time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
22 March 1896 – 3 August 1983,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,Helge Bonnén (22 March 1896 – 3 August 1983) was a Danish composer and pianist.,0,0,,22492838
now,RB,TIMELINE_REGEX,TIME,time_reference,"Bonnen was responsible for starting the Young Musician Society (UTS), it is now known as Young Tone Artists (DUT).",1,1,,22492838
the 1920s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,He was a founding member of the Danish Music Magazine (DMT) and President of the UTS for 2 periods and editor of the DMT in the 1920s.,2,1,,22492838
1932,CD,YEAR_REGEX_1,TIME,time_reference,"In 1932, he founded and led his Opera Company of 1932.",0,2,,22492838
of 1932,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In 1932, he founded and led his Opera Company of 1932.",0,2,,22492838
February 1970,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Article in DMT about UTS, February 1970 (in Danish)",0,4,== References ==,22492838
