time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"March 25 , 1992","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Machiko Saitō (齊藤 真知子, Saitō Machiko, born March 25, 1992), better known by her stage name Machiko, or Machico, is a Japanese singer and voice actress from Kure, Hiroshima.",0,0,,49531777
2012,CD,YEAR_REGEX_1,TIME,time_reference,"After participating in an audition organized by Horipro, she made her music debut in 2012, singing a theme song for a PC game.",1,0,,49531777
2013,CD,YEAR_REGEX_1,TIME,time_reference,in 2013.,3,0,,49531777
2014 and 2015,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Machico released two albums between 2014 and 2015, and opened her official fanclub in late 2016.",5,0,,49531777
late 2016,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Machico released two albums between 2014 and 2015, and opened her official fanclub in late 2016.",5,0,,49531777
2011,CD,YEAR_REGEX_1,TIME,time_reference,"Machico's career began after she participated in the 36th Horipro Talent Scout Campaign in 2011, where she was a finalist.",0,2,== Biography ==,49531777
2012,CD,YEAR_REGEX_1,TIME,time_reference,"Although she was not declared the campaign's winner, she would make her media debut in 2012 when she was chosen to perform the song ""Magical Happy Show!"", which was used as the theme song to the 2012 visual novel",1,2,== Biography ==,49531777
the 2012,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Although she was not declared the campaign's winner, she would make her media debut in 2012 when she was chosen to perform the song ""Magical Happy Show!"", which was used as the theme song to the 2012 visual novel",1,2,== Biography ==,49531777
"May 23 , 2012","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Supipara: Alice the Magic Conductor; the single for ""Magical Happy Show!"" was released on May 23, 2012.",2,2,== Biography ==,49531777
2013,CD,YEAR_REGEX_1,TIME,time_reference,Machico debuted as a voice actress in 2013 when she was cast as the character Tsubasa Ibuki in the mobile game The Idolmaster Million Live!,4,2,== Biography ==,49531777
2013,CD,YEAR_REGEX_1,TIME,time_reference,in 2013.,5,2,== Biography ==,49531777
The following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"The following year, she released her first album titled Colors, which was released on June 11, 2014; the album peaked at number 64 on the Oricon weekly charts.",6,2,== Biography ==,49531777
"June 11 , 2014","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"The following year, she released her first album titled Colors, which was released on June 11, 2014; the album peaked at number 64 on the Oricon weekly charts.",6,2,== Biography ==,49531777
"April 8 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Her second album Colors II -RML- was released on April 8, 2015; the album peaked at number 86 on the Oricon weekly charts.",7,2,== Biography ==,49531777
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"That same year, she voiced the character Sophia Mertesacker in the anime television series World Break: Aria of Curse for a Holy Swordsman.",8,2,== Biography ==,49531777
the 2015,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,She made a cameo as herself in the 2015 anime television series Seiyu's Life!.,9,2,== Biography ==,49531777
the 2016,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Machico performed the song ""Fantastic Dreamer"", which was used as the opening theme to the 2016 anime television series KonoSuba; the single for ""Fantastic Dreamer"" was released on January 27, 2016, and it peaked at number 42 on the Oricon weekly charts.",10,2,== Biography ==,49531777
"January 27 , 2016","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Machico performed the song ""Fantastic Dreamer"", which was used as the opening theme to the 2016 anime television series KonoSuba; the single for ""Fantastic Dreamer"" was released on January 27, 2016, and it peaked at number 42 on the Oricon weekly charts.",10,2,== Biography ==,49531777
"November 9 , 2016","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Her next single, ""Yūki no Tsubasa"" (勇気のつばさ, Wings of Courage) was released on November 9, 2016; the title track is used as the second ending theme to the anime television series Age 12.",11,2,== Biography ==,49531777
the 2016,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"She portrayed the character Serina Nishiyama in the 2016 anime television series Three Leaves, Three Colors.",12,2,== Biography ==,49531777
December 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,She opened her official fanclub ZO≒NA in December 2016.,13,2,== Biography ==,49531777
Tomorrow,NNP,TIMELINE_REGEX,TIME,time_reference,"Her fourth single ""Tomorrow"" was released on February 1, 2017; the title track is used as the opening theme to the second season of KonoSuba.",14,2,== Biography ==,49531777
"February 1 , 2017","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Her fourth single ""Tomorrow"" was released on February 1, 2017; the title track is used as the opening theme to the second season of KonoSuba.",14,2,== Biography ==,49531777
