time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
2005,CD,YEAR_REGEX_1,TIME,time_reference,"Signed to Epic Records Nashvillein 2005, she released two singles for the label, including ""Drinkin' in My Sunday Dress"", which peaked at No. 51 on the country singles charts late that year.",1,0,,21267153
Sunday,NNP,WEEK_REGEX,TIME,time_reference,"Signed to Epic Records Nashvillein 2005, she released two singles for the label, including ""Drinkin' in My Sunday Dress"", which peaked at No. 51 on the country singles charts late that year.",1,0,,21267153
late that year,RB IN NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Signed to Epic Records Nashvillein 2005, she released two singles for the label, including ""Drinkin' in My Sunday Dress"", which peaked at No. 51 on the country singles charts late that year.",1,0,,21267153
2005,CD,YEAR_REGEX_1,TIME,time_reference,"By 2005, she began work on her album, which he and Mark Wright produced.",5,2,== Biography ==,21267153
Sunday,NNP,WEEK_REGEX,TIME,time_reference,"Its lead-off single ""Crooked Little Heart"" failed to chart, but a cover of Maria McKee's ""Drinkin' in My Sunday Dress"" peaked at No. 51 on the Billboard charts in 2005.",6,2,== Biography ==,21267153
2005,CD,YEAR_REGEX_1,TIME,time_reference,"Its lead-off single ""Crooked Little Heart"" failed to chart, but a cover of Maria McKee's ""Drinkin' in My Sunday Dress"" peaked at No. 51 on the Billboard charts in 2005.",6,2,== Biography ==,21267153
May 2006,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"After the Nashville division of Epic Records was closed in May 2006, Haynes exited the label.",9,2,== Biography ==,21267153
