time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1954,CD,YEAR_REGEX_1,TIME,time_reference,"Reverend Billy C. Wirtz (born William McLean Wirths in 1954) is an American blues musician, comedian and writer.",0,0,,12523887
eight years old,CD NNS JJ,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,"The family moved to Washington, D.C. when William was eight years old.",2,2,== Early life and education ==,12523887
of the early 1960s,IN DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER MODIFIER TIME,time_reference,"The comedy album boom of the early 1960s was a significant influence, particularly Allan Sherman's My Son, The Folksinger.",0,4,== Career ==,12523887
June 1979,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Wirtz developed a friendship with blues pianist Sunnyland Slim who invited him to Chicago in June 1979.,3,4,== Career ==,12523887
1981,CD,YEAR_REGEX_1,TIME,time_reference,He began his career as a solo artist in 1981.,0,5,== Career ==,12523887
1982,CD,YEAR_REGEX_1,TIME,time_reference,"In 1982, he recorded his first album, Salvation Through Polyester, on No Big Deal Records.",1,5,== Career ==,12523887
Twelve years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Twelve years later, he returned to professional wrestling with a three-month stint on WTBS Monday Nitro.",4,5,== Career ==,12523887
Monday,NNP,WEEK_REGEX,TIME,time_reference,"Twelve years later, he returned to professional wrestling with a three-month stint on WTBS Monday Nitro.",4,5,== Career ==,12523887
morning,NN,DAY_TIME_REGEX,TIME,time_reference,"The Nashville Network, USA Network and NBC have showcased Wirtz's talents, along with nationwide morning radio shows.",0,6,== Career ==,12523887
1990,CD,YEAR_REGEX_1,TIME,time_reference,"In 1990, his album Backslider's Tractor Pull won an award for Comedy Album of the Year by the National Association of Independent Record Distributors.",0,7,== Career ==,12523887
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"In 1990, his album Backslider's Tractor Pull won an award for Comedy Album of the Year by the National Association of Independent Record Distributors.",0,7,== Career ==,12523887
1998,CD,YEAR_REGEX_1,TIME,time_reference,"On his album Unchained Maladies (1998), he covered Tom Lehrer's ""I Hold Your Hand In Mine"".",2,7,== Career ==,12523887
2008,CD,YEAR_REGEX_1,TIME,time_reference,"In 2008, Circumstantial Productions published Wirtz's first book, Sermons & Songs, edited by Richard Connolly.",0,9,== Career ==,12523887
September 2012,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In September 2012, Wirtz published his second book, Red Headed Geek, with Holy Macro Books.",1,9,== Career ==,12523887
of 2014,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"As of 2014, he hosts a radio program on WMNF in Tampa, Florida.",0,10,== Career ==,12523887
The Nighthawks,DT NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,"He tours solo, also with The Nighthawks.",1,12,== Personal life ==,12523887
1984,CD,YEAR_REGEX_1,TIME,time_reference,"""Stairway to Freebird/On the Rag Again"" – No Big Deal Records (1984)",0,15,== Discography == | === Singles ===,12523887
May,NNP,MONTH_REGEX,TIME,time_reference,"""Rib Ticklin"" – Memphis in May International Festival Inc (2000)",0,16,== Discography == | === Singles ===,12523887
2000,CD,YEAR_REGEX_1,TIME,time_reference,"""Rib Ticklin"" – Memphis in May International Festival Inc (2000)",0,16,== Discography == | === Singles ===,12523887
2001,CD,YEAR_REGEX_1,TIME,time_reference,"""The Best of the Wirtz"" (5 track Radio promo) – HighTone Records (2001)",0,17,== Discography == | === Singles ===,12523887
1983,CD,YEAR_REGEX_1,TIME,time_reference,Salvation Through Polyester – No Big Deal Records (1983),0,19,== Discography == | === Albums ===,12523887
1988,CD,YEAR_REGEX_1,TIME,time_reference,"Deep Fried and Sanctified – King Snake Records (1988), re-released 1989 on HighTone Records",0,20,== Discography == | === Albums ===,12523887
1989,CD,YEAR_REGEX_1,TIME,time_reference,"Deep Fried and Sanctified – King Snake Records (1988), re-released 1989 on HighTone Records",0,20,== Discography == | === Albums ===,12523887
1990,CD,YEAR_REGEX_1,TIME,time_reference,Backslider's Tractor Pull – HighTone Records (1990),0,21,== Discography == | === Albums ===,12523887
