time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"January 4 , 1956","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Nels Courtney Cline (born January 4, 1956) is an American guitarist and composer.",0,0,,853064
2004,CD,YEAR_REGEX_1,TIME,time_reference,He has been the guitarist for the band Wilco since 2004.,1,0,,853064
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the 1980s he played jazz, often in collaboration with his twin brother Alex Cline, a percussionist.",0,1,,853064
November 2011,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Cline was named the 82nd greatest guitarist of all time by Rolling Stone magazine in November 2011.,0,2,,853064
moment,NN,TIMELINE_REGEX,TIME,time_reference,"Cline cites hearing a recording of Jimi Hendrix performing ""Manic Depression"" as a defining moment in his decision to become a guitarist.",3,4,== Career ==,853064
November 2010,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Their wedding was in Honda's hometown in Japan in November 2010.,1,7,== Personal life ==,853064
2010,CD,YEAR_REGEX_1,TIME,time_reference,Cline joined Honda as a guest guitarist in the Yoko Ono Plastic Ono band for their tour in 2010.,3,7,== Personal life ==,853064
the 2015,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Cline joined Honda and her band Cibo Matto at the 2015 Solid Sound Festival.,4,7,== Personal life ==,853064
June 2007,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,State of Mind - Conversation with Nels Cline - June 2007,0,20,== External links ==,853064
May 2012,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,State of Mind - Conversation with Nels Cline - May 2012,0,21,== External links ==,853064
