time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,Jan Boerman (30 June 1923 – 25 October 2020) was a Dutch composer who specialised in electronic music from 1959.,0,0,,24425400
30 June 1923 – 25 October 2020,CD NNP CD VBD CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,Jan Boerman (30 June 1923 – 25 October 2020) was a Dutch composer who specialised in electronic music from 1959.,0,0,,24425400
1959,CD,YEAR_REGEX_1,TIME,time_reference,Jan Boerman (30 June 1923 – 25 October 2020) was a Dutch composer who specialised in electronic music from 1959.,0,0,,24425400
1945,CD,YEAR_REGEX_1,TIME,time_reference,"Boerman studied at the Royal Conservatory of Music in his home town, with Léon Orthel (piano) and, from 1945, with Hendrik Andriessen (composition).",0,3,== Life and career ==,24425400
1956,CD,YEAR_REGEX_1,TIME,time_reference,"From 1956 onwards, Boerman worked in the electronic studios of Delft Polytechnic, Utrecht State University and of The Hague Royal Conservatory of Music, where he has also taught electronic composition (after 1974) and piano.",1,3,== Life and career ==,24425400
1974,CD,YEAR_REGEX_1,TIME,time_reference,"From 1956 onwards, Boerman worked in the electronic studios of Delft Polytechnic, Utrecht State University and of The Hague Royal Conservatory of Music, where he has also taught electronic composition (after 1974) and piano.",1,3,== Life and career ==,24425400
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"From the 1970s, he integrated live electronic music with instrumental and vocal music.",2,3,== Life and career ==,24425400
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,"Boerman also composed theatre and ballet music, ""music for the listening museum"" and, in collaboration with architect Jan Hoogstad, ""music as architectonic space"".",3,3,== Life and career ==,24425400
1974,CD,YEAR_REGEX_1,TIME,time_reference,"From 1974, as Professor of Electronic Composition at the Royal Conservatory in the Hague, he assisted many young composers in finding their way forward.",4,3,== Life and career ==,24425400
1958,CD,YEAR_REGEX_1,TIME,time_reference,"A select few composers were invited to work at Eindhoven, including Edgard Varèse (who created his Poème électronique there in 1958) but, by 1960, Philips decided to close the facilities.",0,4,== Life and career ==,24425400
1960,CD,YEAR_REGEX_1,TIME,time_reference,"A select few composers were invited to work at Eindhoven, including Edgard Varèse (who created his Poème électronique there in 1958) but, by 1960, Philips decided to close the facilities.",0,4,== Life and career ==,24425400
1963,CD,YEAR_REGEX_1,TIME,time_reference,"Administrative problems, however, caused both Boerman and Dick Raaijmakers to leave Utrecht in 1963, whereupon they began setting up a private studio in the Hague.",2,4,== Life and career ==,24425400
Years,NNS,TIME_UNIT_REGEX,TIME,time_reference,"Years later, in 1986, the Institute of Sonology echoed their move by transferring from Utrecht to the Royal Conservatory in the Hague.",5,4,== Life and career ==,24425400
1986,CD,YEAR_REGEX_1,TIME,time_reference,"Years later, in 1986, the Institute of Sonology echoed their move by transferring from Utrecht to the Royal Conservatory in the Hague.",5,4,== Life and career ==,24425400
1997,CD,YEAR_REGEX_1,TIME,time_reference,"Boerman wrote his last major work, Ruïne, in 1997.",6,4,== Life and career ==,24425400
October 2020,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,He died in October 2020 at the age of 97.,7,4,== Life and career ==,24425400
of Jan,IN NNP,PREFIX_REGEX_1 MONTH_ABBR_REGEX,MODIFIER TIME,time_reference,The complete tape music of Jan Boerman has been published on CD by the NEAR / Donemus label.,8,4,== Life and career ==,24425400
1981,CD,YEAR_REGEX_1,TIME,time_reference,Boerman received the Matthijs Vermeulen Award Prize for his entire body of work in 1981 and the Willem Pijper Prize for his composition Vocalise 1994 in 1997.,0,6,== Prizes ==,24425400
1994,CD,YEAR_REGEX_1,TIME,time_reference,Boerman received the Matthijs Vermeulen Award Prize for his entire body of work in 1981 and the Willem Pijper Prize for his composition Vocalise 1994 in 1997.,0,6,== Prizes ==,24425400
1997,CD,YEAR_REGEX_1,TIME,time_reference,Boerman received the Matthijs Vermeulen Award Prize for his entire body of work in 1981 and the Willem Pijper Prize for his composition Vocalise 1994 in 1997.,0,6,== Prizes ==,24425400
of Jan,IN NNP,PREFIX_REGEX_1 MONTH_ABBR_REGEX,MODIFIER TIME,time_reference,"The Complete Tape Music of Jan Boerman appeared in 1998 on CD (CV-NEAR 04/05/06/07/08), and won the Edison award for Dutch recorded music.",1,6,== Prizes ==,24425400
1998,CD,YEAR_REGEX_1,TIME,time_reference,"The Complete Tape Music of Jan Boerman appeared in 1998 on CD (CV-NEAR 04/05/06/07/08), and won the Edison award for Dutch recorded music.",1,6,== Prizes ==,24425400
1976,CD,YEAR_REGEX_1,TIME,time_reference,"It was not until 1976, that Boerman ventured to include ""live"" sounds in his work: the result was Vocalise - Voorstudie (Preparatory study for a Vocalise).",2,8,== Compositions ==,24425400
1979,CD,YEAR_REGEX_1,TIME,time_reference,"It was followed by an ""orthodox"" tape: Kompositie 1979.",3,8,== Compositions ==,24425400
1982,CD,YEAR_REGEX_1,TIME,time_reference,"For the ensemble Het Nieuwe Leven, he composed ""Weerstand"" (""Resistance"", 1982) for tape and percussion, and later ""Ontketening"" (""Unchainment"", 1983), for tape and metal instruments.",4,8,== Compositions ==,24425400
1983,CD,YEAR_REGEX_1,TIME,time_reference,"For the ensemble Het Nieuwe Leven, he composed ""Weerstand"" (""Resistance"", 1982) for tape and percussion, and later ""Ontketening"" (""Unchainment"", 1983), for tape and metal instruments.",4,8,== Compositions ==,24425400
1991,CD,YEAR_REGEX_1,TIME,time_reference,"""Muziek voor slagwerk en orkest"" (""Music for percussion and orchestra"", 1991) was performed during the Holland Festival of 1991.",6,8,== Compositions ==,24425400
of 1991,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"""Muziek voor slagwerk en orkest"" (""Music for percussion and orchestra"", 1991) was performed during the Holland Festival of 1991.",6,8,== Compositions ==,24425400
1950 4,CD CD,YEAR_REGEX_1 DIGIT_REGEX_1,TIME NUMERAL,,1950 4 Stukken voor piano (Four Pieces for Piano) 30',0,12,== Compositions ==,24425400
1955,CD,YEAR_REGEX_1,TIME,time_reference,"1955 Kleine toccate, for piano (published by Alsbach, Amsterdam)",0,13,== Compositions ==,24425400
1956,CD,YEAR_REGEX_1,TIME,time_reference,"1956 Prelude, Rondo, Fantasia, Finale, for 2 pianos* 30'",0,14,== Compositions ==,24425400
1959,CD,YEAR_REGEX_1,TIME,time_reference,"1959 Musique concrète, electronic music",0,15,== Compositions ==,24425400
1960,CD,YEAR_REGEX_1,TIME,time_reference,"1960 Alliage, electronic music 10'",0,16,== Compositions ==,24425400
1960,CD,YEAR_REGEX_1,TIME,time_reference,"1960 Rhinoceros (text: Ionesco), electronic theatermusic",0,17,== Compositions ==,24425400
1961,CD,YEAR_REGEX_1,TIME,time_reference,"1961 Etude sonore, electronic music",0,18,== Compositions ==,24425400
1961,CD,YEAR_REGEX_1,TIME,time_reference,1961,0,19,== Compositions ==,24425400
1961,CD,YEAR_REGEX_1,TIME,time_reference,"Alchemie 1961, electronic music 13'",1,19,== Compositions ==,24425400
1963,CD,YEAR_REGEX_1,TIME,time_reference,"1963 Illusie, balletmusic",0,20,== Compositions ==,24425400
1964,CD,YEAR_REGEX_1,TIME,time_reference,"1964 Een groot dood dier (text: B. Schierbeek),",0,21,== Compositions ==,24425400
1964,CD,YEAR_REGEX_1,TIME,time_reference,"1964 De bouwers van het rijk (text: B. Vian),",0,22,== Compositions ==,24425400
1965,CD,YEAR_REGEX_1,TIME,time_reference,"1965 Monument voor een gestorven jongen, electronic balletmusic",0,23,== Compositions ==,24425400
1965,CD,YEAR_REGEX_1,TIME,time_reference,1965,0,24,== Compositions ==,24425400
1966,CD,YEAR_REGEX_1,TIME,time_reference,"1966 De zee II, electronic music* 18'",0,25,== Compositions ==,24425400
1968,CD,YEAR_REGEX_1,TIME,time_reference,"1968 Zonnesteen (tekst: O. Paz), for speaking voice and electronic music* 35'",0,26,== Compositions ==,24425400
1970,CD,YEAR_REGEX_1,TIME,time_reference,1970,0,27,== Compositions ==,24425400
1970,CD,YEAR_REGEX_1,TIME,time_reference,"1970 Negen varianten, electronic music",0,28,== Compositions ==,24425400
1970,CD,YEAR_REGEX_1,TIME,time_reference,"1970 Kompositie voor twee pianos, for two pianos",0,29,== Compositions ==,24425400
1972,CD,YEAR_REGEX_1,TIME,time_reference,"1972 Kompositie 1972, electronic music* 13'",0,30,== Compositions ==,24425400
1972,CD,YEAR_REGEX_1,TIME,time_reference,"1972 Kompositie 1972, electronic music* 13'",0,30,== Compositions ==,24425400
1974,CD,YEAR_REGEX_1,TIME,time_reference,"1974 Kompositie 1974, electronic music 12'",0,31,== Compositions ==,24425400
1974,CD,YEAR_REGEX_1,TIME,time_reference,"1974 Kompositie 1974, electronic music 12'",0,31,== Compositions ==,24425400
1976,CD,YEAR_REGEX_1,TIME,time_reference,"1976 Vocalise-voorstudie, electronic music",0,32,== Compositions ==,24425400
1979,CD,YEAR_REGEX_1,TIME,time_reference,"1979 Kompositie 1979, electronic music* 18'",0,33,== Compositions ==,24425400
1979,CD,YEAR_REGEX_1,TIME,time_reference,"1979 Kompositie 1979, electronic music* 18'",0,33,== Compositions ==,24425400
1980 3,CD CD,YEAR_REGEX_1 DIGIT_REGEX_1,TIME NUMERAL,,1980 3 Stukken voor 2 pianos 45',0,34,== Compositions ==,24425400
1981,CD,YEAR_REGEX_1,TIME,time_reference,"1981 Weerstand, music for el.",0,35,== Compositions ==,24425400
1983,CD,YEAR_REGEX_1,TIME,time_reference,1983,0,36,== Compositions ==,24425400
1984,CD,YEAR_REGEX_1,TIME,time_reference,"1984 Ontketening II, for percussion, electronics and tape* 30'",0,37,== Compositions ==,24425400
1988,CD,YEAR_REGEX_1,TIME,time_reference,"1988 Maasproject, for brass, Fairlight computer-synthesizer and 16 track tape",0,38,== Compositions ==,24425400
