time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"March 6 , 1966","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Awadagin Pratt (; born March 6, 1966) is a concert pianist born in Pittsburgh, Pennsylvania.",0,0,,3378493
1992,CD,YEAR_REGEX_1,TIME,time_reference,"In 1992 Pratt became the first African-American pianist to win the Naumburg International Piano Competition since then, ""he has performed with nearly every major orchestra in this country [the United States], at the Clinton White House, Obama White House and on Sesame Street"" (Cruice 2000).",2,2,== Life ==,3378493
2000,CD,YEAR_REGEX_1,TIME,time_reference,"In 1992 Pratt became the first African-American pianist to win the Naumburg International Piano Competition since then, ""he has performed with nearly every major orchestra in this country [the United States], at the Clinton White House, Obama White House and on Sesame Street"" (Cruice 2000).",2,2,== Life ==,3378493
that year and 70,IN NN CC CD,PREFIX_REGEX_1 TIME_UNIT_REGEX LINKAGE_REGEX DIGIT_REGEX_1,MODIFIER TIME MODIFIER NUMERAL,time_reference,"Winning the Naumburg prize launched Pratt into a strenuous performance schedule, with 40 to 50 concerts that year and 70 the following year, when he signed with the New York City artist management firm IMG Artists.",3,2,== Life ==,3378493
70 the following year,CD DT JJ NN,DIGIT_REGEX_1 PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,NUMERAL MODIFIER MODIFIER TIME,time_range,"Winning the Naumburg prize launched Pratt into a strenuous performance schedule, with 40 to 50 concerts that year and 70 the following year, when he signed with the New York City artist management firm IMG Artists.",3,2,== Life ==,3378493
1994,CD,YEAR_REGEX_1,TIME,time_reference,In 1994 Pratt made his debut at Lincoln Center with the New York Philharmonic (Shepard 1998).,4,2,== Life ==,3378493
1998,CD,YEAR_REGEX_1,TIME,time_reference,In 1994 Pratt made his debut at Lincoln Center with the New York Philharmonic (Shepard 1998).,4,2,== Life ==,3378493
fall 2004,NN CD,SEASON_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In fall 2004 Pratt accepted a position as Assistant Professor of Piano and Artist in Residence at the University of Cincinnati College-Conservatory of Music, rising to the rank of Professor of Piano.",0,3,== Life ==,3378493
"December 1 , 2005","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"His recital debut there came on December 1, 2005 (Gelfand 2005).",1,3,== Life ==,3378493
2005,CD,YEAR_REGEX_1,TIME,time_reference,"His recital debut there came on December 1, 2005 (Gelfand 2005).",1,3,== Life ==,3378493
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Pratt continues to give up to 30 performances a year throughout the United States and abroad, and he hopes to add performances on the violin, both solo and in chamber music, to his recital calendar.",2,3,== Life ==,3378493
"March 3 , 2020","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"A recital on March 3, 2020, drew praises for its ""old-master richness.""",3,3,== Life ==,3378493
1998,CD,YEAR_REGEX_1,TIME,time_reference,"His black pants reveal a dash of whimsicality below the cuffs: socks adorned with a portrait of Van Gogh"" (Shepard 1998).",2,5,== Performance preferences ==,3378493
1994,CD,YEAR_REGEX_1,TIME,time_reference,"A Long Way From Normal (EMI, 1994), Pratt's debut album, including music of Liszt, Franck, Brahms, and Bach.",0,8,== Recordings ==,3378493
1995,CD,YEAR_REGEX_1,TIME,time_reference,"Beethoven Piano Sonatas (EMI, 1995), including sonatas 7, 9, 30, and 31.",0,9,== Recordings ==,3378493
1997,CD,YEAR_REGEX_1,TIME,time_reference,"Live From South Africa (EMI, 1997), which was recorded in Cape Town (Shepard 1998), including works of Bach, Brahms, Franck, and Rachmaninoff.",0,10,== Recordings ==,3378493
1998,CD,YEAR_REGEX_1,TIME,time_reference,"Live From South Africa (EMI, 1997), which was recorded in Cape Town (Shepard 1998), including works of Bach, Brahms, Franck, and Rachmaninoff.",0,10,== Recordings ==,3378493
"November 16 , 1999","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Transformations (EMI 72435 56836, November 16, 1999),  including Mussorgsky's Pictures at an Exhibition; Pratt's own transcription of Bach's Passacaglia and Fugue in C minor, BWV 582; and Brahms's Variations and Fugue on a Theme by Handel, all played on a Bösendorfer Imperial Grand.",0,11,== Recordings ==,3378493
2002,CD,YEAR_REGEX_1,TIME,time_reference,"Play Bach (Angel 2002), including Bach's Brandenburg Concerto no. 5 in D Major, BWV 1050; Keyboard Concerti nos. 4 in A Major, BWV 1055, and 5 in F Minor, BWV 1056; and shorter works, all with a chamber ensemble performing one to a part.",0,12,== Recordings ==,3378493
1050,CD,YEAR_REGEX_1,TIME,time_reference,"Play Bach (Angel 2002), including Bach's Brandenburg Concerto no. 5 in D Major, BWV 1050; Keyboard Concerti nos. 4 in A Major, BWV 1055, and 5 in F Minor, BWV 1056; and shorter works, all with a chamber ensemble performing one to a part.",0,12,== Recordings ==,3378493
1055,CD,YEAR_REGEX_1,TIME,time_reference,"Play Bach (Angel 2002), including Bach's Brandenburg Concerto no. 5 in D Major, BWV 1050; Keyboard Concerti nos. 4 in A Major, BWV 1055, and 5 in F Minor, BWV 1056; and shorter works, all with a chamber ensemble performing one to a part.",0,12,== Recordings ==,3378493
1056,CD,YEAR_REGEX_1,TIME,time_reference,"Play Bach (Angel 2002), including Bach's Brandenburg Concerto no. 5 in D Major, BWV 1050; Keyboard Concerti nos. 4 in A Major, BWV 1055, and 5 in F Minor, BWV 1056; and shorter works, all with a chamber ensemble performing one to a part.",0,12,== Recordings ==,3378493
2000-04-09,JJ,YEAR_REGEX_1,TIME,time_reference,"(2000-04-09) Cruice, Valerie; Music; A pianist with plans for time traveling; New York Times.",0,14,== References ==,3378493
2005,CD,YEAR_REGEX_1,TIME,time_reference,"Gelfand, Janelle. 2005.",0,15,== References ==,3378493
A minute,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,A minute with...,1,15,== References ==,3378493
Dec. 2005,NNP CD,MONTH_ABBR_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Awadagin Pratt, The Enquirer, Dec. 2005.",2,15,== References ==,3378493
2005,CD,YEAR_REGEX_1,TIME,time_reference,(2005),0,16,== References ==,3378493
2003,CD,YEAR_REGEX_1,TIME,time_reference,"(2003) Serinus, Jason V.; Interview with Pianist Awadagin Pratt; (hometheaterhifi.com).[4]",0,17,== References ==,3378493
Sunday,NNP,WEEK_REGEX,TIME,time_reference,"Artist Profile at Saint Paul Sunday (Saint Paul, Minnesota); (publicradio.org).",0,18,== References ==,3378493
1998,CD,YEAR_REGEX_1,TIME,time_reference,"(1998) Shepard, T. Brooks; Classical romance from Awadagin Pratt - African American pianist excels at classical European music; (findarticles.com).[6]",0,19,== References ==,3378493
2001-11-14,CD,YEAR_REGEX_1,TIME,time_reference,(2001-11-14); CFA Welcomes Acclaimed Pianist Awadagin Pratt; The Mason Gazette (gazette.gmu.edu).,0,21,== References ==,3378493
1995-02-16,JJ,YEAR_REGEX_1,TIME,time_reference,"(1995-02-16); Barron, James;  ON TOUR WITH: Awadagin Pratt; Knowing What It Means to Solo; The New York Times (nytimes.com).",0,22,== References ==,3378493
2007-09-24,JJ,YEAR_REGEX_1,TIME,time_reference,"(2007-09-24); Gladstone, Valerie; Pratt's Triple Threat; The New York Sun (nysun.com).",0,23,== References ==,3378493
Sun,NNP,WEEK_ABBR_REGEX,TIME,time_reference,"(2007-09-24); Gladstone, Valerie; Pratt's Triple Threat; The New York Sun (nysun.com).",0,23,== References ==,3378493
2008-11-15,JJ,YEAR_REGEX_1,TIME,time_reference,(2008-11-15); One Voice Chorus,0,24,== References ==,3378493
presents,NNS,TIMELINE_REGEX,TIME,time_reference,"[11] presents Bringing Out the Best:  Beethoven, Brahms & Burleigh with special guest, world-class pianist Awadagin Pratt.",1,24,== References ==,3378493
