time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
10 November 1985,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Daan Romers (Dutch pronunciation: [daːn ˈromərs]; born 10 November 1985), better known by his stage name Dannic, is a Dutch DJ and EDM producer.",0,0,,44947433
of 2013,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"As of 2013, he has a radio show called Front of House.",2,0,,44947433
2015,CD,YEAR_REGEX_1,TIME,time_reference,"In 2015, he founded his own label, Fonk Recordings to support up-and-coming artists with their works and released tracks under the label name in 2016.",0,1,,44947433
2016,CD,YEAR_REGEX_1,TIME,time_reference,"In 2015, he founded his own label, Fonk Recordings to support up-and-coming artists with their works and released tracks under the label name in 2016.",0,1,,44947433
2009-12,CD,YEAR_REGEX_1,TIME,time_reference,=== 2009-12 ===,0,3,== Career == | === 2009-12 ===,44947433
2009,CD,YEAR_REGEX_1,TIME,time_reference,"He started his career in 2009 and became famous off the Dancetour remix competition for Dutch deep house artist Funkerman, with a track he made with Shermanology titled 'Automatic.'",0,4,== Career == | === 2009-12 ===,44947433
2010,CD,YEAR_REGEX_1,TIME,time_reference,"In 2010, Daan Romers released tracks on Revealed Recordings under the names Funkadelic and Brainless until his track 'Doster', at which point he switched his name to Dannic because Funkadelic was a band in the '70s.",1,4,== Career == | === 2009-12 ===,44947433
the '70s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_2,MODIFIER TIME,time_reference,"In 2010, Daan Romers released tracks on Revealed Recordings under the names Funkadelic and Brainless until his track 'Doster', at which point he switched his name to Dannic because Funkadelic was a band in the '70s.",1,4,== Career == | === 2009-12 ===,44947433
2013-14,JJ,YEAR_REGEX_1,TIME,time_reference,2013-14 ===,1,5,== Career == | === 2013-14 ===,44947433
2013,CD,YEAR_REGEX_1,TIME,time_reference,In DJ Mag 2013 he was placed #74 in the top 100.,0,6,== Career == | === 2013-14 ===,44947433
2014,CD,YEAR_REGEX_1,TIME,time_reference,In 2014 his place changed drastically by becoming the #30 DJ in the world following his best friend Dyro's #30 spot in 2013.,1,6,== Career == | === 2013-14 ===,44947433
2013,CD,YEAR_REGEX_1,TIME,time_reference,In 2014 his place changed drastically by becoming the #30 DJ in the world following his best friend Dyro's #30 spot in 2013.,1,6,== Career == | === 2013-14 ===,44947433
2015,CD,YEAR_REGEX_1,TIME,time_reference,=== 2015,0,7,== Career == | === 2015 ===,44947433
2015,CD,YEAR_REGEX_1,TIME,time_reference,"In 2015, Dannic was ranked #26 best DJ in the world, ahead of Dyro by one spot.",0,8,== Career == | === 2015 ===,44947433
13 October 2015,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 13 October 2015 he announced the creation of his own independent label Fonk Recordings, named after his 2015 track Fonk which was released under Hardwell's label Revealed Recordings.",1,8,== Career == | === 2015 ===,44947433
2015,CD,YEAR_REGEX_1,TIME,time_reference,"On 13 October 2015 he announced the creation of his own independent label Fonk Recordings, named after his 2015 track Fonk which was released under Hardwell's label Revealed Recordings.",1,8,== Career == | === 2015 ===,44947433
