time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
15 October 1844 – 25 August 1900,CD NNP CD VBD CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0
1869,CD,YEAR_REGEX_1,TIME,time_reference,2,0
1879,CD,YEAR_REGEX_1,TIME,time_reference,3,0
the following decade,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,3,0
1889,CD,YEAR_REGEX_1,TIME,time_reference,4,0
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,5,0
1897,CD,YEAR_REGEX_1,TIME,time_reference,5,0
1900,CD,YEAR_REGEX_1,TIME,time_reference,6,0
the 1960s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,2
20th and early-21st century,CD CC JJ NN,DIGIT_REGEX_1 LINKAGE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,NUMERAL MODIFIER MODIFIER TIME,time_range,3,2
1844–1868,CD,YEAR_REGEX_1,TIME,time_reference,1,4
15 October 1844,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,5
now,RB,TIMELINE_REGEX,TIME,time_reference,0,5
the day,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,5
1813–1849,CD,YEAR_REGEX_1,TIME,time_reference,2,5
pastor,NN,TIMELINE_REGEX,TIME,time_reference,2,5
1826–1897,CD,YEAR_REGEX_1,TIME,time_reference,2,5
1843,CD,YEAR_REGEX_1,TIME,time_reference,2,5
the year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,2,5
1846,CD,YEAR_REGEX_1,TIME,time_reference,3,5
1848,CD,YEAR_REGEX_1,TIME,time_reference,3,5
1849,CD,YEAR_REGEX_1,TIME,time_reference,4,5
six months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,4,5
1856,CD,YEAR_REGEX_1,TIME,time_reference,6,5
now,RB,TIMELINE_REGEX,TIME,time_reference,6,5
1854,CD,YEAR_REGEX_1,TIME,time_reference,2,6
a pastor,DT NN,INARTICLE_REGEX TIMELINE_REGEX,MODIFIER TIME,time_reference,3,6
1858 to 1864,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,4,6
summers,NNS,SEASON_REGEX,TIME,time_reference,6,6
March 1864,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,8,6
1858,CD,YEAR_REGEX_1,TIME,time_reference,10,6
1871,CD,YEAR_REGEX_1,TIME,time_reference,11,6
the future,DT NN,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,15,6
weeks,NNS,TIME_UNIT_REGEX,TIME,time_reference,16,6
September 1864,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,7
1862,CD,YEAR_REGEX_1,TIME,time_reference,3,7
June 1865,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,5,7
1865,CD,YEAR_REGEX_1,TIME,time_reference,0,9
1865,CD,YEAR_REGEX_1,TIME,time_reference,0,10
1866,CD,YEAR_REGEX_1,TIME,time_reference,0,11
1867,CD,YEAR_REGEX_1,TIME,time_reference,3,11
one year,CD NN,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,3,11
March 1868,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,5,11
months,NNS,TIME_UNIT_REGEX,TIME,time_reference,5,11
1868,CD,YEAR_REGEX_1,TIME,time_reference,6,11
later that year,RBR IN NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,7,11
1869–1878,CD,YEAR_REGEX_1,TIME,time_reference,1,12
1869,CD,YEAR_REGEX_1,TIME,time_reference,0,13
24 years old,CD NNS JJ,DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,1,13
March 1869,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,13
this day,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,4,13
1870,CD,YEAR_REGEX_1,TIME,time_reference,5,13
1870–1871,CD,YEAR_REGEX_1,TIME,time_reference,8,13
1870,CD,YEAR_REGEX_1,TIME,time_reference,12,13
the 1873,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,15,13
1868,CD,YEAR_REGEX_1,TIME,time_reference,16,13
1870,CD,YEAR_REGEX_1,TIME,time_reference,20,13
1872,CD,YEAR_REGEX_1,TIME,time_reference,21,13
of the Future,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER MODIFIER TIME,time_reference,23,13
1873,CD,YEAR_REGEX_1,TIME,time_reference,0,14
1873 and 1876,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,1,14
1876,CD,YEAR_REGEX_1,TIME,time_reference,5,14
of 1876,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,6,14
1878,CD,YEAR_REGEX_1,TIME,time_reference,0,15
1879,CD,YEAR_REGEX_1,TIME,time_reference,2,15
moments,NNS,TIMELINE_REGEX,TIME,time_reference,3,15
The 1868,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,15
1870,CD,YEAR_REGEX_1,TIME,time_reference,4,15
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,4,15
1879–1888,CD,YEAR_REGEX_1,TIME,time_reference,1,16
1889,CD,YEAR_REGEX_1,TIME,time_reference,0,17
many summers,JJ NNS,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,1,17
winters,NNS,SEASON_REGEX,TIME,time_reference,2,17
1881,CD,YEAR_REGEX_1,TIME,time_reference,3,17
1876,CD,YEAR_REGEX_1,TIME,time_reference,3,18
23 February 1880,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,5,18
1878,CD,YEAR_REGEX_1,TIME,time_reference,13,18
each year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,13,18
1888,CD,YEAR_REGEX_1,TIME,time_reference,13,18
last year,JJ NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,13,18
that year,IN NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,13,18
1882,CD,YEAR_REGEX_1,TIME,time_reference,0,19
That year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,19
April 1882,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,20
Winterplan,NNP,SEASON_REGEX,TIME,time_reference,8,20
13 May,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,10,20
the summer,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,0,21
October,NNP,MONTH_REGEX,TIME,time_reference,2,21
a falling-out,DT NN,INARTICLE_REGEX SEASON_REGEX,MODIFIER TIME,time_reference,2,21
of weeks,IN NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,22
October 1882,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,22
the following month,DT VBG NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,0,22
today,NN,TIMELINE_REGEX,TIME,time_reference,0,22
1883,CD,YEAR_REGEX_1,TIME,time_reference,3,22
now,RB,TIMELINE_REGEX,TIME,time_reference,3,22
ten days,JJ NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,4,22
1882,CD,YEAR_REGEX_1,TIME,time_reference,0,23
1883,CD,YEAR_REGEX_1,TIME,time_reference,1,23
Now,RB,TIMELINE_REGEX,TIME,time_reference,3,23
1885,CD,YEAR_REGEX_1,TIME,time_reference,6,23
1883,CD,YEAR_REGEX_1,TIME,time_reference,0,24
1886,CD,YEAR_REGEX_1,TIME,time_reference,2,24
the next year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,5,24
Daybreak,NNP,TIME_UNIT_REGEX,TIME,time_reference,5,24
these years,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,8,24
1886,CD,YEAR_REGEX_1,TIME,time_reference,0,25
1887,CD,YEAR_REGEX_1,TIME,time_reference,0,26
year,NN,TIME_UNIT_REGEX,TIME,time_reference,1,26
the 1870s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,26
the beginning of 1888,DT NN IN CD,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER MODIFIER TIME,time_reference,5,26
previously,RB,TIMELINE_REGEX,TIME,time_reference,0,27
Twilight,NNP,DAY_TIME_REGEX,TIME,time_reference,0,27
1888,CD,YEAR_REGEX_1,TIME,time_reference,0,27
the summer,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,1,27
the autumn,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,2,27
of 1888,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,27
Twilight,NNP,DAY_TIME_REGEX,TIME,time_reference,4,27
December,NNP,MONTH_REGEX,TIME,time_reference,8,27
August,NNP,MONTH_REGEX,TIME,time_reference,8,27
1889–1900,CD,YEAR_REGEX_1,TIME,time_reference,1,28
3 January 1889,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,29
the following few days,DT JJ JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER TIME,time_reference,0,30
last year,JJ NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,3,30
6 January 1889,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,6,30
The following day,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,7,30
January 1889,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,10,30
of Twilight,IN NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,10,30
November 1889 to February 1890,NNP CD TO NNP CD,MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX YEAR_REGEX_1,TIME TIME MODIFIER TIME TIME,time_reference,11,30
March 1890,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,13,30
May 1890,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,13,30
February,NNP,MONTH_REGEX,TIME,time_reference,15,30
1893,CD,YEAR_REGEX_1,TIME,time_reference,18,30
1897,CD,YEAR_REGEX_1,TIME,time_reference,21,30
1895,CD,YEAR_REGEX_1,TIME,time_reference,21,30
a few months,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,23,30
previously,RB,TIMELINE_REGEX,TIME,time_reference,2,31
Daybreak,NNP,TIME_UNIT_REGEX,TIME,time_reference,3,31
