time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"August 11 , 1946","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,0
1978 and 2004,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,1,0
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,4
1976,CD,YEAR_REGEX_1,TIME,time_reference,0,4
1978,CD,YEAR_REGEX_1,TIME,time_reference,1,4
now,RB,TIMELINE_REGEX,TIME,time_reference,1,4
1978,CD,YEAR_REGEX_1,TIME,time_reference,1,4
1979,CD,YEAR_REGEX_1,TIME,time_reference,3,4
Friday Night,NNP NNP,WEEK_REGEX DAY_TIME_REGEX,TIME TIME,time_reference,5,4
1981,CD,YEAR_REGEX_1,TIME,time_reference,7,4
"January 3 , 1981","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,8,4
2005,CD,YEAR_REGEX_1,TIME,time_reference,9,4
1981,CD,YEAR_REGEX_1,TIME,time_reference,0,5
1982,CD,YEAR_REGEX_1,TIME,time_reference,1,5
1983,CD,YEAR_REGEX_1,TIME,time_reference,1,5
1983,CD,YEAR_REGEX_1,TIME,time_reference,3,5
1984,CD,YEAR_REGEX_1,TIME,time_reference,0,6
Years,NNS,TIME_UNIT_REGEX,TIME,time_reference,0,6
A year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,6
1986,CD,YEAR_REGEX_1,TIME,time_reference,2,6
2018,CD,YEAR_REGEX_1,TIME,time_reference,0,15
