time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"November 8 , 1935 – May 11 , 1990","NNP CD , CD NN NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Stratos Dionysiou (Greek: Στράτος Διονυσίου; November 8, 1935 – May 11, 1990) was a Greek laika singer.",0,0,,19475597
night,NN,DAY_TIME_REGEX,TIME,time_reference,"While still working as a tailor, he also appeared in night clubs in Thessaloniki, where he had moved to.",2,3,== Early life ==,19475597
1959,CD,YEAR_REGEX_1,TIME,time_reference,"He appeared in Nikaia nightclub ""Asteras"" with well-established singer Kaity Grey and in 1959 recorded his first song.",1,5,== Singing career ==,19475597
the late 1960s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"Success, however, did not come until the late 1960s, when he turned several Akis Panos songs into hits: ""Και τι δεν κάνω"" (What don't I do), ""Γιατί καλέ γειτόνισσα"" (Why, my good neighbour?), ""Του κόσμου το περίγελο"" (The laughing stock of the World), ""Εγώ καλά σου τα 'λεγα"" (I told you so), ""Στο σταθμό του Μονάχου"" (At Munich Station), ""Ήταν ψεύτικα"" (They were false) and many others.",4,5,== Singing career ==,19475597
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"He was sentenced to two years imprisonment which he served in Nea Tiryntha, Argolis prefecture.",3,6,== Singing career ==,19475597
1976,CD,YEAR_REGEX_1,TIME,time_reference,Dionysiou recorded even in prison and continued after his release in 1976.,0,7,== Singing career ==,19475597
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He successfully switched from laika to a more western ""elafro laïko"" (""elafro"" meaning light) a lighter and brighter form of the laïko genre and enjoyed great popularity even with the younger crowd into the 1980s.",1,7,== Singing career ==,19475597
"May 11 , 1990","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Dionysiou died in Athens on May 11, 1990 as a result of abdominal aortic aneurysm at the age of 54.",0,9,== Death ==,19475597
