time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"December 2 , 1866 – September 12 , 1949","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
1866,CD,YEAR_REGEX_1,TIME,time_reference,0,3
1832,CD,YEAR_REGEX_1,TIME,time_reference,0,4
1835,CD,YEAR_REGEX_1,TIME,time_reference,0,4
1838,CD,YEAR_REGEX_1,TIME,time_reference,3,4
Later that year,RB IN NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,4,4
the 1920s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,4
1855,CD,YEAR_REGEX_1,TIME,time_reference,5,4
many years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,5,4
1871,CD,YEAR_REGEX_1,TIME,time_reference,0,5
1873,CD,YEAR_REGEX_1,TIME,time_reference,1,5
1875,CD,YEAR_REGEX_1,TIME,time_reference,1,5
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,1,8
Days,NNS,TIME_UNIT_REGEX,TIME,time_reference,3,10
1922,CD,YEAR_REGEX_1,TIME,time_reference,0,13
1922,CD,YEAR_REGEX_1,TIME,time_reference,1,13
1893,CD,YEAR_REGEX_1,TIME,time_reference,1,13
1893,CD,YEAR_REGEX_1,TIME,time_reference,2,13
The following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,0,14
1896,CD,YEAR_REGEX_1,TIME,time_reference,1,14
January 1892,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,16
the end of the summer,DT NN IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 PREFIX_REGEX_1 SEASON_REGEX,MODIFIER MODIFIER MODIFIER MODIFIER TIME,time_reference,2,16
of 1892,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,16
the summer,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,2,16
Nine months,NNP NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,3,16
1894,CD,YEAR_REGEX_1,TIME,time_reference,4,16
1946,CD,YEAR_REGEX_1,TIME,time_reference,8,16
52 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,8,16
every May,DT NNP,PREFIX_REGEX_1 MONTH_REGEX,MODIFIER TIME,time_reference,9,16
1924–55,CD,YEAR_REGEX_1,TIME,time_reference,9,16
Sunday,NNP,WEEK_REGEX,TIME,time_reference,10,16
50 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,10,16
1944,CD,YEAR_REGEX_1,TIME,time_reference,10,16
the late 1890s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,11,16
1908,CD,YEAR_REGEX_1,TIME,time_reference,12,16
1900 to 1925,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,13,16
1919,CD,YEAR_REGEX_1,TIME,time_reference,16,16
1944,CD,YEAR_REGEX_1,TIME,time_reference,16,16
The 1919,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,17,16
the late 1890s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,0,18
About 1898,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,18
the late 1910s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,1,18
around 1910,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,18
1916 and 1917,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,19
a few years,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,2,19
the late 1910s and 1920s,DT JJ CD CC CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER MODIFIER TIME MODIFIER TIME,time_reference,0,20
1917,CD,YEAR_REGEX_1,TIME,time_reference,1,20
1918,CD,YEAR_REGEX_1,TIME,time_reference,1,20
1918,CD,YEAR_REGEX_1,TIME,time_reference,1,20
1919,CD,YEAR_REGEX_1,TIME,time_reference,1,20
the 1920s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,20
1914,CD,YEAR_REGEX_1,TIME,time_reference,1,21
1941,CD,YEAR_REGEX_1,TIME,time_reference,1,21
the 1920s and 1930s,DT CD CC CD,PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,0,23
1946,CD,YEAR_REGEX_1,TIME,time_reference,2,23
"September 12 , 1949","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,2,23
the early twentieth century,DT JJ JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 ORDINAL_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,7,23
the early twentieth century,DT JJ JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 ORDINAL_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,8,23
1917,CD,YEAR_REGEX_1,TIME,time_reference,9,23
annually,RB,PERIOD_REGEX,TIME,time_reference,9,23
2008,CD,YEAR_REGEX_1,TIME,time_reference,0,24
day,NN,TIME_UNIT_REGEX,TIME,time_reference,0,25
September 11,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,0,25
the 1982,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,25
2019,CD,YEAR_REGEX_1,TIME,time_reference,1,26
"September 12 , 2021","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,3,26
"October , 2021","NNP , CD",MONTH_REGEX COMMA_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_reference,4,26
1901,CD,YEAR_REGEX_1,TIME,time_reference,0,29
1916,CD,YEAR_REGEX_1,TIME,time_reference,0,30
1914,CD,YEAR_REGEX_1,TIME,time_reference,0,32
1894,CD,YEAR_REGEX_1,TIME,time_reference,0,34
1901,CD,YEAR_REGEX_1,TIME,time_reference,0,34
1904,CD,YEAR_REGEX_1,TIME,time_reference,0,35
1914,CD,YEAR_REGEX_1,TIME,time_reference,0,36
1914,CD,YEAR_REGEX_1,TIME,time_reference,0,37
