time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"November 16 , 1919 – January 19 , 2014","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
1950,CD,YEAR_REGEX_1,TIME,time_reference,1,1
1951,CD,YEAR_REGEX_1,TIME,time_reference,2,1
1957,CD,YEAR_REGEX_1,TIME,time_reference,2,1
the 1950s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,2
1957,CD,YEAR_REGEX_1,TIME,time_reference,1,2
Daily,NNP,PERIOD_REGEX,TIME,time_reference,2,2
1959–63,CD,YEAR_REGEX_1,TIME,time_reference,2,2
1963–67,CD,YEAR_REGEX_1,TIME,time_reference,2,2
1962–63,CD,YEAR_REGEX_1,TIME,time_reference,0,3
1968,CD,YEAR_REGEX_1,TIME,time_reference,1,3
1971,CD,YEAR_REGEX_1,TIME,time_reference,2,3
1987,CD,YEAR_REGEX_1,TIME,time_reference,2,3
2009,CD,YEAR_REGEX_1,TIME,time_reference,3,7
1995,CD,YEAR_REGEX_1,TIME,time_reference,2,8
1995,CD,YEAR_REGEX_1,TIME,time_reference,3,9
25 February 2015,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,12
