time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
11 July 1951,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Aleksandër Peçi (born Tirana, 11 July 1951) is an Albanian composer; one of the most important figures of the contemporary Albanian classical music.",0,0,,11572052
1974,CD,YEAR_REGEX_1,TIME,time_reference,"He graduated from the State Conservatory in Tirana (1974), then worked as the director of Palace of Culture in Përmet; from 1979 he was the artistic director of the National Ensemble of Popular Songs and Dances.",0,1,,11572052
1979,CD,YEAR_REGEX_1,TIME,time_reference,"He graduated from the State Conservatory in Tirana (1974), then worked as the director of Palace of Culture in Përmet; from 1979 he was the artistic director of the National Ensemble of Popular Songs and Dances.",0,1,,11572052
1986,CD,YEAR_REGEX_1,TIME,time_reference,Since 1986 he has been a full-time composer.,1,1,,11572052
1989,CD,YEAR_REGEX_1,TIME,time_reference,"In 1989 he composed the song Toka E Diellit which won the major Albanian music contest, Festivali i Këngës.",2,1,,11572052
1992,CD,YEAR_REGEX_1,TIME,time_reference,Since 1992 he has taught at the Academy of Fine Arts in Tirana.,3,1,,11572052
1976,CD,YEAR_REGEX_1,TIME,time_reference,"Concerto for Piano and orchestra, nr. 1, 1976",2,2,,11572052
1979,CD,YEAR_REGEX_1,TIME,time_reference,"The Goats And The Wolf, balley, 1979",1,3,,11572052
1982,CD,YEAR_REGEX_1,TIME,time_reference,"Concerto for Violoncello and orchestra, 1982",1,4,,11572052
1985,CD,YEAR_REGEX_1,TIME,time_reference,"Symphony nr. 1, 1985",2,5,,11572052
1988,CD,YEAR_REGEX_1,TIME,time_reference,"Symphony nr. 2, 1988",2,6,,11572052
2000,CD,YEAR_REGEX_1,TIME,time_reference,"Oirat, 2000",0,7,,11572052
2002,CD,YEAR_REGEX_1,TIME,time_reference,"12 Cartesius Cantus, piano cycle, 2002",0,8,,11572052
2006,CD,YEAR_REGEX_1,TIME,time_reference,"Etera tonda, acoustic and electro-acoustic music, + installation, 2006",0,9,,11572052
2007Besides,CD,YEAR_REGEX_1,TIME,time_reference,"Piano concerto nr. 2, 2007Besides these he composed rhapsodies, movie soundtracks, pieces for piano, pieces for voice and some electroacoustic music.",0,10,,11572052
