time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"September 19 , 1940","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,0
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,0
Night,NNP,DAY_TIME_REGEX,TIME,time_reference,1,0
Days and Mondays,NNPS CC NNPS,TIME_UNIT_REGEX LINKAGE_REGEX WEEK_REGEX,TIME MODIFIER TIME,time_reference,1,0
1976,CD,YEAR_REGEX_1,TIME,time_reference,0,1
of the Year,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,0,1
previously,RB,TIMELINE_REGEX,TIME,time_reference,1,1
1977,CD,YEAR_REGEX_1,TIME,time_reference,2,1
1974,CD,YEAR_REGEX_1,TIME,time_reference,2,1
2009,CD,YEAR_REGEX_1,TIME,time_reference,3,1
1953,CD,YEAR_REGEX_1,TIME,time_reference,1,3
13 years old,CD NNS JJ,DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,1,3
1969,CD,YEAR_REGEX_1,TIME,time_reference,0,4
1973,CD,YEAR_REGEX_1,TIME,time_reference,1,4
1968,CD,YEAR_REGEX_1,TIME,time_reference,3,6
1971,CD,YEAR_REGEX_1,TIME,time_reference,4,6
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,7,6
Night,NNP,DAY_TIME_REGEX,TIME,time_reference,7,6
Days and Mondays,NNPS CC NNPS,TIME_UNIT_REGEX LINKAGE_REGEX WEEK_REGEX,TIME MODIFIER TIME,time_reference,7,6
Last a Day,JJ DT NNP,PREFIX_REGEX_1 INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,7,6
a 1969,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,0,7
1979,CD,YEAR_REGEX_1,TIME,time_reference,2,7
1974,CD,YEAR_REGEX_1,TIME,time_reference,3,7
1974,CD,YEAR_REGEX_1,TIME,time_reference,0,8
1976,CD,YEAR_REGEX_1,TIME,time_reference,0,8
1976,CD,YEAR_REGEX_1,TIME,time_reference,3,8
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,4,8
1987,CD,YEAR_REGEX_1,TIME,time_reference,6,8
Days,NNPS,TIME_UNIT_REGEX,TIME,time_reference,7,8
2007,CD,YEAR_REGEX_1,TIME,time_reference,7,8
1976,CD,YEAR_REGEX_1,TIME,time_reference,8,8
More recently,RBR RB,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,0,9
2010,CD,YEAR_REGEX_1,TIME,time_reference,0,9
March 2012,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,10
the 2014,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,10
of the Year,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,2,10
the moment,DT NN,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,5,10
April 2009,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,12,10
September 2015,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,13,10
"October 4 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,14,10
1974,CD,YEAR_REGEX_1,TIME,time_reference,0,12
1973,CD,YEAR_REGEX_1,TIME,time_reference,0,12
"February 9 , 1973","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,13
The Tonight,DT NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,0,13
1979,CD,YEAR_REGEX_1,TIME,time_reference,1,13
1974,CD,YEAR_REGEX_1,TIME,time_reference,2,13
1965,CD,YEAR_REGEX_1,TIME,time_reference,3,13
1976,CD,YEAR_REGEX_1,TIME,time_reference,0,14
the nightclub,DT NN,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,0,14
Christmas,NNP,HOLIDAY_REGEX,TIME,time_reference,1,14
1982–1983,CD,YEAR_REGEX_1,TIME,time_reference,1,15
1983,CD,YEAR_REGEX_1,TIME,time_reference,1,15
1976,CD,YEAR_REGEX_1,TIME,time_reference,2,15
2008,CD,YEAR_REGEX_1,TIME,time_reference,3,16
the 1970s and 1980s,DT CD CC CD,PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,0,17
'79,NNP,YEAR_REGEX_2,TIME,time_reference,0,17
The Fall,DT NNP,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,0,17
October 1980,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,19
early 1955,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,19
The Tonight,DT NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,2,19
Tonight,NNP,DAY_TIME_REGEX,TIME,time_reference,3,19
2014,CD,YEAR_REGEX_1,TIME,time_reference,4,19
the 2017,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,5,19
1977,CD,YEAR_REGEX_1,TIME,time_reference,0,20
1980,CD,YEAR_REGEX_1,TIME,time_reference,0,20
1983,CD,YEAR_REGEX_1,TIME,time_reference,0,20
2018,CD,YEAR_REGEX_1,TIME,time_reference,0,21
2 and 2019,CD CC CD,DIGIT_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,NUMERAL MODIFIER TIME,time_range,0,21
1981,CD,YEAR_REGEX_1,TIME,time_reference,1,23
1971,CD,YEAR_REGEX_1,TIME,time_reference,1,23
1993,CD,YEAR_REGEX_1,TIME,time_reference,2,23
now,RB,TIMELINE_REGEX,TIME,time_reference,3,23
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,23
September 2011,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,24
the 1970s and 1980s,DT CD CC CD,PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,0,25
1990,CD,YEAR_REGEX_1,TIME,time_reference,1,25
2014,CD,YEAR_REGEX_1,TIME,time_reference,2,25
the 2008,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,25
Last a Day,JJ DT NNP,PREFIX_REGEX_1 INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,0,30
Days and Mondays,NNPS CC NNPS,TIME_UNIT_REGEX LINKAGE_REGEX WEEK_REGEX,TIME MODIFIER TIME,time_reference,0,31
Night,NNP,DAY_TIME_REGEX,TIME,time_reference,0,33
Night,NNP,DAY_TIME_REGEX,TIME,time_reference,0,34
the Morning,DT NN,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,0,35
1969,CD,YEAR_REGEX_1,TIME,time_reference,0,40
2013,CD,YEAR_REGEX_1,TIME,time_reference,0,41
1976,CD,YEAR_REGEX_1,TIME,time_reference,0,44
Another Day,DT NNP,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,46
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,46
Christmas,NNP,HOLIDAY_REGEX,TIME,time_reference,0,50
1974,CD,YEAR_REGEX_1,TIME,time_reference,0,52
1972,CD,YEAR_REGEX_1,TIME,time_reference,0,53
1974,CD,YEAR_REGEX_1,TIME,time_reference,0,56
1976,CD,YEAR_REGEX_1,TIME,time_reference,0,57
Christmas,NNP,HOLIDAY_REGEX,TIME,time_reference,0,58
1977,CD,YEAR_REGEX_1,TIME,time_reference,0,58
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,59
1979,CD,YEAR_REGEX_1,TIME,time_reference,0,60
The Night,DT NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,0,61
Christmas,NNP,HOLIDAY_REGEX,TIME,time_reference,0,61
1984,CD,YEAR_REGEX_1,TIME,time_reference,0,61
1987,CD,YEAR_REGEX_1,TIME,time_reference,0,62
Christmas,NNP,HOLIDAY_REGEX,TIME,time_reference,0,63
1992,CD,YEAR_REGEX_1,TIME,time_reference,0,63
2004,CD,YEAR_REGEX_1,TIME,time_reference,0,64
1997,CD,YEAR_REGEX_1,TIME,time_reference,0,66
Days,NNP,TIME_UNIT_REGEX,TIME,time_reference,0,67
2007,CD,YEAR_REGEX_1,TIME,time_reference,0,67
Christmas,NNP,HOLIDAY_REGEX,TIME,time_reference,0,68
2008,CD,YEAR_REGEX_1,TIME,time_reference,0,68
1974,CD,YEAR_REGEX_1,TIME,time_reference,0,70
1976,CD,YEAR_REGEX_1,TIME,time_reference,0,71
1976,CD,YEAR_REGEX_1,TIME,time_reference,1,72
1979,CD,YEAR_REGEX_1,TIME,time_reference,0,73
1982,CD,YEAR_REGEX_1,TIME,time_reference,0,74
Christmas,NNP,HOLIDAY_REGEX,TIME,time_reference,0,75
1992,CD,YEAR_REGEX_1,TIME,time_reference,0,75
2002,CD,YEAR_REGEX_1,TIME,time_reference,0,76
2011,CD,YEAR_REGEX_1,TIME,time_reference,0,77
2014,CD,YEAR_REGEX_1,TIME,time_reference,0,78
1976,CD,YEAR_REGEX_1,TIME,time_reference,0,79
1969,CD,YEAR_REGEX_1,TIME,time_reference,0,84
2013,CD,YEAR_REGEX_1,TIME,time_reference,1,86
2001,CD,YEAR_REGEX_1,TIME,time_reference,0,92
2015,CD,YEAR_REGEX_1,TIME,time_reference,0,93
1980,CD,YEAR_REGEX_1,TIME,time_reference,0,94
1992,CD,YEAR_REGEX_1,TIME,time_reference,0,95
2698,CD,YEAR_REGEX_1,TIME,time_reference,0,95
