time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"November 30 , 1947","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,0
1984,CD,YEAR_REGEX_1,TIME,time_reference,1,0
1988,CD,YEAR_REGEX_1,TIME,time_reference,1,0
of off-Broadway 1970s,IN JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,2,0
2009,CD,YEAR_REGEX_1,TIME,time_reference,3,0
2017,CD,YEAR_REGEX_1,TIME,time_reference,3,0
1987,CD,YEAR_REGEX_1,TIME,time_reference,0,1
1991,CD,YEAR_REGEX_1,TIME,time_reference,0,1
1997,CD,YEAR_REGEX_1,TIME,time_reference,0,1
2001,CD,YEAR_REGEX_1,TIME,time_reference,0,1
1981,CD,YEAR_REGEX_1,TIME,time_reference,1,1
1982,CD,YEAR_REGEX_1,TIME,time_reference,1,1
1987,CD,YEAR_REGEX_1,TIME,time_reference,1,1
1992,CD,YEAR_REGEX_1,TIME,time_reference,1,1
1997,CD,YEAR_REGEX_1,TIME,time_reference,1,1
2001,CD,YEAR_REGEX_1,TIME,time_reference,1,1
the 1992,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,1
the 1994,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,1
1992,CD,YEAR_REGEX_1,TIME,time_reference,2,1
2006–2009,CD,YEAR_REGEX_1,TIME,time_reference,3,1
1991,CD,YEAR_REGEX_1,TIME,time_reference,0,2
1997,CD,YEAR_REGEX_1,TIME,time_reference,0,2
2004,CD,YEAR_REGEX_1,TIME,time_reference,0,2
2006,CD,YEAR_REGEX_1,TIME,time_reference,0,2
2011,CD,YEAR_REGEX_1,TIME,time_reference,0,2
2013,CD,YEAR_REGEX_1,TIME,time_reference,0,2
1947,CD,YEAR_REGEX_1,TIME,time_reference,0,4
June,NNP,MONTH_REGEX,TIME,time_reference,0,4
2006,CD,YEAR_REGEX_1,TIME,time_reference,6,4
1976,CD,YEAR_REGEX_1,TIME,time_reference,0,7
1984,CD,YEAR_REGEX_1,TIME,time_reference,1,7
the summer,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,1,7
of 2005,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,7
"December 6 , 2009","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,2,7
"November 13 , 2012","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,3,7
"December 16 , 2012","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,3,7
2017,CD,YEAR_REGEX_1,TIME,time_reference,4,7
"February 8 , 2017","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,4,7
2002,CD,YEAR_REGEX_1,TIME,time_reference,0,8
2010,CD,YEAR_REGEX_1,TIME,time_reference,1,8
2017,CD,YEAR_REGEX_1,TIME,time_reference,0,9
2019,CD,YEAR_REGEX_1,TIME,time_reference,1,9
the 1981,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,12
one year,CD NN,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,1,12
the 1982,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,12
1987,CD,YEAR_REGEX_1,TIME,time_reference,2,12
1992,CD,YEAR_REGEX_1,TIME,time_reference,2,12
1997,CD,YEAR_REGEX_1,TIME,time_reference,2,12
1997,CD,YEAR_REGEX_1,TIME,time_reference,2,12
1998,CD,YEAR_REGEX_1,TIME,time_reference,2,12
2001,CD,YEAR_REGEX_1,TIME,time_reference,2,12
1987,CD,YEAR_REGEX_1,TIME,time_reference,0,13
the 1987,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,13
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,0,13
1989,CD,YEAR_REGEX_1,TIME,time_reference,0,13
1997,CD,YEAR_REGEX_1,TIME,time_reference,3,13
2001,CD,YEAR_REGEX_1,TIME,time_reference,3,13
1988,CD,YEAR_REGEX_1,TIME,time_reference,5,13
1991,CD,YEAR_REGEX_1,TIME,time_reference,5,13
1991,CD,YEAR_REGEX_1,TIME,time_reference,5,13
