time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"October 3 , 1967","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Dan Miller (born October 3, 1967) is an American musician and songwriter.",0,0,,34648083
late 1998,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,He has toured and recorded with the Brooklyn-based alternative rock band They Might Be Giants since late 1998.,1,0,,34648083
1998,CD,YEAR_REGEX_1,TIME,time_reference,"Having left Lincoln for personal reasons in 1998, he was contacted by John Flansburgh, who offered him a spot as lead guitarist for They Might Be Giants' Fall 1998 tour.",4,0,,34648083
Fall 1998,NN CD,SEASON_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Having left Lincoln for personal reasons in 1998, he was contacted by John Flansburgh, who offered him a spot as lead guitarist for They Might Be Giants' Fall 1998 tour.",4,0,,34648083
the late 1990s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"He has also toured with John Flansburgh as Mono Puff's guitarist in the late 1990s, and played on bandmate John Linnell's State Songs tour.",5,0,,34648083
"June 21 , 2008","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On June 21, 2008, Miller married Annette Berry, a graphic artist and creative director based in Manhattan.",0,9,== Personal life ==,34648083
1999,CD,YEAR_REGEX_1,TIME,time_reference,"Berry is credited with designing They Might Be Giants' 1999 studio album, Long Tall Weekend.",1,9,== Personal life ==,34648083
Weekend,NNP,TIME_UNIT_REGEX,TIME,time_reference,"Berry is credited with designing They Might Be Giants' 1999 studio album, Long Tall Weekend.",1,9,== Personal life ==,34648083
