time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1951,CD,YEAR_REGEX_1,TIME,time_reference,"Joe ""Seven"" Franco (born 1951) is an American drummer best known for his work with the band The Good Rats in the late 1970s and later as a replacement member of Twisted Sister.",0,0,,12195324
the late 1970s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"Joe ""Seven"" Franco (born 1951) is an American drummer best known for his work with the band The Good Rats in the late 1970s and later as a replacement member of Twisted Sister.",0,0,,12195324
a 1969,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,"Joe Franco, a 1969 graduate of Brooklyn Technical High School, became a member of the band The Good Rats in 1972.",0,2,== Biography ==,12195324
1972,CD,YEAR_REGEX_1,TIME,time_reference,"Joe Franco, a 1969 graduate of Brooklyn Technical High School, became a member of the band The Good Rats in 1972.",0,2,== Biography ==,12195324
Hundred Year,NNP NNP,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"He also produced and played in the horror rock band Van Helsing's Curse, which also featured Twisted Sister lead vocalist Dee Snider, and on the Magellan album Hundred Year Flood.",1,2,== Biography ==,12195324
1986,CD,YEAR_REGEX_1,TIME,time_reference,"Franco replaced A. J. Pero in Twisted Sister in 1986, and stayed in the band for about a year until its break-up in 1987.",2,2,== Biography ==,12195324
about a year,IN DT NN,PREFIX_REGEX_1 INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Franco replaced A. J. Pero in Twisted Sister in 1986, and stayed in the band for about a year until its break-up in 1987.",2,2,== Biography ==,12195324
1987,CD,YEAR_REGEX_1,TIME,time_reference,"Franco replaced A. J. Pero in Twisted Sister in 1986, and stayed in the band for about a year until its break-up in 1987.",2,2,== Biography ==,12195324
1984,CD,YEAR_REGEX_1,TIME,time_reference,"Franco is the author of the book Double Bass Drumming (1984; Alfred, 1993) and is featured in the accompanying video (1988; Warner Bros., 2005).",0,3,== Biography ==,12195324
1993,CD,YEAR_REGEX_1,TIME,time_reference,"Franco is the author of the book Double Bass Drumming (1984; Alfred, 1993) and is featured in the accompanying video (1988; Warner Bros., 2005).",0,3,== Biography ==,12195324
1988,CD,YEAR_REGEX_1,TIME,time_reference,"Franco is the author of the book Double Bass Drumming (1984; Alfred, 1993) and is featured in the accompanying video (1988; Warner Bros., 2005).",0,3,== Biography ==,12195324
2005,CD,YEAR_REGEX_1,TIME,time_reference,"Franco is the author of the book Double Bass Drumming (1984; Alfred, 1993) and is featured in the accompanying video (1988; Warner Bros., 2005).",0,3,== Biography ==,12195324
