time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"February 12 , 1919 – October 25 , 1986","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
fifteen years old,JJ NNS JJ,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,time_reference,1,0
twenty years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,5,0
the later years,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,9,0
"February 12 , 1919","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,2
the 1933,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,2
day,NN,TIME_UNIT_REGEX,TIME,time_reference,3,2
night,NN,DAY_TIME_REGEX,TIME,time_reference,3,2
Saturday night,NNP NN,WEEK_REGEX DAY_TIME_REGEX,TIME TIME,time_reference,4,2
consecutive weeks,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,4,2
1938,CD,YEAR_REGEX_1,TIME,time_reference,6,2
the summer,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,0,5
1939,CD,YEAR_REGEX_1,TIME,time_reference,0,5
1940,CD,YEAR_REGEX_1,TIME,time_reference,3,5
1941,CD,YEAR_REGEX_1,TIME,time_reference,5,5
1941,CD,YEAR_REGEX_1,TIME,time_reference,6,5
1942,CD,YEAR_REGEX_1,TIME,time_reference,0,7
1942,CD,YEAR_REGEX_1,TIME,time_reference,0,7
The Yearling,DT NNP,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,11
1946,CD,YEAR_REGEX_1,TIME,time_reference,1,11
year,NN,TIME_UNIT_REGEX,TIME,time_reference,2,11
1948,CD,YEAR_REGEX_1,TIME,time_reference,3,11
1948,CD,YEAR_REGEX_1,TIME,time_reference,0,13
1949,CD,YEAR_REGEX_1,TIME,time_reference,1,13
1949,CD,YEAR_REGEX_1,TIME,time_reference,1,13
