time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"January 18 , 1955","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Marilyn Mazur (born January 18, 1955) is an American-born Danish percussionist.",0,0,,648652
1975,CD,YEAR_REGEX_1,TIME,time_reference,"Since 1975, she has worked as a percussionist with various groups, among them Six Winds with Alex Riel.",1,0,,648652
1955,CD,YEAR_REGEX_1,TIME,time_reference,"Mazur was born in New York City in 1955, from Polish and African-American parents, who moved with her to Denmark at age 6.",0,2,== Musical life ==,648652
1973,CD,YEAR_REGEX_1,TIME,time_reference,"She started her first band in 1973, Zirenes.",2,2,== Musical life ==,648652
1978,CD,YEAR_REGEX_1,TIME,time_reference,"In 1978, she formed Primi, an all-woman theatre band.",3,2,== Musical life ==,648652
1985,CD,YEAR_REGEX_1,TIME,time_reference,"In 1985, she was asked to participate in the Palle Mikkelborg project that would become the Miles Davis album Aura, and soon after she went on the road with Miles Davis.",4,2,== Musical life ==,648652
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,"Afterward, she played with Gil Evans, Wayne Shorter, Jan Garbarek, and Makiko Hirabayashi.",5,2,== Musical life ==,648652
1989,CD,YEAR_REGEX_1,TIME,time_reference,"In 1989, she founded the band Future Song, with pianist Elvira Plenar, singer Aina Kemanis, trumpet player Nils Petter Molvær, her husband Klavs Hovman (bass) and Audun Kleive, as a second drummer.",6,2,== Musical life ==,648652
Future,NNP,TIMELINE_REGEX,TIME,time_reference,"In 1989, she founded the band Future Song, with pianist Elvira Plenar, singer Aina Kemanis, trumpet player Nils Petter Molvær, her husband Klavs Hovman (bass) and Audun Kleive, as a second drummer.",6,2,== Musical life ==,648652
"1989 , 1990 , 1995 , 1997 , 1998 and 2002","CD , CD , CD , CD , CD CC CD",YEAR_REGEX_1 COMMA_REGEX YEAR_REGEX_1 COMMA_REGEX YEAR_REGEX_1 COMMA_REGEX YEAR_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME MODIFIER TIME MODIFIER TIME MODIFIER TIME MODIFIER TIME,time_range,"The U.S. magazine Down Beat, in 1989, 1990, 1995, 1997, 1998 and 2002 selected Mazur as a ""percussion-talent deserving wider recognition"".",10,2,== Musical life ==,648652
2001,CD,YEAR_REGEX_1,TIME,time_reference,"In 2001, she was awarded the Jazzpar Prize, the world's largest international jazz prize.",11,2,== Musical life ==,648652
1983,CD,YEAR_REGEX_1,TIME,time_reference,"Ben Webster Prize, Ben Webster Foundation, 1983",0,5,== Honors ==,648652
1989,CD,YEAR_REGEX_1,TIME,time_reference,"JASA Prize, Danish jazz journalists, 1989",0,6,== Honors ==,648652
2001,CD,YEAR_REGEX_1,TIME,time_reference,"Jazzpar Prize, 2001",0,7,== Honors ==,648652
2004,CD,YEAR_REGEX_1,TIME,time_reference,"Edition Wilhelm Hansens Composer Prize, 2004",0,8,== Honors ==,648652
2006,CD,YEAR_REGEX_1,TIME,time_reference,"Danish Django dOr (Legend), 2006",0,9,== Honors ==,648652
2007,CD,YEAR_REGEX_1,TIME,time_reference,"Unlimited Communication, Telenor 2007",0,10,== Honors ==,648652
