time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
October 2012,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Their debut album was released in October 2012, and they received a Grammy Award for the album at the 56th Annual Grammy Awards.",0,1,,41933256
2010,CD,YEAR_REGEX_1,TIME,time_reference,"The Pacific Mambo Orchestra was founded in 2010 by Mexican Pianist Christian Tumalan and German Trumpeter Steffen Kuehn, and is a 19-piece Latin Big Band orchestra that plays salsa, Latin Jazz, cha cha cha, bachata, and other Latin music.",0,3,== History ==,41933256
2012,CD,YEAR_REGEX_1,TIME,time_reference,"In 2012 they crowd-funded their first album, the self-titled 'Pacific Mambo Orchestra', through Kickstarter.",1,3,== History ==,41933256
2014,CD,YEAR_REGEX_1,TIME,time_reference,"They were nominated for a Grammy Award in the ""Best Tropical Latin Album"" category for their album, and they won the award in 2014 at the 56th Annual Grammy Awards.",2,3,== History ==,41933256
2012,CD,YEAR_REGEX_1,TIME,time_reference,Pacific Mambo Orchestra (2012),1,5,== Discography == | === Pacific Mambo Orchestra (2012) ===,41933256
2014,CD,YEAR_REGEX_1,TIME,time_reference,"2014 Grammy Award for ""Best Tropical Latin Album""",0,56,== Awards and nominations ==,41933256
