time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"April 9 , 1895 – January 30 , 1976","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
"April 9 , 1895","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,2
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,5,2
Saturday night,NNP NN,WEEK_REGEX DAY_TIME_REGEX,TIME TIME,time_reference,5,2
around 1960,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,7,2
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,3
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,4
1961,CD,YEAR_REGEX_1,TIME,time_reference,2,4
May 1963,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,4
1966,CD,YEAR_REGEX_1,TIME,time_reference,5,4
1971,CD,YEAR_REGEX_1,TIME,time_reference,8,4
of the 1960s,IN DT NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,9,4
1976,CD,YEAR_REGEX_1,TIME,time_reference,0,5
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,0,5
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,7
1979,CD,YEAR_REGEX_1,TIME,time_reference,3,7
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,8
"August 12 , 2011","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,10
