time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"December 26 , 1929 – March 9 , 1992","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
"December 26 , 1929","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,2
three years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,2,2
1954,CD,YEAR_REGEX_1,TIME,time_reference,0,4
the 1960s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,4
1964,CD,YEAR_REGEX_1,TIME,time_reference,2,4
the 1960s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,4
1973,CD,YEAR_REGEX_1,TIME,time_reference,0,5
1974,CD,YEAR_REGEX_1,TIME,time_reference,1,5
"March 9 , 1992","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,3,5
1977,CD,YEAR_REGEX_1,TIME,time_reference,5,5
2013,CD,YEAR_REGEX_1,TIME,time_reference,7,5
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,8
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,11
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,12
1963,CD,YEAR_REGEX_1,TIME,time_reference,0,13
Midnight Sun,NNP NNP,DAY_TIME_REGEX WEEK_ABBR_REGEX,TIME TIME,time_reference,0,14
1992,CD,YEAR_REGEX_1,TIME,time_reference,0,14
1977,CD,YEAR_REGEX_1,TIME,time_reference,0,15
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,16
1957,CD,YEAR_REGEX_1,TIME,time_reference,0,17
1992,CD,YEAR_REGEX_1,TIME,time_reference,0,18
Midnight,NNP,DAY_TIME_REGEX,TIME,time_reference,0,19
1963,CD,YEAR_REGEX_1,TIME,time_reference,0,19
June,NNP,MONTH_REGEX,TIME,time_reference,0,19
1961,CD,YEAR_REGEX_1,TIME,time_reference,0,20
1977,CD,YEAR_REGEX_1,TIME,time_reference,0,21
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,22
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,23
1991,CD,YEAR_REGEX_1,TIME,time_reference,0,24
the Sun,DT NNP,PREFIX_REGEX_1 WEEK_ABBR_REGEX,MODIFIER TIME,time_reference,0,25
1969,CD,YEAR_REGEX_1,TIME,time_reference,1,25
1979,CD,YEAR_REGEX_1,TIME,time_reference,0,26
1962,CD,YEAR_REGEX_1,TIME,time_reference,0,27
1981,CD,YEAR_REGEX_1,TIME,time_reference,0,28
Spring,NN,SEASON_REGEX,TIME,time_reference,0,29
1981,CD,YEAR_REGEX_1,TIME,time_reference,0,29
1992,CD,YEAR_REGEX_1,TIME,time_reference,0,29
1962,CD,YEAR_REGEX_1,TIME,time_reference,0,30
1963,CD,YEAR_REGEX_1,TIME,time_reference,0,31
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,32
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,33
Christmas,NNP,HOLIDAY_REGEX,TIME,time_reference,0,34
1965,CD,YEAR_REGEX_1,TIME,time_reference,0,34
2018,CD,YEAR_REGEX_1,TIME,time_reference,0,35
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,36
Today,NNP,TIMELINE_REGEX,TIME,time_reference,0,37
1966,CD,YEAR_REGEX_1,TIME,time_reference,0,37
1967,CD,YEAR_REGEX_1,TIME,time_reference,0,38
1954,CD,YEAR_REGEX_1,TIME,time_reference,0,39
1959,CD,YEAR_REGEX_1,TIME,time_reference,2,40
1977,CD,YEAR_REGEX_1,TIME,time_reference,0,41
1957,CD,YEAR_REGEX_1,TIME,time_reference,0,42
the Night,DT NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,0,43
1965,CD,YEAR_REGEX_1,TIME,time_reference,0,43
1964,CD,YEAR_REGEX_1,TIME,time_reference,1,44
1957,CD,YEAR_REGEX_1,TIME,time_reference,0,45
1958,CD,YEAR_REGEX_1,TIME,time_reference,0,46
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,47
1959,CD,YEAR_REGEX_1,TIME,time_reference,1,48
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,49
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,50
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,51
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,52
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,53
1991,CD,YEAR_REGEX_1,TIME,time_reference,0,53
1962,CD,YEAR_REGEX_1,TIME,time_reference,1,54
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,55
1965,CD,YEAR_REGEX_1,TIME,time_reference,1,56
1966,CD,YEAR_REGEX_1,TIME,time_reference,1,57
1967,CD,YEAR_REGEX_1,TIME,time_reference,0,58
1967,CD,YEAR_REGEX_1,TIME,time_reference,0,59
