time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"December 20 , 1930 – September 26 , 1980","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
the early 1950s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,1,0
1960s,CD,YEAR_REGEX_1,TIME,time_reference,2,0
the Sun,DT NNP,PREFIX_REGEX_1 WEEK_ABBR_REGEX,MODIFIER TIME,time_reference,1,2
1951,CD,YEAR_REGEX_1,TIME,time_reference,3,2
1953,CD,YEAR_REGEX_1,TIME,time_reference,4,2
1957,CD,YEAR_REGEX_1,TIME,time_reference,5,2
1954,CD,YEAR_REGEX_1,TIME,time_reference,6,2
of several decades,IN JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,11,2
now,RB,TIMELINE_REGEX,TIME,time_reference,11,2
now,RB,TIMELINE_REGEX,TIME,time_reference,12,2
of the early 1940s,IN DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER MODIFIER TIME,time_reference,14,2
"May 14 , 1954","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,14,2
the 1990,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,14,2
A Sun,DT NNP,INARTICLE_REGEX WEEK_ABBR_REGEX,MODIFIER TIME,time_reference,14,2
December 1963,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,18,2
the last 16 years,DT JJ CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,21,2
1980,CD,YEAR_REGEX_1,TIME,time_reference,23,2
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,5
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,6
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,6
