time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
2009,CD,YEAR_REGEX_1,TIME,time_reference,"In 2009, Johnson could be seen in two reality TV shows on MTV as the Vocal Director and Personal Vocal Coach for Sean P. Diddy Combs in ""Making His Band""  and the Vocal Coach and background section leader on P. Diddy's ""StarMaker"".",0,2,== Television ==,24813679
of 10 weeks,IN CD NNS,PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,Johnson helped select and vocally train Diddy's 14 aspiring singers over the course of 10 weeks.,1,2,== Television ==,24813679
"October 26 , 2009","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On October 26, 2009, the day after the winner was chosen, new artist for Bad Boy Records, Liz Davis stated that Johnson ""had the best techniques"".",2,2,== Television ==,24813679
the day,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"On October 26, 2009, the day after the winner was chosen, new artist for Bad Boy Records, Liz Davis stated that Johnson ""had the best techniques"".",2,2,== Television ==,24813679
1993,CD,YEAR_REGEX_1,TIME,time_reference,"In 1993, Johnson sang background vocals with Stacy Campbell and Lisa Taylor for Janet Jackson for her second worldwide tour.",3,4,== Live performances ==,24813679
2007-2008,CD,YEAR_REGEX_1,TIME,time_reference,"In 2007-2008, Johnson was a vocalist and background section leader for Queen Latifah.",0,5,== Live performances ==,24813679
"November 24 , 2007","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"His performance was mentioned by the Santa Barbara Review in an article written on November 24, 2007 by Charles Donelan stating ""In this setting, early Mary J. Blige counts as a classic, and it was her song ""Real Love"" that provided the night's high point, an amazing succession of vocal performances by Latifah, her two female backup singers, and a wonderful musician and rip-roaring male vocalist who goes by Romeo.",1,5,== Live performances ==,24813679
the night,DT NN,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,"His performance was mentioned by the Santa Barbara Review in an article written on November 24, 2007 by Charles Donelan stating ""In this setting, early Mary J. Blige counts as a classic, and it was her song ""Real Love"" that provided the night's high point, an amazing succession of vocal performances by Latifah, her two female backup singers, and a wonderful musician and rip-roaring male vocalist who goes by Romeo.",1,5,== Live performances ==,24813679
