time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"March 8 , 1893 – November 2 , 1966","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
1928,CD,YEAR_REGEX_1,TIME,time_reference,3,0
1963,CD,YEAR_REGEX_1,TIME,time_reference,0,1
1964,CD,YEAR_REGEX_1,TIME,time_reference,1,1
1966,CD,YEAR_REGEX_1,TIME,time_reference,0,2
about 73 years old,IN CD NNS JJ,PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,MODIFIER NUMERAL TIME MODIFIER,time_reference,0,2
Early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,5
the 1920s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,6
1923,CD,YEAR_REGEX_1,TIME,time_reference,7,6
a 1928,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,0,8
Monday Morning,NNP NNP,WEEK_REGEX DAY_TIME_REGEX,TIME TIME,time_reference,1,8
days,NNS,TIME_UNIT_REGEX,TIME,time_reference,4,9
1952,CD,YEAR_REGEX_1,TIME,time_reference,0,12
1963,CD,YEAR_REGEX_1,TIME,time_reference,1,12
the 1963,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,14
The Tonight,DT NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,3,14
"November 2 , 1966","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,9,14
February and July,NNP CC NNP,MONTH_REGEX LINKAGE_REGEX MONTH_REGEX,TIME MODIFIER TIME,time_reference,10,14
of that year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,10,14
1972,CD,YEAR_REGEX_1,TIME,time_reference,10,14
around 1963,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,19
1977,CD,YEAR_REGEX_1,TIME,time_reference,0,19
1968,CD,YEAR_REGEX_1,TIME,time_reference,1,19
1977,CD,YEAR_REGEX_1,TIME,time_reference,1,20
2013,CD,YEAR_REGEX_1,TIME,time_reference,0,21
1999,CD,YEAR_REGEX_1,TIME,time_reference,1,21
2017,CD,YEAR_REGEX_1,TIME,time_reference,0,22
1920s,CD,YEAR_REGEX_1,TIME,time_reference,1,22
1928,CD,YEAR_REGEX_1,TIME,time_reference,0,26
1928,CD,YEAR_REGEX_1,TIME,time_reference,0,27
1928,CD,YEAR_REGEX_1,TIME,time_reference,1,28
1928,CD,YEAR_REGEX_1,TIME,time_reference,0,29
1928,CD,YEAR_REGEX_1,TIME,time_reference,1,30
1928,CD,YEAR_REGEX_1,TIME,time_reference,0,31
13157,CD,YEAR_REGEX_1,TIME,time_reference,0,33
1963,CD,YEAR_REGEX_1,TIME,time_reference,0,33
13161,CD,YEAR_REGEX_1,TIME,time_reference,0,34
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,34
Today,NN,TIMELINE_REGEX,TIME,time_reference,0,35
1966,CD,YEAR_REGEX_1,TIME,time_reference,1,35
1967,CD,YEAR_REGEX_1,TIME,time_reference,0,36
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,37
1972,CD,YEAR_REGEX_1,TIME,time_reference,0,38
1068,CD,YEAR_REGEX_1,TIME,time_reference,0,39
1975,CD,YEAR_REGEX_1,TIME,time_reference,0,39
Monday Morning,NNP NNP,WEEK_REGEX DAY_TIME_REGEX,TIME TIME,time_reference,0,40
1980,CD,YEAR_REGEX_1,TIME,time_reference,1,40
1982,CD,YEAR_REGEX_1,TIME,time_reference,1,41
1982,CD,YEAR_REGEX_1,TIME,time_reference,0,42
1982,CD,YEAR_REGEX_1,TIME,time_reference,0,43
1988,CD,YEAR_REGEX_1,TIME,time_reference,1,44
1989,CD,YEAR_REGEX_1,TIME,time_reference,0,45
1993,CD,YEAR_REGEX_1,TIME,time_reference,0,46
1928,CD,YEAR_REGEX_1,TIME,time_reference,0,48
1001,CD,YEAR_REGEX_1,TIME,time_reference,0,48
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,48
1928,CD,YEAR_REGEX_1,TIME,time_reference,0,49
1972,CD,YEAR_REGEX_1,TIME,time_reference,1,49
1928,CD,YEAR_REGEX_1,TIME,time_reference,0,50
1065,CD,YEAR_REGEX_1,TIME,time_reference,0,50
1979,CD,YEAR_REGEX_1,TIME,time_reference,0,50
1995,CD,YEAR_REGEX_1,TIME,time_reference,0,51
1928,CD,YEAR_REGEX_1,TIME,time_reference,0,52
1996,CD,YEAR_REGEX_1,TIME,time_reference,0,52
1998,CD,YEAR_REGEX_1,TIME,time_reference,0,53
1998,CD,YEAR_REGEX_1,TIME,time_reference,0,54
1928,CD,YEAR_REGEX_1,TIME,time_reference,0,55
2004,CD,YEAR_REGEX_1,TIME,time_reference,0,55
2017,CD,YEAR_REGEX_1,TIME,time_reference,0,56
2011,CD,YEAR_REGEX_1,TIME,time_reference,0,59
2018,CD,YEAR_REGEX_1,TIME,time_reference,0,60
the 1960s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,60
June 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,60
