time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
25 September 1933,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,0
B.C,NNP,ERA_REGEX,TIME,time_reference,0,2
early twenties,JJ NNS,PREFIX_REGEX_1 DECADE_REGEX,MODIFIER TIME,time_reference,1,2
a fall,DT NN,INARTICLE_REGEX SEASON_REGEX,MODIFIER TIME,time_reference,1,2
1956,CD,YEAR_REGEX_1,TIME,time_reference,3,2
1958,CD,YEAR_REGEX_1,TIME,time_reference,4,2
1959,CD,YEAR_REGEX_1,TIME,time_reference,1,4
early 1959,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,4
1961,CD,YEAR_REGEX_1,TIME,time_reference,3,4
three years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,3,4
1969,CD,YEAR_REGEX_1,TIME,time_reference,4,4
their years,PRP$ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,,6,4
1970 to 1975,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,7,4
1980,CD,YEAR_REGEX_1,TIME,time_reference,9,4
1983,CD,YEAR_REGEX_1,TIME,time_reference,10,4
1989,CD,YEAR_REGEX_1,TIME,time_reference,0,5
2005,CD,YEAR_REGEX_1,TIME,time_reference,0,6
momentum,NN,TIMELINE_REGEX,TIME,time_reference,1,6
1978,CD,YEAR_REGEX_1,TIME,time_reference,2,6
2006,CD,YEAR_REGEX_1,TIME,time_reference,3,6
1968,CD,YEAR_REGEX_1,TIME,time_reference,4,6
1967,CD,YEAR_REGEX_1,TIME,time_reference,0,7
2006,CD,YEAR_REGEX_1,TIME,time_reference,3,7
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,3,7
2008,CD,YEAR_REGEX_1,TIME,time_reference,5,7
a 2009,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,6,7
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,6,7
11 July 2010,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,8
1975,CD,YEAR_REGEX_1,TIME,time_reference,0,11
1966,CD,YEAR_REGEX_1,TIME,time_reference,1,11
1975,CD,YEAR_REGEX_1,TIME,time_reference,3,11
1979,CD,YEAR_REGEX_1,TIME,time_reference,4,11
1989,CD,YEAR_REGEX_1,TIME,time_reference,5,11
1991,CD,YEAR_REGEX_1,TIME,time_reference,5,11
1994,CD,YEAR_REGEX_1,TIME,time_reference,5,11
2010,CD,YEAR_REGEX_1,TIME,time_reference,6,11
1986,CD,YEAR_REGEX_1,TIME,time_reference,9,11
1987,CD,YEAR_REGEX_1,TIME,time_reference,10,11
early 2008,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,11,11
several years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,11,11
2012,CD,YEAR_REGEX_1,TIME,time_reference,12,11
A few years,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,13,11
BC,NNP,ERA_REGEX,TIME,time_reference,13,11
55 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,14,11
2015,CD,YEAR_REGEX_1,TIME,time_reference,15,11
2018,CD,YEAR_REGEX_1,TIME,time_reference,16,11
2019,CD,YEAR_REGEX_1,TIME,time_reference,17,11
October 1994,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,13
2006,CD,YEAR_REGEX_1,TIME,time_reference,0,13
2003,CD,YEAR_REGEX_1,TIME,time_reference,1,13
1992,CD,YEAR_REGEX_1,TIME,time_reference,2,13
2006,CD,YEAR_REGEX_1,TIME,time_reference,3,13
1989,CD,YEAR_REGEX_1,TIME,time_reference,3,13
2003,CD,YEAR_REGEX_1,TIME,time_reference,4,13
2005,CD,YEAR_REGEX_1,TIME,time_reference,4,13
July 2019,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,5,13
1964,CD,YEAR_REGEX_1,TIME,time_reference,6,13
1975–1980,CD,YEAR_REGEX_1,TIME,time_reference,7,13
2007,CD,YEAR_REGEX_1,TIME,time_reference,0,15
The 1987,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,18
Summer,NNP,SEASON_REGEX,TIME,time_reference,0,18
