time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"March 17 , 1914 – August 30 , 2004","NNP CD , CD NN NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
seven decades,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,1,0
second year,JJ NN,ORDINAL_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,2,2
1930 to 1934,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,3,2
1940,CD,YEAR_REGEX_1,TIME,time_reference,4,2
1940,CD,YEAR_REGEX_1,TIME,time_reference,0,4
1994,CD,YEAR_REGEX_1,TIME,time_reference,0,4
seventeen years,JJ NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,3,4
1994,CD,YEAR_REGEX_1,TIME,time_reference,0,6
year,NN,TIME_UNIT_REGEX,TIME,time_reference,0,6
1994,CD,YEAR_REGEX_1,TIME,time_reference,0,8
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,1,8
"August 30 , 2004","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,2,8
1938,CD,YEAR_REGEX_1,TIME,time_reference,0,11
1940,CD,YEAR_REGEX_1,TIME,time_reference,0,12
1940,CD,YEAR_REGEX_1,TIME,time_reference,0,13
1940,CD,YEAR_REGEX_1,TIME,time_reference,0,14
1947,CD,YEAR_REGEX_1,TIME,time_reference,0,15
Mo,NNP,TIME_UNIT_REGEX,TIME,time_reference,0,15
1948,CD,YEAR_REGEX_1,TIME,time_reference,0,16
1948,CD,YEAR_REGEX_1,TIME,time_reference,0,17
1948,CD,YEAR_REGEX_1,TIME,time_reference,0,18
mo,NN,TIME_UNIT_REGEX,TIME,time_reference,0,18
1948,CD,YEAR_REGEX_1,TIME,time_reference,0,19
1948,CD,YEAR_REGEX_1,TIME,time_reference,0,20
