time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1859 – 1953,CD IN CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,,Edward Julian Nally (1859 – 1953) was a U.S. radio industrialist.,0,0,,762515
1919 and 1923,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,Nally served as the vice president and general manager of American Marconi Company and was the first president of RCA between 1919 and 1923.,1,0,,762515
