time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
9 September 1946,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Miriam Fried (born 9 September 1946) is a Romanian-born Israeli classical violinist and pedagogue.,0,0,,34763427
eight years old,CD NNS JJ,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,Miriam first took up piano lessons but when she was eight years old she made a definite choice for the violin.,3,2,== Biography ==,34763427
1968,CD,YEAR_REGEX_1,TIME,time_reference,In 1968 she won the Paganini Competition in Genoa and in 1971 the Queen Elisabeth Music Competition in Brussels.,5,2,== Biography ==,34763427
1971,CD,YEAR_REGEX_1,TIME,time_reference,In 1968 she won the Paganini Competition in Genoa and in 1971 the Queen Elisabeth Music Competition in Brussels.,5,2,== Biography ==,34763427
a 1718,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,"She plays a 1718 Stradivarius believed to have been formerly owned by Louis Spohr, and also by Regina Strinasacchi, for whom Wolfgang Amadeus Mozart wrote his Sonata in B-flat, K. 454.",0,3,== Biography ==,34763427
1993,CD,YEAR_REGEX_1,TIME,time_reference,She has been Artistic Director and chair of the faculty at the Steans Institute for Young Artists of the Ravinia Festival since 1993.,1,3,== Biography ==,34763427
