time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1973,CD,YEAR_REGEX_1,TIME,time_reference,"Chris Crass (born c. 1973) is an American anarchist, activist, and writer on topics of anti-racist and feminist organizing.",0,0,,1324594
1993 to 2000,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,Crass attended San Francisco State University and was an active organizer in the area's Food Not Bombs chapter from 1993 to 2000.,1,2,== Political activism ==,1324594
the 2000s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the 2000s and early 2010s, he was an organizer for immigrant rights.",2,2,== Political activism ==,1324594
early 2010s,RB CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the 2000s and early 2010s, he was an organizer for immigrant rights.",2,2,== Political activism ==,1324594
2003,CD,YEAR_REGEX_1,TIME,time_reference,City Lights Books. 2003.,2,6,== Selected works ==,1324594
"October 25 , 2020","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Retrieved October 25, 2020.",6,6,== Selected works ==,1324594
2007,CD,YEAR_REGEX_1,TIME,time_reference,2007.,3,7,== Selected works ==,1324594
"October 25 , 2020","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Retrieved October 25, 2020.",7,7,== Selected works ==,1324594
2013,CD,YEAR_REGEX_1,TIME,time_reference,"Towards Collective Liberation: Anti-Racist Organizing, Feminist Praxis and Movement Building Strategy (2013)",0,8,== Selected works ==,1324594
