time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"May 19 , 1979","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Waylon Albright ""Shooter"" Jennings (born May 19, 1979) is an American singer, songwriter, guitarist, and record producer.",0,0,,3040676
1996,CD,YEAR_REGEX_1,TIME,time_reference,"The only son of country music singers Waylon Jennings and Jessi Colter, he has been active since 1996, releasing seven albums and numerous EPs.",1,0,,3040676
4th of July,CD IN NNP,DIGIT_REGEX_1 PREFIX_REGEX_1 MONTH_REGEX,NUMERAL MODIFIER TIME,,"Jennings made his debut with the single ""4th of July"" of his 2005 album “Put the ""O"" Back in Country” on  Universal South, which peaked at No. 22 on the Billboard country charts.",0,1,,3040676
2005,CD,YEAR_REGEX_1,TIME,time_reference,"Jennings made his debut with the single ""4th of July"" of his 2005 album “Put the ""O"" Back in Country” on  Universal South, which peaked at No. 22 on the Billboard country charts.",0,1,,3040676
2006,CD,YEAR_REGEX_1,TIME,time_reference,"Jennings has since followed with six more full-length studio albums: Electric Rodeo (2006), The Wolf (2007), Black Ribbons (2009), Family Man (2012), The Other Life (2013) and Countach (For Giorgio) (2016), in addition to a live album, a compilation, and numerous EPs.",1,1,,3040676
2007,CD,YEAR_REGEX_1,TIME,time_reference,"Jennings has since followed with six more full-length studio albums: Electric Rodeo (2006), The Wolf (2007), Black Ribbons (2009), Family Man (2012), The Other Life (2013) and Countach (For Giorgio) (2016), in addition to a live album, a compilation, and numerous EPs.",1,1,,3040676
2009,CD,YEAR_REGEX_1,TIME,time_reference,"Jennings has since followed with six more full-length studio albums: Electric Rodeo (2006), The Wolf (2007), Black Ribbons (2009), Family Man (2012), The Other Life (2013) and Countach (For Giorgio) (2016), in addition to a live album, a compilation, and numerous EPs.",1,1,,3040676
2012,CD,YEAR_REGEX_1,TIME,time_reference,"Jennings has since followed with six more full-length studio albums: Electric Rodeo (2006), The Wolf (2007), Black Ribbons (2009), Family Man (2012), The Other Life (2013) and Countach (For Giorgio) (2016), in addition to a live album, a compilation, and numerous EPs.",1,1,,3040676
2013,CD,YEAR_REGEX_1,TIME,time_reference,"Jennings has since followed with six more full-length studio albums: Electric Rodeo (2006), The Wolf (2007), Black Ribbons (2009), Family Man (2012), The Other Life (2013) and Countach (For Giorgio) (2016), in addition to a live album, a compilation, and numerous EPs.",1,1,,3040676
2016,CD,YEAR_REGEX_1,TIME,time_reference,"Jennings has since followed with six more full-length studio albums: Electric Rodeo (2006), The Wolf (2007), Black Ribbons (2009), Family Man (2012), The Other Life (2013) and Countach (For Giorgio) (2016), in addition to a live album, a compilation, and numerous EPs.",1,1,,3040676
