time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
the years,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Over the years he also started to play the drums, bass, and guitar.",4,2,== Biography ==,30952351
May 1995,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Blackwell entered the contemporary jazz music scene in May 1995 with his debut album Let's Imagine.,0,4,== Biography ==,30952351
Nights,NNP,DAY_TIME_REGEX,TIME,time_reference,He performed the theme song for the television show Baywatch Nights.,4,4,== Biography ==,30952351
1995,CD,YEAR_REGEX_1,TIME,time_reference,Let’s Imagine (1995),0,9,== Discography ==,30952351
1996,CD,YEAR_REGEX_1,TIME,time_reference,Alfonzo Blackwell (1996),0,10,== Discography ==,30952351
1998,CD,YEAR_REGEX_1,TIME,time_reference,Body of Soul  (1998),0,11,== Discography ==,30952351
Now,RB,TIMELINE_REGEX,TIME,time_reference,The Time Is Now (2000),0,12,== Discography ==,30952351
2000,CD,YEAR_REGEX_1,TIME,time_reference,The Time Is Now (2000),0,12,== Discography ==,30952351
2001,CD,YEAR_REGEX_1,TIME,time_reference,Reflections (2001),0,13,== Discography ==,30952351
2004,CD,YEAR_REGEX_1,TIME,time_reference,Sax You Down (2004),0,14,== Discography ==,30952351
2008,CD,YEAR_REGEX_1,TIME,time_reference,Dance to This (2008),0,15,== Discography ==,30952351
2012,CD,YEAR_REGEX_1,TIME,time_reference,Legacy (2012),0,16,== Discography ==,30952351
