time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"January 18 , 1962","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Joey McCoy (born January 18, 1962 in Cincinnati, Ohio, USA) is an American singer known for being a backing vocalist for Carlos Toshiki & Omega Tribe.",0,0,,65663738
1987,CD,YEAR_REGEX_1,TIME,time_reference,"McCoy started his career as a backing vocalist and arranger for Anri's 1987 albums, Sumertime Farewells and Meditation, before being brought to serve as a backing vocalist for Carlos Toshiki & Omega Tribe's first album, Down Town Mystery.",0,2,== Biography ==,65663738
the 1991,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"After the break up of the group, he was featured on the 1991 album Perfect Selection Dracula by Konami Kukeiha Club, where he rapped on three of the songs.",3,2,== Biography ==,65663738
The year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"The year after, in 1992, he released his only album, Summer Time Memories, before disappearing from the scene altogether.",4,2,== Biography ==,65663738
1992,CD,YEAR_REGEX_1,TIME,time_reference,"The year after, in 1992, he released his only album, Summer Time Memories, before disappearing from the scene altogether.",4,2,== Biography ==,65663738
Summer,NNP,SEASON_REGEX,TIME,time_reference,"The year after, in 1992, he released his only album, Summer Time Memories, before disappearing from the scene altogether.",4,2,== Biography ==,65663738
the 2017,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the 2017 science fiction novel Honor's Reserve by Michael La Ronn, the character Grayson McCoy is named after Joey McCoy after finding out about the band from his uncle, who was a band manager.",6,2,== Biography ==,65663738
"April 22 , 1992","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Summer Time Memories is the only album by Joey McCoy, released on April 22, 1992 by Continental.",0,4,== Summer Time Memories ==,65663738
"November 21 , 2009","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On November 21, 2009, the first track, ""Futari no Natsu Monogatari,"" was uploaded to YouTube, triggering a rise in interest in the album and boosting the price.",0,5,== Summer Time Memories ==,65663738
"September 9 , 2020","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On September 9, 2020, the full album was ripped and uploaded to YouTube.",1,5,== Summer Time Memories ==,65663738
March 2021,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In March 2021, Tower Records announced that the album would be re-released on April 21, 2021.",2,5,== Summer Time Memories ==,65663738
"April 21 , 2021","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"In March 2021, Tower Records announced that the album would be re-released on April 21, 2021.",2,5,== Summer Time Memories ==,65663738
1987,CD,YEAR_REGEX_1,TIME,time_reference,"ChickenShack - ChickenShack III (MELDAC, 1987)",0,20,== Discography == | === Albums ===,65663738
1987,CD,YEAR_REGEX_1,TIME,time_reference,"Anri - Sumertime Farewells (For Life, 1987)",0,21,== Discography == | === Albums ===,65663738
1987,CD,YEAR_REGEX_1,TIME,time_reference,"Anri - Meditation (For Life, 1987)",0,22,== Discography == | === Albums ===,65663738
1987,CD,YEAR_REGEX_1,TIME,time_reference,"ChickenShack - Loving Power (MELDAC, 1987)",0,23,== Discography == | === Albums ===,65663738
1987,CD,YEAR_REGEX_1,TIME,time_reference,"Various - Lovers In The Tube (Panam, 1987)",0,24,== Discography == | === Albums ===,65663738
1998,CD,YEAR_REGEX_1,TIME,time_reference,"Kiichi Yokoyama - Pressure (Fun House, 1998)",0,25,== Discography == | === Albums ===,65663738
1988,CD,YEAR_REGEX_1,TIME,time_reference,"Carlos Toshiki & Omega Tribe - Down Town Mystery (VAP, 1988)",0,26,== Discography == | === Albums ===,65663738
1998,CD,YEAR_REGEX_1,TIME,time_reference,"Miyuki Nakajima - Miyuki Nakajima (Pony Canyon/AARD-VARK, 1998)",0,27,== Discography == | === Albums ===,65663738
1988,CD,YEAR_REGEX_1,TIME,time_reference,"RA MU - Thanks Giving (VAP, 1988)",0,28,== Discography == | === Albums ===,65663738
1989,CD,YEAR_REGEX_1,TIME,time_reference,"Carlos Toshiki & Omega Tribe - Be Yourself (VAP, 1989)",0,29,== Discography == | === Albums ===,65663738
1989,CD,YEAR_REGEX_1,TIME,time_reference,"Carlos Toshiki & Omega Tribe - Bad Girl (VAP, 1989)",0,30,== Discography == | === Albums ===,65663738
1990,CD,YEAR_REGEX_1,TIME,time_reference,"Carlos Toshiki & Omega Tribe - Natsuko (VAP, 1990)",0,31,== Discography == | === Albums ===,65663738
1991,CD,YEAR_REGEX_1,TIME,time_reference,"Konami Kukeiha Club - Perfect Selection Dracula (King Records, 1991)",0,32,== Discography == | === Albums ===,65663738
1991,CD,YEAR_REGEX_1,TIME,time_reference,"Logic System – To Gen Kyo (Alfa, 1991)",0,33,== Discography == | === Albums ===,65663738
Summer,NN,SEASON_REGEX,TIME,time_reference,"Joey McCoy - Summer Time Memories (Continental, 1992)",0,34,== Discography == | === Albums ===,65663738
1992,CD,YEAR_REGEX_1,TIME,time_reference,"Joey McCoy - Summer Time Memories (Continental, 1992)",0,34,== Discography == | === Albums ===,65663738
1987,CD,YEAR_REGEX_1,TIME,time_reference,"""If You Say Yes"" / ""If My Dream Comes True"" (TDK, 1987)",1,36,== Discography == | === Singles ===,65663738
1988,CD,YEAR_REGEX_1,TIME,time_reference,"Joey McCoy - ""Reiko"" (VAP, 1988)",1,37,== Discography == | === Singles ===,65663738
1090,CD,YEAR_REGEX_1,TIME,time_reference,"Tak Matsumoto - ""#1090 ～Thousand Dreams～"" (ZEZ, 1992)",0,38,== Discography == | === Singles ===,65663738
1992,CD,YEAR_REGEX_1,TIME,time_reference,"Tak Matsumoto - ""#1090 ～Thousand Dreams～"" (ZEZ, 1992)",0,38,== Discography == | === Singles ===,65663738
