time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"August 17 , 1933","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,0
"March 22 , 1986","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,0
February 1960,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,1
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,1
1957,CD,YEAR_REGEX_1,TIME,time_reference,1,3
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,4
early February 1960,JJ NNP CD,PREFIX_REGEX_1 MONTH_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,2,4
1963,CD,YEAR_REGEX_1,TIME,time_reference,4,4
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,1,5
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,10
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,11
1012,CD,YEAR_REGEX_1,TIME,time_reference,0,17
