time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
21 January 1942 – 1 December 2013,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,"Martin Ritchie Sharp  (21 January 1942 – 1 December 2013) was an Australian artist, cartoonist, songwriter and film-maker.",0,0,,1049279
1942,CD,YEAR_REGEX_1,TIME,time_reference,"Sharp was born in Bellevue Hill, New South Wales in 1942, and educated at Cranbrook private school, where one of his teachers was the artist Justin O'Brien.",0,2,== Career ==,1049279
1960,CD,YEAR_REGEX_1,TIME,time_reference,"In 1960, Sharp enrolled at the National Art School at East Sydney.",0,3,== Career ==,1049279
1963 to 1973,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"He was one of the editors of Oz, an Australia/UK alternative/underground satire magazine published from 1963 to 1973 and associated the international counterculture of that era.",0,4,== Career ==,1049279
of the 1970s,IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"For the most of the 1970s and beyond, Sharp's work and life was dominated by two major interests: Sydney's Luna Park and the entertainer Tiny Tim.",0,8,== Later interests ==,1049279
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Sharp's involvement with the restoration of Luna Park in the 1970s proved a bittersweet experience.,0,10,== Later interests == | === Luna Park ===,1049279
A year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"A year later, as pressure mounted to redevelop the prime harbourside site, a fire in the Luna Park Ghost Train claimed seven lives, including a father and his two sons.",0,11,== Later interests == | === Luna Park ===,1049279
a 2010,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,"In a 2010 interview on the ABC Radio National program The Spirit of Things, he revealed that the fire and the circumstances surrounding it had exerted a profound effect on his spiritual outlook.",2,11,== Later interests == | === Luna Park ===,1049279
1968,CD,YEAR_REGEX_1,TIME,time_reference,Sharp first saw performer Tiny Tim at the Royal Albert Hall in 1968 at the suggestion of Eric Clapton.,0,13,== Later interests == | === Tiny Tim ===,1049279
October 2009 to March 2010,NNP CD TO NNP CD,MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX YEAR_REGEX_1,TIME TIME MODIFIER TIME TIME,time_reference,Sharp's work was celebrated in many exhibitions including a special Yellow House exhibition at the Art Gallery of NSW and a major retrospective at the Museum of Sydney which ran from October 2009 to March 2010.,0,16,"== Later interests == | === ""Eternity"" ===",1049279
1966,CD,YEAR_REGEX_1,TIME,time_reference,The architect was controversially forced from his uncompleted masterpiece in 1966 and secretly left Australia with the aid of Sharp's mother.,1,18,== Later interests == | === Sydney Opera House ===,1049279
future,NN,TIMELINE_REGEX,TIME,time_reference,"In the mid-1990s, Sharp helped broker a reconciliation between the Sydney Opera House and Jørn Utzon, who subsequently developed a set of design principles to guide the building's future.",2,18,== Later interests == | === Sydney Opera House ===,1049279
1978,CD,YEAR_REGEX_1,TIME,time_reference,"Sharp inherited the heritage-listed house Wirian, in Victoria Road, Bellevue Hill, Sydney, in 1978.",0,20,== Death ==,1049279
1937,CD,YEAR_REGEX_1,TIME,time_reference,"The house had been bought by Sharp's grandfather, Stuart Douglas Ritchie, a merchant, in 1937 for 20,000 pounds.",1,20,== Death ==,1049279
1 December 2013,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Sharp lived there until he died from emphysema on 1 December 2013, at the age of 71.",2,20,== Death ==,1049279
