time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
25 August 1922 – 24 December 2020,CD NNP CD NN CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0
25 August 1922,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,2
1921,CD,YEAR_REGEX_1,TIME,time_reference,0,2
five years old,CD NNS JJ,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,1,2
1933,CD,YEAR_REGEX_1,TIME,time_reference,4,2
1935,CD,YEAR_REGEX_1,TIME,time_reference,7,2
1938–1940,CD,YEAR_REGEX_1,TIME,time_reference,8,2
1940,CD,YEAR_REGEX_1,TIME,time_reference,0,5
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,0,5
1950s,CD,YEAR_REGEX_1,TIME,time_reference,0,6
1951,CD,YEAR_REGEX_1,TIME,time_reference,0,7
the day,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,7
Six years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,2,7
the fall,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,2,7
year,NN,TIME_UNIT_REGEX,TIME,time_reference,0,8
9 July 1951,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,8
the 1950s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,9
"15,16 and 18 December 1955",CD CC CD NNP CD,DIGIT_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL MODIFIER NUMERAL TIME TIME,time_range,1,9
1954 and 1955,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,2,9
1954,CD,YEAR_REGEX_1,TIME,time_reference,2,9
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,3,9
1955,CD,YEAR_REGEX_1,TIME,time_reference,3,9
1960s,CD,YEAR_REGEX_1,TIME,time_reference,0,10
1963,CD,YEAR_REGEX_1,TIME,time_reference,0,11
23 October 1963,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,1,11
1968,CD,YEAR_REGEX_1,TIME,time_reference,3,11
recently,RB,TIMELINE_REGEX,TIME,time_reference,3,11
1958,CD,YEAR_REGEX_1,TIME,time_reference,1,12
1958,CD,YEAR_REGEX_1,TIME,time_reference,1,12
1971,CD,YEAR_REGEX_1,TIME,time_reference,1,12
25 May 1983,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,1,12
1972,CD,YEAR_REGEX_1,TIME,time_reference,1,12
1984,CD,YEAR_REGEX_1,TIME,time_reference,1,12
1970s,CD,YEAR_REGEX_1,TIME,time_reference,0,13
1972,CD,YEAR_REGEX_1,TIME,time_reference,0,14
1975,CD,YEAR_REGEX_1,TIME,time_reference,2,14
1990s,CD,YEAR_REGEX_1,TIME,time_reference,0,16
1990,CD,YEAR_REGEX_1,TIME,time_reference,0,17
1995,CD,YEAR_REGEX_1,TIME,time_reference,2,17
2000s,CD,YEAR_REGEX_1,TIME,time_reference,0,18
2000,CD,YEAR_REGEX_1,TIME,time_reference,0,19
of the twentieth century,IN DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 ORDINAL_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,0,19
2008,CD,YEAR_REGEX_1,TIME,time_reference,0,20
a 1699,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,0,22
the 1737,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,22
the 1740,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,22
the 1713,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,22
1944,CD,YEAR_REGEX_1,TIME,time_reference,1,22
the 1951,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,22
31 October 2011,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,1,24
October 2012,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,25
July 2011,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,27
the end of the 1960s,DT NN IN DT NNS,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER MODIFIER MODIFIER TIME,time_reference,0,29
24 December 2020,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,1,29
2013,CD,YEAR_REGEX_1,TIME,time_reference,0,37
5 October 2012,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,38
