time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"July 4 , 1954","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Larry Van Kriedt (born July 4, 1954) is an American-born Australian jazz musician.",0,0,,4338524
around November 1973,IN NNP CD,PREFIX_REGEX_1 MONTH_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,"He is best known for being the original bassist for the rock band AC/DC around November 1973, joining Malcolm Young (rhythm guitar), Angus Young (lead guitar), Dave Evans (lead vocals) and Colin Burgess (drums).",1,0,,4338524
February 1974,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,He was replaced in February 1974.,2,0,,4338524
"July 4 , 1954","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Van Kriedt was born to a multi-instrumental family in San Francisco on July 4, 1954.",0,2,== Early life ==,4338524
1969,CD,YEAR_REGEX_1,TIME,time_reference,"In 1969, at age 15, his family moved to Sydney, New South Wales, Australia where he met Angus Young shortly after arrival.",0,3,== Early life ==,4338524
1973,CD,YEAR_REGEX_1,TIME,time_reference,One of his first studio sessions was as the bassist in the original line-up of AC/DC in 1973.,3,3,== Early life ==,4338524
November 1973,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,In November 1973 he was asked to join the brand new band AC/DC by Malcolm Young.,0,5,== AC/DC ==,4338524
"December 31 , 1973","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On December 31, 1973 the band performed their first ever live show.",2,5,== AC/DC ==,4338524
Four months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Four months later the band recorded the single ""Can I Sit Next to You, Girl"", although shortly afterwards Van Kriedt was fired and his bass lines were said to have been re-recorded by George Young (one of the older brothers of Malcolm and Angus).",3,5,== AC/DC ==,4338524
the following few months,DT JJ JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER TIME,time_reference,AC/DC employed a succession of bass players over the following few months.,5,5,== AC/DC ==,4338524
January 1975,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In January 1975 after Rob Bailey was fired, Paul Matters joined the group as bassist for live shows but his tenure was short-lived, being replaced by Mark Evans in March 1975.",0,6,== AC/DC ==,4338524
March 1975,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In January 1975 after Rob Bailey was fired, Paul Matters joined the group as bassist for live shows but his tenure was short-lived, being replaced by Mark Evans in March 1975.",0,6,== AC/DC ==,4338524
2016,CD,YEAR_REGEX_1,TIME,time_reference,"Until Axl Rose joined as a guest vocalist in 2016, Van Kriedt had been the only member in the group's history to be born in the US.",1,6,== AC/DC ==,4338524
1984,CD,YEAR_REGEX_1,TIME,time_reference,"They released one full length album, Surprise Surprise, in 1984.",1,8,== Other bands ==,4338524
1997 to 1999,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 1997 to 1999, he lived in Morocco, working there as a musician with his band Afram doing radio, television and concerts such as the first Gnawa Festival in Essaouira in 1998, and raising money for the charity, B.A.Y.T.I.  After leaving Morocco he travelled the world busking, that is, playing jazz on the street from London to Provence to Sydney.",0,10,== Personal life ==,4338524
1998,CD,YEAR_REGEX_1,TIME,time_reference,"From 1997 to 1999, he lived in Morocco, working there as a musician with his band Afram doing radio, television and concerts such as the first Gnawa Festival in Essaouira in 1998, and raising money for the charity, B.A.Y.T.I.  After leaving Morocco he travelled the world busking, that is, playing jazz on the street from London to Provence to Sydney.",0,10,== Personal life ==,4338524
2002,CD,YEAR_REGEX_1,TIME,time_reference,"In 2002, Van Kriedt pioneered the first online downloadable jazz playalong backing track e-business, Jazzbacks.com.",0,11,== Personal life ==,4338524
2007,CD,YEAR_REGEX_1,TIME,time_reference,"In 2007, he worked with Paul Agbakoba in The LPs.",0,12,== Personal life ==,4338524
2007,CD,YEAR_REGEX_1,TIME,time_reference,"""AC/DC Maximum Rock & Roll"", Murray Englehart with Arnaud Durieux, 2007",0,15,== Further reading ==,4338524
2005,CD,YEAR_REGEX_1,TIME,time_reference,"""Two Sides To Every Glory"", Paul Stenning, 2005",0,16,== Further reading ==,4338524
2005,CD,YEAR_REGEX_1,TIME,time_reference,"""Metal Hammer & Classic Rock present AC/DC"", Metal Hammer magazine special, 2005",0,17,== Further reading ==,4338524
