time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1944,CD,YEAR_REGEX_1,TIME,time_reference,"Catherine Comet (born 1944) is a French-born, American conductor who from 1986 to 1997 was the music director of the Grand Rapids Symphony in Grand Rapids, Michigan, becoming the first woman to hold a post as music director of a professional orchestra in the United States.",0,0,,12117432
1986 to 1997,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Catherine Comet (born 1944) is a French-born, American conductor who from 1986 to 1997 was the music director of the Grand Rapids Symphony in Grand Rapids, Michigan, becoming the first woman to hold a post as music director of a professional orchestra in the United States.",0,0,,12117432
1988,CD,YEAR_REGEX_1,TIME,time_reference,She received the Seaver/National Endowment for the Arts Conductors Award in 1988.,2,0,,12117432
1984 to 1986,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 1984 to 1986, Comet was associate conductor of the Baltimore Symphony Orchestra.",3,0,,12117432
27 September 2007,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Official biography at the Wayback Machine (archived 27 September 2007),0,3,== External links ==,12117432
"January 7 , 1991","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Interview with Catherine Comet, January 7, 1991",0,4,== External links ==,12117432
