time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
6 February 1921 – 12 November 2008,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,Margaret Moncrieff (6 February 1921 – 12 November 2008) was a Scottish cellist and author writing under the pseudonym Helen McClelland and writing novels in the Chalet School series.,0,0,,12869278
1921,CD,YEAR_REGEX_1,TIME,time_reference,"In 1921, Moncrieff was born as Helen Margaret Moncrieff in Edinburgh, Scotland.",0,2,== Early life ==,12869278
2003,CD,YEAR_REGEX_1,TIME,time_reference,"In 2003, Moncrieff wrote her memoir.",2,4,== Career ==,12869278
1957,CD,YEAR_REGEX_1,TIME,time_reference,"In 1957, Moncrieff married Alexander Kelly (1929–1996) a pianist, composer, and later head of keyboard studies at the Royal Academy of Music.",0,6,== Personal life ==,12869278
1929–1996,CD,YEAR_REGEX_1,TIME,time_reference,"In 1957, Moncrieff married Alexander Kelly (1929–1996) a pianist, composer, and later head of keyboard studies at the Royal Academy of Music.",0,6,== Personal life ==,12869278
2001,CD,YEAR_REGEX_1,TIME,time_reference,2001:,0,8,== Works ==,12869278
2003,CD,YEAR_REGEX_1,TIME,time_reference,2003:,0,9,== Works ==,12869278
2000,CD,YEAR_REGEX_1,TIME,time_reference,Joey and Patricia: A Reunion in Guernsey (2000),0,12,== Works == | === Chalet School ===,12869278
2004,CD,YEAR_REGEX_1,TIME,time_reference,Visitors to the Chalet School (2004),0,13,== Works == | === Chalet School ===,12869278
