time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"October 4 , 1937 – May 8 , 1999","NNP CD , CD NN NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Amos Leon Thomas Jr. (October 4, 1937 – May 8, 1999), known professionally as Leon Thomas, was an American jazz and blues vocalist, born in East St. Louis, Illinois, and known for his bellowing glottal-stop style of free jazz singing in the late 1960s and 1970s.",0,0,,2800722
the late 1960s and 1970s,DT JJ NNS CC CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER MODIFIER TIME MODIFIER TIME,time_reference,"Amos Leon Thomas Jr. (October 4, 1937 – May 8, 1999), known professionally as Leon Thomas, was an American jazz and blues vocalist, born in East St. Louis, Illinois, and known for his bellowing glottal-stop style of free jazz singing in the late 1960s and 1970s.",0,0,,2800722
"October 4 , 1937","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Leon Thomas was born Amos Thomas, Jr. on October 4, 1937, in East St. Louis, Illinois.",0,2,== Life and career ==,2800722
the late 1950s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,His musical development at this time was shaped in part by seeing saxophonist John Coltrane perform in trumpeter Miles Davis's sextet during the late 1950s.,3,2,== Life and career ==,2800722
1959,CD,YEAR_REGEX_1,TIME,time_reference,"Thomas moved to New York City in 1959, singing at the Apollo Theater as a vocalist for acts such as jazz ensemble The Jazz Messengers and singer Dakota Staton.",4,2,== Life and career ==,2800722
1961,CD,YEAR_REGEX_1,TIME,time_reference,"In 1961, he joined the Count Basie Orchestra but soon left after being conscripted into the army.",5,2,== Life and career ==,2800722
the late 1960s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"Thomas was discharged from the army in the late 1960s and resumed his music career, first working with avant-garde jazz saxophonist Pharoah Sanders.",6,2,== Life and career ==,2800722
1969,CD,YEAR_REGEX_1,TIME,time_reference,"In 1969, he released his first solo album for Bob Thiele's Flying Dutchman label.",7,2,== Life and career ==,2800722
the 1969,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Thomas became best known for his work with Sanders, particularly the 1969 song ""The Creator Has a Master Plan"" from Sanders' Karma album.",8,2,== Life and career ==,2800722
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"How the blazes can you ignore what is happening?""Through the 1970s, Thomas recorded a series of critically acclaimed records for Flying Dutchman, and performed with the bands of trumpeter Freddie Hubbard and guitarist Carlos Santana, touring as a member of the Santana band in 1973.",15,2,== Life and career ==,2800722
1973,CD,YEAR_REGEX_1,TIME,time_reference,"How the blazes can you ignore what is happening?""Through the 1970s, Thomas recorded a series of critically acclaimed records for Flying Dutchman, and performed with the bands of trumpeter Freddie Hubbard and guitarist Carlos Santana, touring as a member of the Santana band in 1973.",15,2,== Life and career ==,2800722
1970s,CD,YEAR_REGEX_1,TIME,time_reference,"In the mid 1970s, he adopted ""Leon"" as his middle name.",17,2,== Life and career ==,2800722
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"During the 1990s, Thomas's recordings of spiritually- and African-influenced soul jazz resurfaced among record collectors and club deejays, becoming known as ""kosmigroov"" music.",18,2,== Life and career ==,2800722
"May 8 , 1999","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On May 8, 1999, Thomas died of heart failure, resulting from leukemia, at a Bronx hospital near his home.",19,2,== Life and career ==,2800722
1960s,CD,YEAR_REGEX_1,TIME,time_reference,"According to Ben Ratliff of The New York Times, Thomas had begun his career ""as a straight blues-jazz singer"" with a ""stout tenor voice"", but by the mid 1960s, he ""had begun to spend time with young jazz musicians who were looking to Africa, the East and meditation for musical material …",3,4,== Appraisal ==,2800722
1981,CD,YEAR_REGEX_1,TIME,time_reference,Robert Christgau wrote of the significance behind Thomas's vocal abilities in Christgau's Record Guide: Rock Albums of the Seventies (1981):,6,4,== Appraisal ==,2800722
1970,CD,YEAR_REGEX_1,TIME,time_reference,"AllMusic critic Thom Jurek, impressed especially by The Leon Thomas Album (1970), was mystified by ""why this guy wasn't huge"", while Tom Hull said, ""In a simpler time, he would have been a classic blues shouter.""",0,6,== Appraisal ==,2800722
1969,CD,YEAR_REGEX_1,TIME,time_reference,"Spirits Known and Unknown (Flying Dutchman, 1969)",0,9,== Discography == | === As leader ===,2800722
1970,CD,YEAR_REGEX_1,TIME,time_reference,"The Leon Thomas Album (Flying Dutchman, 1970)",0,10,== Discography == | === As leader ===,2800722
1971,CD,YEAR_REGEX_1,TIME,time_reference,"Leon Thomas in Berlin (Flying Dutchman, 1971) with Oliver Nelson",0,11,== Discography == | === As leader ===,2800722
Sunrise,NNP,DAY_TIME_REGEX,TIME,time_reference,"Gold Sunrise on Magic Mountain (Mega, 1971)",0,12,== Discography == | === As leader ===,2800722
1971,CD,YEAR_REGEX_1,TIME,time_reference,"Gold Sunrise on Magic Mountain (Mega, 1971)",0,12,== Discography == | === As leader ===,2800722
1972,CD,YEAR_REGEX_1,TIME,time_reference,"Blues and the Soulful Truth (Flying Dutchman, 1972)",0,13,== Discography == | === As leader ===,2800722
1973,CD,YEAR_REGEX_1,TIME,time_reference,"Full Circle (Flying Dutchman, 1973)",0,14,== Discography == | === As leader ===,2800722
1990,CD,YEAR_REGEX_1,TIME,time_reference,"Precious Energy (Mapleshade, 1990) with Gary Bartz",0,15,== Discography == | === As leader ===,2800722
1969,CD,YEAR_REGEX_1,TIME,time_reference,"Karma (Impulse!, 1969)",0,18,== Discography == | === As sideman ===,2800722
1969,CD,YEAR_REGEX_1,TIME,time_reference,"Jewels of Thought (Impulse!, 1969)",0,19,== Discography == | === As sideman ===,2800722
1973,CD,YEAR_REGEX_1,TIME,time_reference,"Izipho Zam (My Gifts) (Strata-East, 1973)",0,20,== Discography == | === As sideman ===,2800722
1985,CD,YEAR_REGEX_1,TIME,time_reference,"Shukuru (Theresa, 1985)With Santana",0,21,== Discography == | === As sideman ===,2800722
1973,CD,YEAR_REGEX_1,TIME,time_reference,"Welcome (Columbia, 1973)",0,22,== Discography == | === As sideman ===,2800722
1991,CD,YEAR_REGEX_1,TIME,time_reference,"Lotus (Columbia, 1991)With others",0,23,== Discography == | === As sideman ===,2800722
1970,CD,YEAR_REGEX_1,TIME,time_reference,"Louis Armstrong, Louis Armstrong and His Friends (Flying Dutchman/Amsterdam, 1970)",0,24,== Discography == | === As sideman ===,2800722
1965,CD,YEAR_REGEX_1,TIME,time_reference,"Count Basie, Pop Goes the Basie (Reprise, 1965)",0,25,== Discography == | === As sideman ===,2800722
1998,CD,YEAR_REGEX_1,TIME,time_reference,"Jeri Brown, Zaius (Justin Time, 1998)",0,26,== Discography == | === As sideman ===,2800722
1979,CD,YEAR_REGEX_1,TIME,time_reference,"Louis Hayes, Variety Is the Spice (Gryphon, 1979)",0,27,== Discography == | === As sideman ===,2800722
1970,CD,YEAR_REGEX_1,TIME,time_reference,"Johnny Hodges,  3 Shades of Blue (Flying Dutchman, 1970) with Oliver Nelson",0,28,== Discography == | === As sideman ===,2800722
1977,CD,YEAR_REGEX_1,TIME,time_reference,"(Horizon/A&M, 1977)",1,29,== Discography == | === As sideman ===,2800722
1974,CD,YEAR_REGEX_1,TIME,time_reference,"Archie Shepp, Kwanza (Impulse!, 1974)",0,30,== Discography == | === As sideman ===,2800722
1983,CD,YEAR_REGEX_1,TIME,time_reference,"Malachi Thompson, Spirit (Delmark, 1983)",0,31,== Discography == | === As sideman ===,2800722
1980,CD,YEAR_REGEX_1,TIME,time_reference,"Cedar Walton, Soundscapes (Columbia, 1980)",0,32,== Discography == | === As sideman ===,2800722
2013,CD,YEAR_REGEX_1,TIME,time_reference,"Plantenga, Bart (2013).",0,35,== References ==,2800722
