time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1 December 1975,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Jamie Lawson (born 1 December 1975) is an English singer-songwriter and musician.,0,0,,46457943
2015,CD,YEAR_REGEX_1,TIME,time_reference,"Lawson is best known for his hit single, ""Wasn't Expecting That"", and his self-titled album which peaked at number one on the UK Albums Chart in 2015.",3,0,,46457943
Last Night,JJ NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,"Lawson released two studio albums, Last Night Stars and The Pull of the Moon, before the release of his single, ""Wasn't Expecting That"", in Ireland in 2011, however his success did not go beyond Ireland.",4,0,,46457943
2011,CD,YEAR_REGEX_1,TIME,time_reference,"Lawson released two studio albums, Last Night Stars and The Pull of the Moon, before the release of his single, ""Wasn't Expecting That"", in Ireland in 2011, however his success did not go beyond Ireland.",4,0,,46457943
2015,CD,YEAR_REGEX_1,TIME,time_reference,"Lawson's popularity abroad began in 2015, when he was signed to Gingerbread Man Records and re-released his single, ""Wasn't Expecting That"".",5,0,,46457943
a Christmas present,DT NNP NN,INARTICLE_REGEX HOLIDAY_REGEX TIMELINE_REGEX,MODIFIER TIME TIME,time_reference,Lawson first picked up a guitar at the age of eight as a Christmas present.,0,2,,46457943
1995–2001,CD,YEAR_REGEX_1,TIME,time_reference,1995–2001,1,4,== Career == | === 1995–2001 ===,46457943
January 2001,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,The first spin of this song was in January 2001 on The Little Lighthouse radio show at KLSU.,2,5,== Career == | === 1995–2001 ===,46457943
2006–2010,CD,YEAR_REGEX_1,TIME,time_reference,2006–2010:,1,6,== Career == | === 2006–2010: Last Night Stars and The Pull of the Moon ===,46457943
Last Night,JJ NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,Last Night Stars and The Pull of the Moon =,2,6,== Career == | === 2006–2010: Last Night Stars and The Pull of the Moon ===,46457943
2006,CD,YEAR_REGEX_1,TIME,time_reference,"In 2006, he released his debut studio album, Last Night Stars, through Allotment Recordings; the indie record label Lawson set up with Simon Allen and Tom Clues.",0,7,== Career == | === 2006–2010: Last Night Stars and The Pull of the Moon ===,46457943
Last Night,JJ NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,"In 2006, he released his debut studio album, Last Night Stars, through Allotment Recordings; the indie record label Lawson set up with Simon Allen and Tom Clues.",0,7,== Career == | === 2006–2010: Last Night Stars and The Pull of the Moon ===,46457943
20 June 2010,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 20 June 2010, he released his second studio album, The Pull of the Moon, through Lookout Mountain.",1,7,== Career == | === 2006–2010: Last Night Stars and The Pull of the Moon ===,46457943
2015,CD,YEAR_REGEX_1,TIME,time_reference,In 2015 the album peaked to number 9 in New Zealand.,3,7,== Career == | === 2006–2010: Last Night Stars and The Pull of the Moon ===,46457943
2011,CD,YEAR_REGEX_1,TIME,time_reference,=== 2011: Wasn't Expecting That =,0,8,== Career == | === 2011: Wasn't Expecting That ===,46457943
3 January 2011,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"The single, ""Wasn't Expecting That"", was first released on YouTube on 3 January 2011.",0,9,== Career == | === 2011: Wasn't Expecting That ===,46457943
Today,NNP,TIMELINE_REGEX,TIME,time_reference,"The single soon became hugely popular after it was played on one of Ireland's biggest radio stations, Today FM's Breakfast Show.",1,9,== Career == | === 2011: Wasn't Expecting That ===,46457943
11 March 2011,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 11 March 2011, he released the single in Ireland, through Universal Music Ireland as the lead single from his third studio album.",2,9,== Career == | === 2011: Wasn't Expecting That ===,46457943
1 April 2011,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 1 April 2011, he released his third studio album Wasn't Expecting That in Ireland, through Lookout Mountain.",4,9,== Career == | === 2011: Wasn't Expecting That ===,46457943
30 September 2011,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 30 September 2011, he released the single, ""Lucy Rocks"", as the second single from the album.",6,9,== Career == | === 2011: Wasn't Expecting That ===,46457943
