time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"January 26 , 1946 – April 18 , 2014","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Deon Jackson (January 26, 1946 – April 18, 2014), was an American soul singer and songwriter.",0,0,,13818927
1966,CD,YEAR_REGEX_1,TIME,time_reference,"Jackson toured heavily on the local club circuit before releasing his next record, 1966's ""Love Makes the World Go 'Round"" on Carla Records.",3,1,,13818927
the end of the decade,DT NN IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER MODIFIER TIME,time_reference,"Jackson had two more successful singles and recorded until the end of the decade, but then faded from view, living and performing in the Chicago area.",5,1,,13818927
this day,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"However in the UK he is well known and respected on the Northern soul scene, where his records and unissued recordings are still played to this day.",7,1,,13818927
1971,CD,YEAR_REGEX_1,TIME,time_reference,"UK artist Kiki Dee had a minor US hit in 1971 with her cover of ""Love Makes the World Go Round.""",8,1,,13818927
"April 18 , 2014","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"After having a brain hemorrhage at his home, Jackson died at the Northwest Community Hospital in Arlington Heights, Illinois, on April 18, 2014, at the age of 68.",0,2,,13818927
