time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"June 23 , 1982","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Martin Andrzej Rolinski (born June 23, 1982) is a Swedish singer of Polish origin and was the lead singer of the Swedish synthpop band Bodies Without Organs (now known as BWO).",0,0,,5424050
now,RB,TIMELINE_REGEX,TIME,time_reference,"Martin Andrzej Rolinski (born June 23, 1982) is a Swedish singer of Polish origin and was the lead singer of the Swedish synthpop band Bodies Without Organs (now known as BWO).",0,0,,5424050
2002,CD,YEAR_REGEX_1,TIME,time_reference,"Rolinski started his music career in 2002 when he made a bet with his friends to go on an audition for Popstars, a TV reality show searching for new artists.",0,2,== Popstars ==,5424050
2002,CD,YEAR_REGEX_1,TIME,time_reference,"However, after Popstars in 2002, Martin worked with Anders Hansson, who was in contact with Alexander Bard.",0,4,== Career ==,5424050
2013,CD,YEAR_REGEX_1,TIME,time_reference,Melodifestivalen 2013 ==,1,5,== Melodifestivalen 2013 ==,5424050
2013,CD,YEAR_REGEX_1,TIME,time_reference,Martin took part in Melodifestivalen 2013 in a bid to represent Sweden in the Eurovision Song Contest.,0,6,== Melodifestivalen 2013 ==,5424050
16 February 2013,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"He sang ""In and Out of Love"" in the third Semi-final held 16 February 2013.",1,6,== Melodifestivalen 2013 ==,5424050
2 March 2013,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Finishing 3rd/4th, he qualified to the ""Second Chance"" round on 2 March 2013.",2,6,== Melodifestivalen 2013 ==,5424050
the following week,DT VBG NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Despite this, his song charted the following week in Sverigetopplistan, the official Swedish Singles Chart at number 37.",4,6,== Melodifestivalen 2013 ==,5424050
"September 20 , 2008","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"He married his fiancée, Katarina Jansson, on September 20, 2008.",3,8,== Personal life ==,5424050
2009,CD,YEAR_REGEX_1,TIME,time_reference,"Together they have two daughters, Isabella (born 2009) and Maya (born 2012).",4,8,== Personal life ==,5424050
2012,CD,YEAR_REGEX_1,TIME,time_reference,"Together they have two daughters, Isabella (born 2009) and Maya (born 2012).",4,8,== Personal life ==,5424050
