time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"May 4 , 1928 – August 23 , 2006","NNP CD , CD NN NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Walter Maynard Ferguson CM (May 4, 1928 – August 23, 2006) was a Canadian jazz trumpeter and bandleader.",0,0,,165604
1957,CD,YEAR_REGEX_1,TIME,time_reference,He came to prominence in Stan Kenton's orchestra before forming his own big band in 1957.,1,0,,165604
now,RB,TIMELINE_REGEX,TIME,time_reference,"Ferguson was born in Verdun (now part of Montreal), Quebec, Canada.",0,3,== Biography == | === Early life and education ===,165604
nine years old,CD NNS JJ,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,"At nine years old, he heard a cornet for the first time in his local church and asked his parents to buy one for him.",2,3,== Biography == | === Early life and education ===,165604
1943 to 1948,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,He won a scholarship to the Conservatoire de musique du Québec à Montréal where he studied from 1943 to 1948 with Bernard Baker.,5,3,== Biography == | === Early life and education ===,165604
1948,CD,YEAR_REGEX_1,TIME,time_reference,"In 1948, Ferguson moved to the United States, intending to join Stan Kenton's band, but it no longer existed, so Ferguson played with the bands of Boyd Raeburn, Jimmy Dorsey, and Charlie Barnet.",0,5,== Biography == | === Early life and education ===,165604
January 1950,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In January 1950, Kenton formed the Innovations Orchestra, a 40-piece jazz orchestra with strings.",0,7,== Biography == | === Kenton and Hollywood ===,165604
January 1,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,"After the folding of the Barnet band, Ferguson was available for the first rehearsal on January 1.",1,7,== Biography == | === Kenton and Hollywood ===,165604
1953,CD,YEAR_REGEX_1,TIME,time_reference,"In 1953, Ferguson left Kenton and spent the next three years as principal trumpet for Paramount Pictures.",0,8,== Biography == | === Kenton and Hollywood ===,165604
the next three years,DT JJ CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,"In 1953, Ferguson left Kenton and spent the next three years as principal trumpet for Paramount Pictures.",0,8,== Biography == | === Kenton and Hollywood ===,165604
1956,CD,YEAR_REGEX_1,TIME,time_reference,"Although he enjoyed the steady income, he was unhappy with the lack of live performance opportunities and left Paramount in 1956.",6,8,== Biography == | === Kenton and Hollywood ===,165604
3 A.M.,CD NNP,DIGIT_REGEX_1 HALFDAY_REGEX_1,NUMERAL TIME,,"Ferguson played with the Pérez Prado Orchestra on the LP Havana 3 A.M., recorded in February and March 1956.",0,10,== Biography == | === The Birdland Dream Band ===,165604
February and March 1956,NNP CC NNP CD,MONTH_REGEX LINKAGE_REGEX MONTH_REGEX YEAR_REGEX_1,TIME MODIFIER TIME TIME,time_reference,"Ferguson played with the Pérez Prado Orchestra on the LP Havana 3 A.M., recorded in February and March 1956.",0,10,== Biography == | === The Birdland Dream Band ===,165604
1956,CD,YEAR_REGEX_1,TIME,time_reference,"In 1956, he joined the Birdland Dream Band, a 14-piece big band formed by Morris Levy as an ""all-star"" line-up, to play at Levy's Birdland jazz club in New York City.",1,10,== Biography == | === The Birdland Dream Band ===,165604
of a year,IN DT NN,PREFIX_REGEX_1 INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Although the name ""Birdland Dream Band"" was short-lived and is represented by only two albums over the course of a year, this band became the core of Ferguson's performing band for the next nine years.",2,10,== Biography == | === The Birdland Dream Band ===,165604
