time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"May 19 , 1959","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Brian Lockwood (born May 19, 1959) is an American television director.",0,0,,35875474
1987,CD,YEAR_REGEX_1,TIME,time_reference,"In 1987 Lockwood founded Broadcast Edit, a post-production and studio facility operating from Southern California.",3,0,,35875474
currently,RB,TIMELINE_REGEX,TIME,time_reference,"He currently resides in Huntington Beach, California with his wife Tina and raises guide dogs for Guide Dogs of America.",4,0,,35875474
Fall,NNP,SEASON_REGEX,TIME,time_reference,"Brian has also directed concert specials and music videos for George Strait, Bon Jovi, Cypress Hill, Dave Matthews Band, Eric Clapton, Extreme, Elton John, Great White, Fall Out",1,2,== Career ==,35875474
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Brian has won many awards, including a Billboard ""Best Music Video of the Year"" Award for his Boxing Gandhis video, three Recording Industry Association of America Platinum awards for Mötley Crüe and Eric Clapton, and has won nine Telly Awards.",0,5,== Awards ==,35875474
