time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"May 5 , 1946","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Jack Arthur Walrath (born May 5, 1946) is an American post-bop jazz trumpeter and musical arranger known for his work with Ray Charles, Gary Peacock, Charles Mingus, and Glenn Ferris, among others.",0,0,,11914772
1955,CD,YEAR_REGEX_1,TIME,time_reference,"He began playing the trumpet at the age of nine in 1955 while living in the small town of Edgar, Montana.",1,2,== Biography ==,11914772
1969,CD,YEAR_REGEX_1,TIME,time_reference,In 1969 Walrath relocated to the West Coast and found work in Los Angeles's jazz scene.,3,2,== Biography ==,11914772
1970,CD,YEAR_REGEX_1,TIME,time_reference,In 1970 Walrath relocated to New York City.,6,2,== Biography ==,11914772
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"For a year and a half he was a columnist of the International Musician and Recording World, which had its US department there.",7,2,== Biography ==,11914772
the next several years,DT JJ JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER TIME,time_reference,Walrath spent the next several years working with mainstream and Latin jazz bands.,0,3,== Biography ==,11914772
1974,CD,YEAR_REGEX_1,TIME,time_reference,"With Mingus he recorded Changes One and Changes Two, both for Atlantic Records in 1974.",1,3,== Biography ==,11914772
1979,CD,YEAR_REGEX_1,TIME,time_reference,"Demons in Pursuit, (Gatemouth, 1979)",0,6,== Discography == | === As leader or co-leader ===,11914772
1980,CD,YEAR_REGEX_1,TIME,time_reference,"In Montana, (Labor, 1980, reissued 2001)",0,7,== Discography == | === As leader or co-leader ===,11914772
2001,CD,YEAR_REGEX_1,TIME,time_reference,"In Montana, (Labor, 1980, reissued 2001)",0,7,== Discography == | === As leader or co-leader ===,11914772
1981,CD,YEAR_REGEX_1,TIME,time_reference,"Revenge of the Fat People, (Stash, 1981)",0,8,== Discography == | === As leader or co-leader ===,11914772
1982,CD,YEAR_REGEX_1,TIME,time_reference,"In Europe, (SteepleChase, 1982)",0,9,== Discography == | === As leader or co-leader ===,11914772
1982,CD,YEAR_REGEX_1,TIME,time_reference,"A Plea for Sanity, (Stash, 1982)",0,10,== Discography == | === As leader or co-leader ===,11914772
1983,CD,YEAR_REGEX_1,TIME,time_reference,"Jack Walrath Quintet at Umbria Jazz Festival, Vol. 1, (Red, 1983)",0,11,== Discography == | === As leader or co-leader ===,11914772
1983,CD,YEAR_REGEX_1,TIME,time_reference,"Jack Walrath Quintet at Umbria Jazz Festival, Vol. 2, (Red, 1983)",0,12,== Discography == | === As leader or co-leader ===,11914772
1986,CD,YEAR_REGEX_1,TIME,time_reference,"Killer Bunnies, (Spotlite, 1986)",0,13,== Discography == | === As leader or co-leader ===,11914772
1986,CD,YEAR_REGEX_1,TIME,time_reference,"Wholly Trinity, (Muse, 1986 [1988])",0,14,== Discography == | === As leader or co-leader ===,11914772
1988,CD,YEAR_REGEX_1,TIME,time_reference,"Wholly Trinity, (Muse, 1986 [1988])",0,14,== Discography == | === As leader or co-leader ===,11914772
1986,CD,YEAR_REGEX_1,TIME,time_reference,"Master of Suspense, (Blue Note, 1986)",0,15,== Discography == | === As leader or co-leader ===,11914772
1986,CD,YEAR_REGEX_1,TIME,time_reference,"A-Free-K & Jack Walrath, (Justine Records, 1986) with Jorge Rossy, Perico Sambeat",0,16,== Discography == | === As leader or co-leader ===,11914772
1988,CD,YEAR_REGEX_1,TIME,time_reference,"Neohippus, (Blue Note, 1988)",0,17,== Discography == | === As leader or co-leader ===,11914772
1990,CD,YEAR_REGEX_1,TIME,time_reference,"Out of the Tradition, (Muse, 1990 [1992])",0,18,== Discography == | === As leader or co-leader ===,11914772
1992,CD,YEAR_REGEX_1,TIME,time_reference,"Out of the Tradition, (Muse, 1990 [1992])",0,18,== Discography == | === As leader or co-leader ===,11914772
1990,CD,YEAR_REGEX_1,TIME,time_reference,"Gut Feelings, (Muse, 1990 [1992]))",0,19,== Discography == | === As leader or co-leader ===,11914772
1992,CD,YEAR_REGEX_1,TIME,time_reference,"Gut Feelings, (Muse, 1990 [1992]))",0,19,== Discography == | === As leader or co-leader ===,11914772
1992,CD,YEAR_REGEX_1,TIME,time_reference,"Serious Hang, (Muse, 1992)",0,20,== Discography == | === As leader or co-leader ===,11914772
1994,CD,YEAR_REGEX_1,TIME,time_reference,"Portraits in Ivory and Brass, (Mapleshade, 1994) with Larry Willis and Steve Novosel",0,21,== Discography == | === As leader or co-leader ===,11914772
1995,CD,YEAR_REGEX_1,TIME,time_reference,"Journey, Man!, (Evidence, 1995)",0,22,== Discography == | === As leader or co-leader ===,11914772
1996,CD,YEAR_REGEX_1,TIME,time_reference,"Hip Gnosis, (TCB, 1996)",0,23,== Discography == | === As leader or co-leader ===,11914772
1996,CD,YEAR_REGEX_1,TIME,time_reference,"Solidarity, (ACT, 1996)",0,24,== Discography == | === As leader or co-leader ===,11914772
1996,CD,YEAR_REGEX_1,TIME,time_reference,"Live In Ancona (w/ Ares Tavolazzi b, Fabio Grandi d, Andrea Pozza p, Riccardo Mei voc), GoFour 1996)",1,25,== Discography == | === As leader or co-leader ===,11914772
2000,CD,YEAR_REGEX_1,TIME,time_reference,"Sonage by Duplexus, (Rara, 2000)",0,26,== Discography == | === As leader or co-leader ===,11914772
2000,CD,YEAR_REGEX_1,TIME,time_reference,"Get Hit in Your Soul, (ACT, 2000)",0,27,== Discography == | === As leader or co-leader ===,11914772
2001,CD,YEAR_REGEX_1,TIME,time_reference,"Invasion of the Booty Shakers, (Savant, 2001)",0,28,== Discography == | === As leader or co-leader ===,11914772
2008,CD,YEAR_REGEX_1,TIME,time_reference,"Ballroom, (SteepleChase, 2008)",0,29,== Discography == | === As leader or co-leader ===,11914772
