time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1 August 1938 – 12 October 2021,CD NNP CD NN CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,"Paddy Moloney (Irish: Pádraig Ó Maoldomhnaigh; 1 August 1938 – 12 October 2021) was an Irish musician, composer, and record producer.",0,0,,1038736
1 August 1938,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Moloney was born in the Donnycarney area of Dublin on 1 August 1938, the son of housewife Catherine (née Conroy) and Irish Glass Bottle Company accountant John Moloney.",0,2,== Early life ==,1038736
the late 1950s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,Moloney first met Seán Ó Riada in the late 1950s.,0,7,== Musical career == | ==== Ceoltóirí Chualann ====,1038736
1960,CD,YEAR_REGEX_1,TIME,time_reference,"He then joined Ó Riada's group, Ceoltóirí Chualann, in 1960.",1,7,== Musical career == | ==== Ceoltóirí Chualann ====,1038736
November 1962,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Along with Sean Potts and Michael Tubridy, Moloney formed the traditional Irish band the Chieftains in Dublin in November 1962.",0,9,== Musical career == | ==== The Chieftains ====,1038736
1959,CD,YEAR_REGEX_1,TIME,time_reference,"Together with Garech de Brún (anglicised to Garech Browne) of Luggala, he founded Claddagh Records in 1959.",0,13,== Musical career == | === As a producer ===,1038736
1968,CD,YEAR_REGEX_1,TIME,time_reference,In 1968 he became a producer for the label and supervised the recording of 45 albums.,1,13,== Musical career == | === As a producer ===,1038736
1962,CD,YEAR_REGEX_1,TIME,time_reference,Moloney was married to artist Rita O'Reilly from 1962 until his death in 2021.,0,15,== Personal life and death ==,1038736
2021,CD,YEAR_REGEX_1,TIME,time_reference,Moloney was married to artist Rita O'Reilly from 1962 until his death in 2021.,0,15,== Personal life and death ==,1038736
the 1950s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,They met during the 1950s while he was working for Baxendale & Company.,1,15,== Personal life and death ==,1038736
12 October 2021,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Moloney died suddenly at a hospital in Dublin on 12 October 2021, at the age of 83.",4,15,== Personal life and death ==,1038736
15 October,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,"His funeral was held on 15 October at St. Kevin's Church in Glendalough, followed by a burial at the adjoining cemetery.",5,15,== Personal life and death ==,1038736
today,NN,TIMELINE_REGEX,TIME,time_reference,"Irish President Michael D. Higgins said, ""The Irish music community, and indeed the much larger community throughout the world who found such inspiration in his work, will have learned with great sadness today of the passing of Paddy Moloney.",0,17,== Tributes ==,1038736
1971,CD,YEAR_REGEX_1,TIME,time_reference,Paddy Moloney and others – The Drones and Chanters: Irish Pipering (1971),0,20,== Selected discography ==,1038736
1974,CD,YEAR_REGEX_1,TIME,time_reference,Paddy Moloney and Sean Potts – Tin Whistles (1974),0,21,== Selected discography ==,1038736
Night,NNP,DAY_TIME_REGEX,TIME,time_reference,Silent Night: A Christmas in Rome (1998),0,22,== Selected discography ==,1038736
A Christmas,DT NNP,INARTICLE_REGEX HOLIDAY_REGEX,MODIFIER TIME,time_reference,Silent Night: A Christmas in Rome (1998),0,22,== Selected discography ==,1038736
1998,CD,YEAR_REGEX_1,TIME,time_reference,Silent Night: A Christmas in Rome (1998),0,22,== Selected discography ==,1038736
2011,CD,YEAR_REGEX_1,TIME,time_reference,John Montague & Paddy Moloney – The Wild Dog Rose (2011),0,23,== Selected discography ==,1038736
13 September 2012,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Moloney received the Ohtli Award, Mexico's highest cultural award, on 13 September 2012.",0,25,== Awards and honours ==,1038736
28 June,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,"On 28 June of the following year, he and the other members of the Chieftains received the Castelao Medal by the Government of Galicia, Spain for services to Galician culture and society.",1,25,== Awards and honours ==,1038736
of the following year,IN DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER TIME,time_reference,"On 28 June of the following year, he and the other members of the Chieftains received the Castelao Medal by the Government of Galicia, Spain for services to Galician culture and society.",1,25,== Awards and honours ==,1038736
four years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,He was named a Commander of the Order of Civil Merit in Spain four years later.,2,25,== Awards and honours ==,1038736
2011,CD,YEAR_REGEX_1,TIME,time_reference,"Video interview, Naples Daily News, 2011",0,28,== External links ==,1038736
14 February 2012,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,14 February 2012.,2,31,== External links ==,1038736
16 February 2012,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Retrieved 16 February 2012.,3,31,== External links ==,1038736
