time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"February 27 , 1927 – March 2 , 2005","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Joseph Dougherty ""Joe"" Carter (February 27, 1927 – March 2, 2005) was a member of the Carter Family, an American country/folk music group.",0,0,,52066713
1927,CD,YEAR_REGEX_1,TIME,time_reference,"Carter was born in 1927 in Maces Spring, Virginia several months before the Bristol Sessions, which eventually made his family famous.",0,1,,52066713
Spring,NNP,SEASON_REGEX,TIME,time_reference,"Carter was born in 1927 in Maces Spring, Virginia several months before the Bristol Sessions, which eventually made his family famous.",0,1,,52066713
several months,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Carter was born in 1927 in Maces Spring, Virginia several months before the Bristol Sessions, which eventually made his family famous.",0,1,,52066713
1891–1960,CD,YEAR_REGEX_1,TIME,time_reference,"His father was Alvin Pleasant ""A.P."" Delaney Carter (1891–1960) and his mother was Sara Carter (1898–1979).",1,1,,52066713
1898–1979,CD,YEAR_REGEX_1,TIME,time_reference,"His father was Alvin Pleasant ""A.P."" Delaney Carter (1891–1960) and his mother was Sara Carter (1898–1979).",1,1,,52066713
1939 to 1940,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,Joe Carter performed with the Carter family from 1939 to 1940 on Border Radio and with his sister Janette and his parents Sara and A.P. Carter from 1952 till 1956 on a program called Acme Sessions.,2,1,,52066713
1952,CD,YEAR_REGEX_1,TIME,time_reference,Joe Carter performed with the Carter family from 1939 to 1940 on Border Radio and with his sister Janette and his parents Sara and A.P. Carter from 1952 till 1956 on a program called Acme Sessions.,2,1,,52066713
1956,CD,YEAR_REGEX_1,TIME,time_reference,Joe Carter performed with the Carter family from 1939 to 1940 on Border Radio and with his sister Janette and his parents Sara and A.P. Carter from 1952 till 1956 on a program called Acme Sessions.,2,1,,52066713
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,and performed again in the 1970s and later in his life.,3,1,,52066713
2005,CD,YEAR_REGEX_1,TIME,time_reference,He died in 2005 and was buried at Mount Vernon United Methodist Church.,6,1,,52066713
