time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
19 January 1925 – 2 June 1984,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,Kiril Makedonski (19 January 1925 – 2 June 1984) was a Macedonian composer.,0,0,,22060822
today,NN,TIMELINE_REGEX,TIME,time_reference,"He is best known today for composing Goce (1954), the first opera in Macedonian, which was commissioned for the inaugural performance of the Macedonian National Opera Company.",2,0,,22060822
1954,CD,YEAR_REGEX_1,TIME,time_reference,"He is best known today for composing Goce (1954), the first opera in Macedonian, which was commissioned for the inaugural performance of the Macedonian National Opera Company.",2,0,,22060822
