time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"November 24 , 1945","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Lee Eugene Michaels (born Michael Olsen, November 24, 1945) is an American rock musician who sings and accompanies himself on organ, piano, or guitar.",0,0,,2221706
1971,CD,YEAR_REGEX_1,TIME,time_reference,"He is best known for his powerful soulful voice and his energetic virtuosity on the Hammond organ, peaking in 1971 with his Top 10 pop hit single, ""Do You Know",1,0,,2221706
1967,CD,YEAR_REGEX_1,TIME,time_reference,"In 1967, he signed a contract with A&M Records, releasing his debut album, Carnival of Life, later that year with David Potter on drums.",4,2,== Career ==,2221706
later that year,RB IN NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"In 1967, he signed a contract with A&M Records, releasing his debut album, Carnival of Life, later that year with David Potter on drums.",4,2,== Career ==,2221706
1971,CD,YEAR_REGEX_1,TIME,time_reference,"That album, titled 5th and released in 1971, produced a surprise US Top 10 hit (No. 6 in late 1971), ""Do You Know What I Mean.""",0,4,== Career ==,2221706
late 1971,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"That album, titled 5th and released in 1971, produced a surprise US Top 10 hit (No. 6 in late 1971), ""Do You Know What I Mean.""",0,4,== Career ==,2221706
Christmas Day 1971,NNP NNP CD,HOLIDAY_REGEX TIME_UNIT_REGEX YEAR_REGEX_1,TIME TIME TIME,time_reference,"Michaels's Top 40 follow-up, a cover version of the Motown standard, ""Can I Get a Witness,"" peaked at No. 39 on Christmas Day 1971, eight years to the week after Marvin Gaye's version peaked at No. 22.",2,4,== Career ==,2221706
eight years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Michaels's Top 40 follow-up, a cover version of the Motown standard, ""Can I Get a Witness,"" peaked at No. 39 on Christmas Day 1971, eight years to the week after Marvin Gaye's version peaked at No. 22.",2,4,== Career ==,2221706
the week,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Michaels's Top 40 follow-up, a cover version of the Motown standard, ""Can I Get a Witness,"" peaked at No. 39 on Christmas Day 1971, eight years to the week after Marvin Gaye's version peaked at No. 22.",2,4,== Career ==,2221706
1971,CD,YEAR_REGEX_1,TIME,time_reference,"Billboard ranked ""Do You Know What I Mean"" as the No. 19 song for 1971.",3,4,== Career ==,2221706
1973,CD,YEAR_REGEX_1,TIME,time_reference,Michaels recorded two more albums for A&M before signing a recording contract with Columbia Records in 1973.,4,4,== Career ==,2221706
the end of the decade,DT NN IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER MODIFIER TIME,time_reference,"But his Columbia recordings failed to generate much interest, and Michaels had gone into semi-retirement from the music industry by the end of the decade.",5,4,== Career ==,2221706
1991,CD,YEAR_REGEX_1,TIME,time_reference,"In 1991, Michaels obtained full rights to all of his A&M recordings in a settlement of disputes that had arisen from A&M granting licenses to Delicious Vinyl for the use of Michaels's recordings by means of digital sampling on several Young MC recordings.",6,4,== Career ==,2221706
the years,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Once he had regained full ownership rights, Michaels granted licenses to Rhino Records and Shout Factory to release several ""best of"" albums over the years.",7,4,== Career ==,2221706
November 2015,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In November 2015, Manifesto Records released his entire catalog of A&M recordings on compact disc and vinyl in February 2016.",8,4,== Career ==,2221706
February 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In November 2015, Manifesto Records released his entire catalog of A&M recordings on compact disc and vinyl in February 2016.",8,4,== Career ==,2221706
1983,CD,YEAR_REGEX_1,TIME,time_reference,Release date: 1983,0,8,== Discography == | === Studio albums and live album ===,2221706
2009-2015,JJ,YEAR_REGEX_1,TIME,time_reference,Archive.org version of LeeMichaels.com (aka 'lee michaels personal web site') 2009-2015,0,16,== External links ==,2221706
