time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
25 August 1958,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Bjarte Engeset (born 25 August 1958 in Ørsta) is a Norwegian classical conductor.,0,0,,33653477
1988,CD,YEAR_REGEX_1,TIME,time_reference,"Bjarte Engeset studied music at the University of Georgia, Grieg Akademiet in Norway, and Sibelius Academy in Finland, in 1988, with Jorma Panula.",0,2,== Biography and career ==,33653477
the summer,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,"He then spent the summer of 1989 at the Tanglewood Music Center Seminar of Conductors, studying with Seiji Ozawa, Gustav Meier, Simon Rattle, Marek Janowski and others.",1,2,== Biography and career ==,33653477
of 1989,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He then spent the summer of 1989 at the Tanglewood Music Center Seminar of Conductors, studying with Seiji Ozawa, Gustav Meier, Simon Rattle, Marek Janowski and others.",1,2,== Biography and career ==,33653477
2007,CD,YEAR_REGEX_1,TIME,time_reference,Since 2007 Engeset has been Chief Conductor and Artistic Director of Sweden’s DalaSinfonietta.,3,2,== Biography and career ==,33653477
1996,CD,YEAR_REGEX_1,TIME,time_reference,1996:,0,5,== Honors ==,33653477
