time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
4 November 1960,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Dr. Sándor Szabó (born 4 November 1960) is a Yugoslav-born pianist, organist and harpsichordist of Hungarian descent who has worked as a performer, conductor and music director in both Europe and North America.",0,0,,37124278
2000,CD,YEAR_REGEX_1,TIME,time_reference,He received a Doctor of Musical Arts degree in piano from Boston University in 2000.,1,2,== Education ==,37124278
1986,CD,YEAR_REGEX_1,TIME,time_reference,Szabó won the Outstanding Accompanist Award at the national Yugoslavian young artists competitions held in Belgrade in 1986 and Ljubljana in 1987.,0,4,== Career and achievements ==,37124278
1987,CD,YEAR_REGEX_1,TIME,time_reference,Szabó won the Outstanding Accompanist Award at the national Yugoslavian young artists competitions held in Belgrade in 1986 and Ljubljana in 1987.,0,4,== Career and achievements ==,37124278
1983 to 1988,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"After teaching piano and working as Assistant Conductor at the Serbian National Opera in Belgrade from 1983 to 1988, he emigrated to Ontario, Canada, and later to the United States.",1,4,== Career and achievements ==,37124278
2005,CD,YEAR_REGEX_1,TIME,time_reference,In 2005 he became choral director of the Oratorio Society of New Jersey.,2,4,== Career and achievements ==,37124278
2008 to 2013,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 2008 to 2013 he was music director at the Central Presbyterian Church in Summit, New Jersey, as well as at Point O' Woods, New York, before serving as music director at the Reformed Church of Bronxville, New York.",3,4,== Career and achievements ==,37124278
2019 to 2020,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"He was interim organist and music director at Christ's Church in Rye, New York, from 2019 to 2020 before being appointed Minister of Music at the First Congregational Church of Stockbridge, Massachusetts.",4,4,== Career and achievements ==,37124278
2005,CD,YEAR_REGEX_1,TIME,time_reference,"Szabo was appointed music director and conductor of the Oratorio Society of New Jersey in 2005, and has led the ensemble in a wide range of music, from classics to contemporary composers.",5,4,== Career and achievements ==,37124278
