time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"October 10 , 1926 – May 29 , 2005","NNP CD , CD NN NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Oscar Brown Jr. (October 10, 1926 – May 29, 2005) was an American singer, songwriter, playwright, poet, civil rights activist, and actor.",0,0,,1970744
twenties,NNS,DECADE_REGEX,TIME,time_reference,"During Brown's twenties, he worked as the ""world's first Black newscaster"" for Negro Newsfront, a Chicago radio program that he coproduced with Vernon Jarrett.",6,2,== Early life and education ==,1970744
1948,CD,YEAR_REGEX_1,TIME,time_reference,"He worked briefly in real estate and public relations before running for political offices: for the Illinois Legislature in 1948 through the Progressive Party, and for the U. S. House of Representatives as a Republican in 1952.",7,2,== Early life and education ==,1970744
1952,CD,YEAR_REGEX_1,TIME,time_reference,"He worked briefly in real estate and public relations before running for political offices: for the Illinois Legislature in 1948 through the Progressive Party, and for the U. S. House of Representatives as a Republican in 1952.",7,2,== Early life and education ==,1970744
1946 to 1956,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"During this period, 1946 to 1956, he was a member of the Communist Party USA; he quit when he decided that he was ""just too black to be red.""",8,2,== Early life and education ==,1970744
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,Later he served two years in the U. S. Army.,9,2,== Early life and education ==,1970744
the early 1950s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"In the early 1950s, Brown was hired as a copy-writer by a small Chicago advertising company on Rush Street, Gershuny and Associates, owned by Sam Gershuny and Sheldon Sosna.",0,7,== Career == | === Music ===,1970744
those days,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,They did that in a number of restaurants up and down Rush Street in those days.,4,7,== Career == | === Music ===,1970744
two hours,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"A fraternity brother of Gershuny and Sosna owned a string of hotels and approached them about advertising his hotels, by sponsoring two hours of the news in the morning on a black radio station.",5,7,== Career == | === Music ===,1970744
the morning,DT NN,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,"A fraternity brother of Gershuny and Sosna owned a string of hotels and approached them about advertising his hotels, by sponsoring two hours of the news in the morning on a black radio station.",5,7,== Career == | === Music ===,1970744
the morning,DT NN,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,"They decided to make Oscar Brown Jr. the disc jockey for the segment, starting at 5:30 until 7:30 in the morning.",6,7,== Career == | === Music ===,1970744
now,RB,TIMELINE_REGEX,TIME,time_reference,"Columbia Records signed Brown as a solo artist, who was by now in his mid-thirties and married with five children.",2,8,== Career == | === Music ===,1970744
1960,CD,YEAR_REGEX_1,TIME,time_reference,"In 1960, Brown released his first LP, Sin & Soul, recorded from June 20 to October 23, 1960.",3,8,== Career == | === Music ===,1970744
"June 20 to October 23 , 1960","NNP CD TO NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"In 1960, Brown released his first LP, Sin & Soul, recorded from June 20 to October 23, 1960.",3,8,== Career == | === Music ===,1970744
the 1960s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Several of the tracks from Sin & Soul were embraced by the 1960s Mod movement, such as ""Humdrum Blues"", ""Work Song"" and Herbie Hancock's, ""Watermelon Man"".",8,8,== Career == | === Music ===,1970744
1962,CD,YEAR_REGEX_1,TIME,time_reference,Sin & Soul was followed by Between Heaven and Hell (1962).,9,8,== Career == | === Music ===,1970744
nightclubs,NNS,DAY_TIME_REGEX,TIME,time_reference,They were unsure whether Brown was suited to middle-of-the-road/easy listening nightclubs or alternatively should be presented as a jazz artist.,2,9,== Career == | === Music ===,1970744
1963,CD,YEAR_REGEX_1,TIME,time_reference,"Brown was given much more creative freedom for his fourth album, Tells It Like It Is (1963), and he was back to his creative best, composing songs such as ""The Snake"", which became a Northern soul classic when it was covered by Al Wilson, and has featured on several adverts.",3,9,== Career == | === Music ===,1970744
1961,CD,YEAR_REGEX_1,TIME,time_reference,He attempted to mount a major musical stage show in New York City called Kicks & Co. in 1961.,0,11,== Career == | === Stage and television ===,1970744
of the Today,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER MODIFIER TIME,time_reference,Host Dave Garroway turned over an entire broadcast of the Today show to Brown to perform numbers from the show and try to raise the necessary funds to launch it on the stage.,1,11,== Career == | === Stage and television ===,1970744
the early days,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,Kicks & Co. is set on an all-African-American college campus in the American South during the early days of attempted desegregation.,2,11,== Career == | === Stage and television ===,1970744
1966 and 1969,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Another notable musical show, Joy, saw two incarnations (in 1966 and 1969) and again addressed social issues.",6,11,== Career == | === Stage and television ===,1970744
around 1970,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,RCA released the original cast recording around 1970; it is long out of print.,8,11,== Career == | === Stage and television ===,1970744
1962,CD,YEAR_REGEX_1,TIME,time_reference,"In 1962, he worked on the Westinghouse syndicated television program Jazz Scene USA, produced by Steve Allen.",9,11,== Career == | === Stage and television ===,1970744
