URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Agatha_Christie,2695.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer",Rosalind,0.0,0.6931198056376064,0.4425359013895464,person,"Rosalind Theresa Cash (December 31, 1938 – October 31, 1995) was an American actress, voice artist, and singer.",0,0,,827624
http://dbpedia.org/resource/United_States,551746.0,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,70.0,0.9991299253517744,0.0005657596203574106,place,"Rosalind Theresa Cash (December 31, 1938 – October 31, 1995) was an American actress, voice artist, and singer.",0,0,,827624
http://dbpedia.org/resource/Voice_acting,,http://dbpedia.org/ontology/Person,,,,,person,"Rosalind Theresa Cash (December 31, 1938 – October 31, 1995) was an American actress, voice artist, and singer.",0,0,,827624
http://dbpedia.org/resource/Elizabeth_I,9812.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty",Elizabeth,114.0,0.8920138582192874,0.1197760180355918,person,"Cash was the second of four children born in Atlantic City, New Jersey, to John O. Cash, Sr., a clerk, and Martha Elizabeth Cash.",0,3,== Biography == | === Early life and education ===,827624
"http://dbpedia.org/resource/Atlantic_City,_New_Jersey",7772.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Atlantic City,45.0,0.5761151745303273,0.4010767734566353,place,"Cash was the second of four children born in Atlantic City, New Jersey, to John O. Cash, Sr., a clerk, and Martha Elizabeth Cash.",0,3,== Biography == | === Early life and education ===,827624
http://dbpedia.org/resource/New_Jersey,115370.0,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",New Jersey,60.0,0.999973369358072,2.320271294198056e-05,place,"Cash was the second of four children born in Atlantic City, New Jersey, to John O. Cash, Sr., a clerk, and Martha Elizabeth Cash.",0,3,== Biography == | === Early life and education ===,827624
http://dbpedia.org/resource/New_York_City,210990.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",New York,49.0,0.9861868919847944,0.0126553629261424,place,"After high school, Cash attended City College of New York.",3,3,== Biography == | === Early life and education ===,827624
http://dbpedia.org/resource/James_Earl_Jones,1029.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",James Earl Jones,101.0,1.0,0.0,person,"In 1973, Cash played the role of Goneril in King Lear at the New York Shakespeare Festival alongside James Earl Jones's Lear.",2,5,== Biography == | === Career ===,827624
http://dbpedia.org/resource/The_Public_Theater,1165.0,"Wikidata:Q41176,Wikidata:Q24354,Schema:Place,DBpedia:Venue,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Theatre",New York Shakespeare Festival,61.0,0.9999314832959946,6.852139885684083e-05,place,"In 1973, Cash played the role of Goneril in King Lear at the New York Shakespeare Festival alongside James Earl Jones's Lear.",2,5,== Biography == | === Career ===,827624
http://dbpedia.org/resource/Barry_Manilow,1383.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Barry Manilow,94.0,0.9999999999967316,3.1466957585632014e-12,person,"Cash appeared on the New York-area television show Callback!, which featured musical director Barry Manilow.",3,5,== Biography == | === Career ===,827624
http://dbpedia.org/resource/New_York_City,210990.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",New York City,92.0,0.999933609234094,6.206747387370826e-05,place,"The episode Cash on which was featured was filmed on March 31, 1969, at the Village Gate in New York City.",4,5,== Biography == | === Career ===,827624
http://dbpedia.org/resource/Bill_Cosby,1623.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:Comedian",Cosby,41.0,0.9451536925516612,0.0573277780906094,person,"Her other television credits include The Cosby Show, What's Happening!!,",8,5,== Biography == | === Career ===,827624
