URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID,timeEntityType
http://dbpedia.org/resource/Henderson_Forsythe,35.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Henderson Forsythe,0.0,1.0,0.0,person,"Henderson Forsythe (September 11, 1917 – April 17, 2006) was an American actor.",0,0,,884153,
http://dbpedia.org/resource/United_States,551746.0,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,66.0,0.997948082749051,0.0018684565620371,place,"Henderson Forsythe (September 11, 1917 – April 17, 2006) was an American actor.",0,0,,884153,
http://dbpedia.org/resource/Dave_Stewart_(musician_and_producer),748.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",David Stewart,39.0,0.9261568801758556,0.035123966942148,person,"Forsythe was known for his role as Dr. David Stewart #2 on the soap opera As the World Turns, a role he played for 32 years, and for his work on the New York stage.",1,0,,884153,
http://dbpedia.org/resource/Dave_Stewart_(musician_and_producer),748.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",David Stewart,39.0,0.9261568801758556,0.035123966942148,person,"Forsythe was known for his role as Dr. David Stewart #2 on the soap opera As the World Turns, a role he played for 32 years, and for his work on the New York stage.",1,0,,884153,
http://dbpedia.org/resource/New_York_City,210990.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",New York,149.0,0.9909206583184428,0.0079810144619624,place,"Forsythe was known for his role as Dr. David Stewart #2 on the soap opera As the World Turns, a role he played for 32 years, and for his work on the New York stage.",1,0,,884153,
http://dbpedia.org/resource/Mary_I_of_England,3627.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty",Mary,49.0,0.939006395307498,0.0648297352280311,person,"Forsythe was born in Macon, Missouri, the son of Mary Katherine (née Henderson) and Cecil Proctor Forsythe.",0,3,== Biography == | === Early life ===,884153,
http://dbpedia.org/resource/Gerald_Henderson_Jr.,210.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Henderson,70.0,0.8876785795092208,0.0692937744035424,person,"Forsythe was born in Macon, Missouri, the son of Mary Katherine (née Henderson) and Cecil Proctor Forsythe.",0,3,== Biography == | === Early life ===,884153,
http://dbpedia.org/resource/Cecil_Womack,130.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Cecil,85.0,0.9399946678000308,0.0420575690735363,person,"Forsythe was born in Macon, Missouri, the son of Mary Katherine (née Henderson) and Cecil Proctor Forsythe.",0,3,== Biography == | === Early life ===,884153,
http://dbpedia.org/resource/Cecil_Womack,130.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Cecil,85.0,0.9399946678000308,0.0420575690735363,person,"Forsythe was born in Macon, Missouri, the son of Mary Katherine (née Henderson) and Cecil Proctor Forsythe.",0,3,== Biography == | === Early life ===,884153,
"http://dbpedia.org/resource/Macon,_Missouri",136.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Macon, Missouri",21.0,0.9999999999989484,0.0,place,"Forsythe was born in Macon, Missouri, the son of Mary Katherine (née Henderson) and Cecil Proctor Forsythe.",0,3,== Biography == | === Early life ===,884153,
