entType,URI,types,sentence,sentenceIndex,paragraphIndex,section,support,entity,offset,similarityScore,percentageOfSecondRank,wikiPageID
person,http://dbpedia.org/resource/Big_L,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","In November 2008, he took time out from Big L to present the 3 pm – 7 pm 'drive-time' show on KCFM (based in Hull) for a week (10–14 November), as cover for Shaun Tilley.",2,10,== Broadcasting career == | === After Radio 1 ===,219.0,Big L,40.0,0.9999999886163664,0.0,984155
person,http://dbpedia.org/resource/Big_L,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","In November 2008, he took time out from Big L to present the 3 pm – 7 pm 'drive-time' show on KCFM (based in Hull) for a week (10–14 November), as cover for Shaun Tilley.",2,10,== Broadcasting career == | === After Radio 1 ===,219.0,Big L,40.0,0.9999999886163664,0.0,984155
place,http://dbpedia.org/resource/Kingston_upon_Hull,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","In November 2008, he took time out from Big L to present the 3 pm – 7 pm 'drive-time' show on KCFM (based in Hull) for a week (10–14 November), as cover for Shaun Tilley.",2,10,== Broadcasting career == | === After Radio 1 ===,8377.0,Hull,111.0,0.999626939054288,0.0003515024002947531,984155
person,http://dbpedia.org/resource/Tony_Blackburn,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Read became the third former Radio 1 disc jockey to broadcast on the station, along with Tony Blackburn and Paul Burnett.",3,10,== Broadcasting career == | === After Radio 1 ===,338.0,Tony Blackburn,89.0,1.0,0.0,984155
person,http://dbpedia.org/resource/Carol_Burnett,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:Comedian","Read became the third former Radio 1 disc jockey to broadcast on the station, along with Tony Blackburn and Paul Burnett.",3,10,== Broadcasting career == | === After Radio 1 ===,1057.0,Burnett,113.0,0.649248533224624,0.2865616903197442,984155
person,http://dbpedia.org/resource/Disc_jockey,http://dbpedia.org/ontology/Person,"Read became the third former Radio 1 disc jockey to broadcast on the station, along with Tony Blackburn and Paul Burnett.",3,10,== Broadcasting career == | === After Radio 1 ===,,,,,,984155
person,http://dbpedia.org/resource/Big_L,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","Exactly a year later, Read returned to Big L with a daily slot from 8 am to 12 pm, Monday-Friday.",1,11,== Broadcasting career == | === After Radio 1 ===,219.0,Big L,39.0,0.9999999791530174,0.0,984155
person,http://dbpedia.org/resource/Big_L,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","Exactly a year later, Read returned to Big L with a daily slot from 8 am to 12 pm, Monday-Friday.",1,11,== Broadcasting career == | === After Radio 1 ===,219.0,Big L,39.0,0.9999999791530174,0.0,984155
place,http://dbpedia.org/resource/Swindon,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","From July 2011, he hosted the Golden Hour on More Radio (Swindon and Wiltshire), formerly Total Star Wiltshire.",2,11,== Broadcasting career == | === After Radio 1 ===,3599.0,Swindon,57.0,0.9958127181615992,0.0020679034442948,984155
place,http://dbpedia.org/resource/Wiltshire,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion","From July 2011, he hosted the Golden Hour on More Radio (Swindon and Wiltshire), formerly Total Star Wiltshire.",2,11,== Broadcasting career == | === After Radio 1 ===,9869.0,Wiltshire,69.0,0.9972922036945568,0.001979555175505,984155
place,http://dbpedia.org/resource/Wiltshire,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion","From July 2011, he hosted the Golden Hour on More Radio (Swindon and Wiltshire), formerly Total Star Wiltshire.",2,11,== Broadcasting career == | === After Radio 1 ===,9869.0,Wiltshire,101.0,0.9972922036945568,0.001979555175505,984155
place,http://dbpedia.org/resource/London,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","From November 2019, he hosted, for a few months, the weekday breakfast slot, from 7-10am, on London and south-east DAB station Vintage Music Radio, but still presented occasional shows on United DJs and returned to the breakfast show there the following spring until November 2020.",2,12,== Broadcasting career == | === After Radio 1 ===,242203.0,London,93.0,0.9999662148030912,2.52819894157831e-05,984155
place,http://dbpedia.org/resource/United_Kingdom,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","He left to join the new line-up of Nation Radio UK from 4 January 2021, and was replaced by Neil Fox in  April.",3,12,== Broadcasting career == | === After Radio 1 ===,196331.0,UK,48.0,0.9443854345258168,0.0462847001110085,984155
person,http://dbpedia.org/resource/Mike_Read,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Mike Read Currently helps out and Hosts the Heritage Charts On Sunday's Afternoon on Nation Radio UK Since 15th November 2020 with other selected Radio stations across the world in different Time and Days (The Programme was on originally On United DJ's Radio From July 26th to 8th November 2020),4,12,== Broadcasting career == | === After Radio 1 ===,185.0,Mike Read,0.0,1.0,0.0,984155
place,http://dbpedia.org/resource/United_Kingdom,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Mike Read Currently helps out and Hosts the Heritage Charts On Sunday's Afternoon on Nation Radio UK Since 15th November 2020 with other selected Radio stations across the world in different Time and Days (The Programme was on originally On United DJ's Radio From July 26th to 8th November 2020),4,12,== Broadcasting career == | === After Radio 1 ===,196331.0,UK,98.0,0.8231852235092468,0.1905313231320015,984155
person,http://dbpedia.org/resource/Disc_jockey,http://dbpedia.org/ontology/Person,Mike Read Currently helps out and Hosts the Heritage Charts On Sunday's Afternoon on Nation Radio UK Since 15th November 2020 with other selected Radio stations across the world in different Time and Days (The Programme was on originally On United DJ's Radio From July 26th to 8th November 2020),4,12,== Broadcasting career == | === After Radio 1 ===,,,,,,984155
person,http://dbpedia.org/resource/Television_presenter,http://dbpedia.org/ontology/Person,Read combined his radio work with a second career as a television presenter.,0,15,== Broadcasting career == | === Television ===,,,,,,984155
person,http://dbpedia.org/resource/Chris_Tarrant,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","The format was revived twice: firstly in 1994 by the BBC with Chris Tarrant as the host; and then in June 2008, a revamped Pop Quiz recorded without a studio audience and in a pub (rather than a television studio) in which the participants were members of the public, aired on Red TV; this was again hosted by Read.",4,15,== Broadcasting career == | === Television ===,241.0,Chris Tarrant,62.0,1.0,1.8243349451966988e-19,984155
place,http://dbpedia.org/resource/Outback,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",though his stay in the Australian outback was short-lived – he was the first celebrity to be evicted by the viewing public.,1,16,== Broadcasting career == | === Television ===,1026.0,Australian outback,23.0,1.0,0.0,984155
person,http://dbpedia.org/resource/Noel_Gallagher,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","In 2021, he joined Talking Pictures TV founder Noel Cronin on the channel's archive programme The Footage Detectives, a show which discusses forgotten films and lost TV shows such as The Barnstormers from 1964.",5,16,== Broadcasting career == | === Television ===,1200.0,Noel,47.0,0.9971078388501522,0.0014058387224862,984155
place,http://dbpedia.org/resource/Grosvenor_Picture_Palace,"Wikidata:Q41176,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:ArchitecturalStructure,DBpedia:Building","In 2021, he joined Talking Pictures TV founder Noel Cronin on the channel's archive programme The Footage Detectives, a show which discusses forgotten films and lost TV shows such as The Barnstormers from 1964.",5,16,== Broadcasting career == | === Television ===,7.0,The Footage,94.0,0.9999999998788098,0.0,984155
person,http://dbpedia.org/resource/Simon_May,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer","He then wrote lyrics to the theme (composed by Simon May) for TRIC Award-winning Trainer; the resulting UK Top 30 single, ""More to Life"", was performed by Cliff Richard.",1,18,== Broadcasting career == | === Song-writing ===,95.0,Simon May,47.0,1.0,0.0,984155
person,http://dbpedia.org/resource/Cliff_Richard,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","He then wrote lyrics to the theme (composed by Simon May) for TRIC Award-winning Trainer; the resulting UK Top 30 single, ""More to Life"", was performed by Cliff Richard.",1,18,== Broadcasting career == | === Song-writing ===,2445.0,Cliff Richard,155.0,0.9999999999999432,4.2947880214261696e-14,984155
person,http://dbpedia.org/resource/Cliff_Richard,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","He then wrote lyrics to the theme (composed by Simon May) for TRIC Award-winning Trainer; the resulting UK Top 30 single, ""More to Life"", was performed by Cliff Richard.",1,18,== Broadcasting career == | === Song-writing ===,2445.0,Cliff Richard,155.0,0.9999999999999432,4.2947880214261696e-14,984155
person,http://dbpedia.org/resource/Hank_Mizell,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","After I'm a Celebrity..., Read recorded a charity single when he lyrically re-worked the Hank Mizell hit ""Jungle Rock"" and – as the Jungle Boys (with Neil 'Razor' Ruddock and Lord Brocket) – had a UK Top 30 hit single.",0,19,== Broadcasting career == | === Song-writing ===,9.0,Hank Mizell,89.0,1.0,0.0,984155
person,http://dbpedia.org/resource/Hank_Mizell,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","After I'm a Celebrity..., Read recorded a charity single when he lyrically re-worked the Hank Mizell hit ""Jungle Rock"" and – as the Jungle Boys (with Neil 'Razor' Ruddock and Lord Brocket) – had a UK Top 30 hit single.",0,19,== Broadcasting career == | === Song-writing ===,9.0,Jungle Rock,106.0,1.0,0.0,984155
person,"http://dbpedia.org/resource/Ronald_Nall-Cain,_2nd_Baron_Brocket","Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician","After I'm a Celebrity..., Read recorded a charity single when he lyrically re-worked the Hank Mizell hit ""Jungle Rock"" and – as the Jungle Boys (with Neil 'Razor' Ruddock and Lord Brocket) – had a UK Top 30 hit single.",0,19,== Broadcasting career == | === Song-writing ===,27.0,Lord Brocket,177.0,0.7548315204194286,0.3247863247863137,984155
person,http://dbpedia.org/resource/Hank_Mizell,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","After I'm a Celebrity..., Read recorded a charity single when he lyrically re-worked the Hank Mizell hit ""Jungle Rock"" and – as the Jungle Boys (with Neil 'Razor' Ruddock and Lord Brocket) – had a UK Top 30 hit single.",0,19,== Broadcasting career == | === Song-writing ===,9.0,Hank Mizell,89.0,1.0,0.0,984155
person,http://dbpedia.org/resource/Hank_Mizell,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","After I'm a Celebrity..., Read recorded a charity single when he lyrically re-worked the Hank Mizell hit ""Jungle Rock"" and – as the Jungle Boys (with Neil 'Razor' Ruddock and Lord Brocket) – had a UK Top 30 hit single.",0,19,== Broadcasting career == | === Song-writing ===,9.0,Jungle Rock,106.0,1.0,0.0,984155
person,http://dbpedia.org/resource/John_Betjeman,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Read has written music to accompany many poems written by John Betjeman.,0,20,== Broadcasting career == | === Song-writing ===,1005.0,John Betjeman,58.0,0.9999806596117922,1.6053344522627705e-05,984155
person,http://dbpedia.org/resource/Cliff_Richard,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","Thirty of these songs were recorded by artists including Cliff Richard, David Essex, Gene Pitney and Marc Almond for the 2006 various artists' album Words/Music, and subsequently re-released in 2008 as a double CD titled Sound of Poetry.",1,20,== Broadcasting career == | === Song-writing ===,2445.0,Cliff Richard,57.0,1.0,8.822252527151283e-16,984155
