entType,URI,types,sentence,sentenceIndex,paragraphIndex,section,support,entity,offset,similarityScore,percentageOfSecondRank,wikiPageID
person,http://dbpedia.org/resource/Steve_Ballmer,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Through her mother, Radner was a second cousin of business executive Steve Ballmer.",1,3,== Early life ==,310.0,Steve Ballmer,69.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Clementine_Churchill,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician","She grew up in Detroit with a nanny, Elizabeth Clementine Gillies, whom she called ""Dibby"" (and on whom she based her famous character Emily Litella), and an older brother, Michael.",2,3,== Early life ==,210.0,Clementine,47.0,0.7281240983272999,0.3440370436069493,90698
place,http://dbpedia.org/resource/Detroit,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","She grew up in Detroit with a nanny, Elizabeth Clementine Gillies, whom she called ""Dibby"" (and on whom she based her famous character Emily Litella), and an older brother, Michael.",2,3,== Early life ==,48204.0,Detroit,15.0,0.999999108950532,3.205553313125196e-07,90698
place,http://dbpedia.org/resource/Detroit,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",She attended the exclusive University Liggett School in Detroit.,3,3,== Early life ==,48204.0,Detroit,56.0,0.9998895989985656,5.66359279263544e-05,90698
place,http://dbpedia.org/resource/Detroit,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","""Radner was close to her father, who operated Detroit's Seville Hotel, where many nightclub performers and actors stayed while performing in the city.",8,3,== Early life ==,48204.0,Detroit,46.0,0.9999793893493132,1.0097698404297672e-05,90698
place,http://dbpedia.org/resource/James_New_York_-_NoMad,"Wikidata:Q41176,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:ArchitecturalStructure,DBpedia:Building","""Radner was close to her father, who operated Detroit's Seville Hotel, where many nightclub performers and actors stayed while performing in the city.",8,3,== Early life ==,6.0,Seville Hotel,56.0,0.9999999999980956,0.0,90698
place,http://dbpedia.org/resource/New_York_City,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",He took her on trips to New York to see Broadway shows.,9,3,== Early life ==,210990.0,New York,24.0,0.9566777793780932,0.0423026039771704,90698
place,http://dbpedia.org/resource/Michigan,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion","In 1964, Radner graduated from Liggett and enrolled at the University of Michigan at Ann Arbor, where she planned to get a degree in education.",13,3,== Early life ==,73376.0,Michigan,73.0,0.6011842190733268,0.6630076646595765,90698
person,http://dbpedia.org/resource/Jeffrey_Rubinoff,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Artist","In her senior year at the University of Michigan, Radner dropped out to follow her boyfriend, Canadian sculptor Jeffrey Rubinoff, to Toronto.",0,5,== Career ==,3.0,Jeffrey Rubinoff,112.0,1.0,0.0,90698
place,http://dbpedia.org/resource/Michigan,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion","In her senior year at the University of Michigan, Radner dropped out to follow her boyfriend, Canadian sculptor Jeffrey Rubinoff, to Toronto.",0,5,== Career ==,73376.0,Michigan,40.0,0.9847008416598934,0.0113915594942293,90698
place,http://dbpedia.org/resource/Toronto,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","In her senior year at the University of Michigan, Radner dropped out to follow her boyfriend, Canadian sculptor Jeffrey Rubinoff, to Toronto.",0,5,== Career ==,91578.0,Toronto,133.0,0.9999995564981948,2.3665761414846566e-07,90698
person,http://dbpedia.org/resource/Eugene_Levy,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","There, she made her professional acting debut in the 1972 production of Godspell, with future stars Eugene Levy, Andrea Martin, Victor Garber, Martin Short, and Paul Shaffer.",1,5,== Career ==,382.0,Eugene Levy,100.0,1.0,1.6013296437792125e-22,90698
person,http://dbpedia.org/resource/Victor_Garber,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","There, she made her professional acting debut in the 1972 production of Godspell, with future stars Eugene Levy, Andrea Martin, Victor Garber, Martin Short, and Paul Shaffer.",1,5,== Career ==,354.0,Victor Garber,128.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Paul_Shaffer,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","There, she made her professional acting debut in the 1972 production of Godspell, with future stars Eugene Levy, Andrea Martin, Victor Garber, Martin Short, and Paul Shaffer.",1,5,== Career ==,438.0,Paul Shaffer,161.0,1.0,0.0,90698
place,http://dbpedia.org/resource/Toronto,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Afterward, Radner joined The Second City comedy troupe in Toronto.",2,5,== Career ==,91578.0,Toronto,58.0,0.9999602117434854,1.1917108863732303e-05,90698
place,http://dbpedia.org/resource/United_States,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","From 1974 to 1975, Radner was a featured player on the National Lampoon Radio Hour, a comedy program syndicated to some 600 U.S. radio stations.",0,6,== Career ==,551746.0,U.S.,124.0,0.9973236931931388,0.0010576558576996,90698
person,http://dbpedia.org/resource/John_Belushi,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Fellow cast members included John Belushi, Chevy Chase, Richard Belzer, Bill Murray, Brian Doyle-Murray, and Rhonda Coullet.",1,6,== Career ==,682.0,John Belushi,29.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Chevy_Chase,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Fellow cast members included John Belushi, Chevy Chase, Richard Belzer, Bill Murray, Brian Doyle-Murray, and Rhonda Coullet.",1,6,== Career ==,925.0,Chevy Chase,43.0,1.0,2.150212729148036e-20,90698
person,http://dbpedia.org/resource/Richard_Belzer,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:Comedian","Fellow cast members included John Belushi, Chevy Chase, Richard Belzer, Bill Murray, Brian Doyle-Murray, and Rhonda Coullet.",1,6,== Career ==,257.0,Richard Belzer,56.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Bill_Murray,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Fellow cast members included John Belushi, Chevy Chase, Richard Belzer, Bill Murray, Brian Doyle-Murray, and Rhonda Coullet.",1,6,== Career ==,1151.0,Bill Murray,72.0,1.0,8.599857417130065e-18,90698
person,http://dbpedia.org/resource/Brian_Doyle-Murray,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Fellow cast members included John Belushi, Chevy Chase, Richard Belzer, Bill Murray, Brian Doyle-Murray, and Rhonda Coullet.",1,6,== Career ==,241.0,Brian Doyle-Murray,85.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Fellow,http://dbpedia.org/ontology/Person,"Fellow cast members included John Belushi, Chevy Chase, Richard Belzer, Bill Murray, Brian Doyle-Murray, and Rhonda Coullet.",1,6,== Career ==,,,,,,90698
person,http://dbpedia.org/resource/Rhonda_Coullet,http://dbpedia.org/ontology/Person,"Fellow cast members included John Belushi, Chevy Chase, Richard Belzer, Bill Murray, Brian Doyle-Murray, and Rhonda Coullet.",1,6,== Career ==,,,,,,90698
person,http://dbpedia.org/resource/Alan_Zweibel,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer","She was the first performer to be cast in the show, co-wrote much of the material that she performed, and collaborated with Alan Zweibel (of the show's writing staff) on the development of sketches that featured her recurring characters.",1,8,== Career == | === Saturday Night Live ===,62.0,Alan Zweibel,124.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Rose_Ann_Scamardella,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Between 1975 and 1980, she created many characters, such as the obnoxious personal advice expert Roseanne Roseannadanna (modeled after a New York reporter, Rose Ann Scamardella), and ""Baba Wawa"", a parody of Barbara Walters.",2,8,== Career == | === Saturday Night Live ===,13.0,Rose Ann Scamardella,156.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Barbara_Walters,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Between 1975 and 1980, she created many characters, such as the obnoxious personal advice expert Roseanne Roseannadanna (modeled after a New York reporter, Rose Ann Scamardella), and ""Baba Wawa"", a parody of Barbara Walters.",2,8,== Career == | === Saturday Night Live ===,592.0,Baba Wawa,184.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Barbara_Walters,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Between 1975 and 1980, she created many characters, such as the obnoxious personal advice expert Roseanne Roseannadanna (modeled after a New York reporter, Rose Ann Scamardella), and ""Baba Wawa"", a parody of Barbara Walters.",2,8,== Career == | === Saturday Night Live ===,592.0,Barbara Walters,208.0,1.0,0.0,90698
place,http://dbpedia.org/resource/New_York_City,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Between 1975 and 1980, she created many characters, such as the obnoxious personal advice expert Roseanne Roseannadanna (modeled after a New York reporter, Rose Ann Scamardella), and ""Baba Wawa"", a parody of Barbara Walters.",2,8,== Career == | === Saturday Night Live ===,210990.0,New York,137.0,0.9999803796459432,1.3114567144170282e-05,90698
person,http://dbpedia.org/resource/Lucille_Ball,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Radner also parodied celebrities such as Lucille Ball, Patti Smith, and Olga Korbut in SNL sketches.",1,9,== Career == | === Saturday Night Live ===,1557.0,Lucille Ball,41.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Patti_Smith,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","Radner also parodied celebrities such as Lucille Ball, Patti Smith, and Olga Korbut in SNL sketches.",1,9,== Career == | === Saturday Night Live ===,1762.0,Patti Smith,55.0,0.999999999999858,1.3993676469377977e-13,90698
person,http://dbpedia.org/resource/Olga_Korbut,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:Gymnast","Radner also parodied celebrities such as Lucille Ball, Patti Smith, and Olga Korbut in SNL sketches.",1,9,== Career == | === Saturday Night Live ===,95.0,Olga Korbut,72.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Patti_Smith,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","Radner also parodied celebrities such as Lucille Ball, Patti Smith, and Olga Korbut in SNL sketches.",1,9,== Career == | === Saturday Night Live ===,1762.0,Patti Smith,55.0,0.999999999999858,1.3993676469377977e-13,90698
person,http://dbpedia.org/resource/Mary_Tyler_Moore,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","""In the years between Mary Tyler Moore and Seinfeld's Elaine, Radner was the prototype for the brainy city girl with a bundle of neuroses.",5,9,== Career == | === Saturday Night Live ===,792.0,Mary Tyler Moore,22.0,0.9934713501904944,0.0065715531789273,90698
person,http://dbpedia.org/resource/Bill_Murray,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","She had a relationship with fellow SNL and National Lampoon castmate Bill Murray, which reportedly ended badly, though few details of their relationship or its end were made public.",7,9,== Career == | === Saturday Night Live ===,1151.0,Bill Murray,69.0,0.9999999999702708,2.7975789460827275e-11,90698
place,http://dbpedia.org/resource/Murray_River,"Wikidata:Q47521,Wikidata:Q4022,Schema:RiverBodyOfWater,Schema:Place,Schema:BodyOfWater,DBpedia:Stream,DBpedia:Place,DBpedia:NaturalPlace,DBpedia:Location,DBpedia:BodyOfWater,DBpedia:River","In her autobiography, Radner mentioned Murray only once, and in passing: ""All the guys [in the National Lampoon group of writers and performers] liked to have me around because I would laugh at them till I peed in my pants and tears rolled out of my eyes.",8,9,== Career == | === Saturday Night Live ===,2284.0,Murray,39.0,0.5379940453739613,0.4066590788236116,90698
person,http://dbpedia.org/resource/Bill_Murray,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Bill Murray joined the show and Richard Belzer ...""Alan Zweibel, who co-created the Roseanne Roseannadanna character and co-wrote Roseanne's dialogue, recalled that Radner, one of only three original SNL cast members who stayed away from cocaine, chastised him for abusing it.",10,9,== Career == | === Saturday Night Live ===,1151.0,Bill Murray,0.0,1.0,2.4520117776295007e-19,90698
person,http://dbpedia.org/resource/Richard_Belzer,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:Comedian","Bill Murray joined the show and Richard Belzer ...""Alan Zweibel, who co-created the Roseanne Roseannadanna character and co-wrote Roseanne's dialogue, recalled that Radner, one of only three original SNL cast members who stayed away from cocaine, chastised him for abusing it.",10,9,== Career == | === Saturday Night Live ===,257.0,Richard Belzer,32.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Alan_Zweibel,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer","Bill Murray joined the show and Richard Belzer ...""Alan Zweibel, who co-created the Roseanne Roseannadanna character and co-wrote Roseanne's dialogue, recalled that Radner, one of only three original SNL cast members who stayed away from cocaine, chastised him for abusing it.",10,9,== Career == | === Saturday Night Live ===,62.0,Alan Zweibel,51.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Fred_Silverman,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","In 1979, incoming NBC President Fred Silverman offered Radner her own primetime variety show, but she turned down the offer.",11,9,== Career == | === Saturday Night Live ===,196.0,Fred Silverman,32.0,1.0,0.0,90698
person,http://dbpedia.org/resource/President_of_the_United_States,http://dbpedia.org/ontology/Person,"In 1979, incoming NBC President Fred Silverman offered Radner her own primetime variety show, but she turned down the offer.",11,9,== Career == | === Saturday Night Live ===,,,,,,90698
person,http://dbpedia.org/resource/Gilda_Radner,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:Comedian","In 1979, Radner appeared on Broadway in a successful one-woman show, Gilda Radner – Live from New York.",0,11,"== Career == | === Work in theater, a record album and her first movie ===",370.0,Gilda Radner,69.0,1.0,0.0,90698
place,http://dbpedia.org/resource/New_York_City,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","In 1979, Radner appeared on Broadway in a successful one-woman show, Gilda Radner – Live from New York.",0,11,"== Career == | === Work in theater, a record album and her first movie ===",210990.0,New York,96.0,0.9999968382908792,2.708251808453377e-06,90698
person,http://dbpedia.org/resource/Mike_Nichols,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","The same year, shortly before Radner's final season on Saturday Night Live, her Broadway show was filmed by Mike Nichols and released with the title Gilda Live.",2,11,"== Career == | === Work in theater, a record album and her first movie ===",720.0,Mike Nichols,108.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Paul_Shaffer,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","It co-starred Paul Shaffer and Don Novello, and screened in theaters nationwide in 1980, but achieved poor box-office results.",3,11,"== Career == | === Work in theater, a record album and her first movie ===",438.0,Paul Shaffer,14.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Don_Novello,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","It co-starred Paul Shaffer and Don Novello, and screened in theaters nationwide in 1980, but achieved poor box-office results.",3,11,"== Career == | === Work in theater, a record album and her first movie ===",103.0,Don Novello,31.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Sam_Waterston,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","In the fall of 1980, after the departure of all the original SNL cast members from the show, Radner began appearing, with fellow actor Sam Waterston, in the Jean Kerr play Lunch Hour.",7,11,"== Career == | === Work in theater, a record album and her first movie ===",438.0,Sam Waterston,135.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Jean_Kerr,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer","In the fall of 1980, after the departure of all the original SNL cast members from the show, Radner began appearing, with fellow actor Sam Waterston, in the Jean Kerr play Lunch Hour.",7,11,"== Career == | === Work in theater, a record album and her first movie ===",73.0,Jean Kerr,157.0,1.0,0.0,90698
person,http://dbpedia.org/resource/George_Washington,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician","The show ran for more than seven months, playing in various US theaters, including the John F. Kennedy Center for the Performing Arts in Washington, D.C. Newspaper critics, including Tom Shales, praised both the play and Radner's performance.",9,11,"== Career == | === Work in theater, a record album and her first movie ===",13589.0,Washington,137.0,0.7120124261736855,0.1509024824196762,90698
person,http://dbpedia.org/resource/Tom_Shales,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","The show ran for more than seven months, playing in various US theaters, including the John F. Kennedy Center for the Performing Arts in Washington, D.C. Newspaper critics, including Tom Shales, praised both the play and Radner's performance.",9,11,"== Career == | === Work in theater, a record album and her first movie ===",187.0,Tom Shales,183.0,1.0,0.0,90698
place,http://dbpedia.org/resource/United_States,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","The show ran for more than seven months, playing in various US theaters, including the John F. Kennedy Center for the Performing Arts in Washington, D.C. Newspaper critics, including Tom Shales, praised both the play and Radner's performance.",9,11,"== Career == | === Work in theater, a record album and her first movie ===",551746.0,US,60.0,0.998785061539532,0.0003187281919582956,90698
place,http://dbpedia.org/resource/John_F._Kennedy_Center_for_the_Performing_Arts,"Wikidata:Q41176,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Venue","The show ran for more than seven months, playing in various US theaters, including the John F. Kennedy Center for the Performing Arts in Washington, D.C. Newspaper critics, including Tom Shales, praised both the play and Radner's performance.",9,11,"== Career == | === Work in theater, a record album and her first movie ===",2132.0,Kennedy Center,95.0,0.9999925225023002,7.477553616065569e-06,90698
