entType,URI,types,sentence,sentenceIndex,paragraphIndex,section,support,entity,offset,similarityScore,percentageOfSecondRank,wikiPageID
person,http://dbpedia.org/resource/Alan_Lomax,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","He was a member of Dee and the Dynamites, The Undertakers, The Lomax Alliance, Heavy Jelly and Badger.",1,1,,861.0,Lomax,63.0,0.9973181191361116,0.0020152227336153,3696100
person,http://dbpedia.org/resource/Alliance,http://dbpedia.org/ontology/Person,"He was a member of Dee and the Dynamites, The Undertakers, The Lomax Alliance, Heavy Jelly and Badger.",1,1,,,,,,,3696100
person,http://dbpedia.org/resource/George_Harrison,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","He worked with The Tea Bags, George Harrison, Eric Clapton, Jeff Beck, Leon Russell and Nicky Hopkins.",2,1,,6275.0,Harrison,36.0,0.9999999462689872,5.366876658300776e-08,3696100
person,http://dbpedia.org/resource/Eric_Clapton,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","He worked with The Tea Bags, George Harrison, Eric Clapton, Jeff Beck, Leon Russell and Nicky Hopkins.",2,1,,4472.0,Eric Clapton,46.0,0.9999999999859313,1.4054144545021222e-11,3696100
person,http://dbpedia.org/resource/Jeff_Beck,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","He worked with The Tea Bags, George Harrison, Eric Clapton, Jeff Beck, Leon Russell and Nicky Hopkins.",2,1,,1754.0,Jeff Beck,60.0,1.0,0.0,3696100
person,http://dbpedia.org/resource/Leon_Russell,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","He worked with The Tea Bags, George Harrison, Eric Clapton, Jeff Beck, Leon Russell and Nicky Hopkins.",2,1,,1421.0,Leon Russell,71.0,0.9999999999999716,1.5564374480021123e-14,3696100
person,http://dbpedia.org/resource/Nicky_Hopkins,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","He worked with The Tea Bags, George Harrison, Eric Clapton, Jeff Beck, Leon Russell and Nicky Hopkins.",2,1,,578.0,Nicky Hopkins,88.0,1.0,0.0,3696100
person,http://dbpedia.org/resource/Jeff_Beck,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","He worked with The Tea Bags, George Harrison, Eric Clapton, Jeff Beck, Leon Russell and Nicky Hopkins.",2,1,,1754.0,Jeff Beck,60.0,1.0,0.0,3696100
person,http://dbpedia.org/resource/Nicky_Hopkins,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","He worked with The Tea Bags, George Harrison, Eric Clapton, Jeff Beck, Leon Russell and Nicky Hopkins.",2,1,,578.0,Nicky Hopkins,88.0,1.0,0.0,3696100
person,http://dbpedia.org/resource/Jackie_Lomax,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","In January 1962, Jackie Lomax left Dee and the Dynamites to join the Merseybeat band The Undertakers.",0,4,== Career == | === 1962–1970 ===,158.0,Jackie Lomax,17.0,1.0,0.0,3696100
person,http://dbpedia.org/resource/Jackie_Lomax,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","In January 1962, Jackie Lomax left Dee and the Dynamites to join the Merseybeat band The Undertakers.",0,4,== Career == | === 1962–1970 ===,158.0,Jackie Lomax,17.0,1.0,0.0,3696100
place,http://dbpedia.org/resource/Hamburg,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","They followed The Beatles' route through local venues before setting out for Hamburg, Germany, and securing a recording contract.",1,4,== Career == | === 1962–1970 ===,31579.0,Hamburg,77.0,0.9996620702800016,0.0002939751449930487,3696100
place,http://dbpedia.org/resource/Germany,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","They followed The Beatles' route through local venues before setting out for Hamburg, Germany, and securing a recording contract.",1,4,== Career == | === 1962–1970 ===,222095.0,Germany,86.0,0.995751599246019,0.0019772645601637,3696100
place,http://dbpedia.org/resource/United_States,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",In 1965 they decided to try their luck in the United States.,3,4,== Career == | === 1962–1970 ===,551746.0,United States,46.0,0.9998166177790936,0.00012955754033473944,3696100
person,http://dbpedia.org/resource/Alan_Lomax,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Lomax spent two years in the US with The Undertakers and a couple of other groups.,4,4,== Career == | === 1962–1970 ===,861.0,Lomax,0.0,0.8328437709446259,0.1753092797550696,3696100
person,http://dbpedia.org/resource/Alan_Lomax,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Lomax spent two years in the US with The Undertakers and a couple of other groups.,4,4,== Career == | === 1962–1970 ===,861.0,Lomax,0.0,0.8328437709446259,0.1753092797550696,3696100
place,http://dbpedia.org/resource/United_States,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Lomax spent two years in the US with The Undertakers and a couple of other groups.,4,4,== Career == | === 1962–1970 ===,551746.0,US,29.0,0.992567173307554,0.0031033477536394,3696100
person,http://dbpedia.org/resource/Brian_Epstein,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","In 1967, Brian Epstein took his latest line-up, The Lomax Alliance, back to the UK to showcase them at London's Saville Theatre.",5,4,== Career == | === 1962–1970 ===,575.0,Brian Epstein,9.0,1.0,0.0,3696100
person,http://dbpedia.org/resource/Alan_Lomax,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","In 1967, Brian Epstein took his latest line-up, The Lomax Alliance, back to the UK to showcase them at London's Saville Theatre.",5,4,== Career == | === 1962–1970 ===,861.0,Lomax,52.0,0.9256209577808948,0.0649573276306952,3696100
person,http://dbpedia.org/resource/Alan_Lomax,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","In 1967, Brian Epstein took his latest line-up, The Lomax Alliance, back to the UK to showcase them at London's Saville Theatre.",5,4,== Career == | === 1962–1970 ===,861.0,Lomax,52.0,0.9256209577808948,0.0649573276306952,3696100
place,http://dbpedia.org/resource/United_Kingdom,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","In 1967, Brian Epstein took his latest line-up, The Lomax Alliance, back to the UK to showcase them at London's Saville Theatre.",5,4,== Career == | === 1962–1970 ===,196331.0,UK,80.0,0.9838349211180448,0.0146965226236796,3696100
place,http://dbpedia.org/resource/London,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","In 1967, Brian Epstein took his latest line-up, The Lomax Alliance, back to the UK to showcase them at London's Saville Theatre.",5,4,== Career == | === 1962–1970 ===,242203.0,London,103.0,0.9981454233008928,0.0017946142153753,3696100
place,http://dbpedia.org/resource/Saville_Theatre,"Wikidata:Q41253,Wikidata:Q41176,Schema:Place,DBpedia:Venue,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Cinema","In 1967, Brian Epstein took his latest line-up, The Lomax Alliance, back to the UK to showcase them at London's Saville Theatre.",5,4,== Career == | === 1962–1970 ===,117.0,Saville Theatre,112.0,1.0,0.0,3696100
person,http://dbpedia.org/resource/Alan_Lomax,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","During that period, CBS released two Lomax Alliance singles and one Jackie Lomax solo single.",7,4,== Career == | === 1962–1970 ===,861.0,Lomax,37.0,0.9276671808508892,0.0685044164638788,3696100
person,http://dbpedia.org/resource/Jackie_Lomax,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","During that period, CBS released two Lomax Alliance singles and one Jackie Lomax solo single.",7,4,== Career == | === 1962–1970 ===,158.0,Jackie Lomax,68.0,1.0,0.0,3696100
person,http://dbpedia.org/resource/Alan_Lomax,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","During that period, CBS released two Lomax Alliance singles and one Jackie Lomax solo single.",7,4,== Career == | === 1962–1970 ===,861.0,Lomax,37.0,0.9276671808508892,0.0685044164638788,3696100
person,http://dbpedia.org/resource/Jackie_Lomax,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","During that period, CBS released two Lomax Alliance singles and one Jackie Lomax solo single.",7,4,== Career == | === 1962–1970 ===,158.0,Jackie Lomax,68.0,1.0,0.0,3696100
person,http://dbpedia.org/resource/Alan_Lomax,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","After Epstein's death, The Beatles' new record label, Apple Records, took over responsibility for Lomax's recording career, and George Harrison became involved in production.",9,4,== Career == | === 1962–1970 ===,861.0,Lomax,98.0,0.8791861866853049,0.1078531511605905,3696100
person,http://dbpedia.org/resource/George_Gershwin,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","After Epstein's death, The Beatles' new record label, Apple Records, took over responsibility for Lomax's recording career, and George Harrison became involved in production.",9,4,== Career == | === 1962–1970 ===,4430.0,George,128.0,0.931574694755944,0.0489460471904139,3696100
person,http://dbpedia.org/resource/George_Harrison,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","After Epstein's death, The Beatles' new record label, Apple Records, took over responsibility for Lomax's recording career, and George Harrison became involved in production.",9,4,== Career == | === 1962–1970 ===,6275.0,Harrison,135.0,0.9999999892339418,1.074511296081687e-08,3696100
person,http://dbpedia.org/resource/Alan_Lomax,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","After Epstein's death, The Beatles' new record label, Apple Records, took over responsibility for Lomax's recording career, and George Harrison became involved in production.",9,4,== Career == | === 1962–1970 ===,861.0,Lomax,98.0,0.8791861866853049,0.1078531511605905,3696100
person,http://dbpedia.org/resource/Eric_Clapton,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Despite having three-quarters of The Beatles on the record, plus Eric Clapton and Nicky Hopkins, Lomax's 1968 debut single on Apple, the Harrison-penned ""Sour Milk Sea"", backed with ""The Eagle Laughs at You"" written by Lomax, made little commercial impression.",10,4,== Career == | === 1962–1970 ===,4472.0,Eric Clapton,65.0,0.9999999999718624,2.8153909878179518e-11,3696100
person,http://dbpedia.org/resource/Nicky_Hopkins,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","Despite having three-quarters of The Beatles on the record, plus Eric Clapton and Nicky Hopkins, Lomax's 1968 debut single on Apple, the Harrison-penned ""Sour Milk Sea"", backed with ""The Eagle Laughs at You"" written by Lomax, made little commercial impression.",10,4,== Career == | === 1962–1970 ===,578.0,Nicky Hopkins,82.0,1.0,0.0,3696100
person,http://dbpedia.org/resource/Nicky_Hopkins,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","Despite having three-quarters of The Beatles on the record, plus Eric Clapton and Nicky Hopkins, Lomax's 1968 debut single on Apple, the Harrison-penned ""Sour Milk Sea"", backed with ""The Eagle Laughs at You"" written by Lomax, made little commercial impression.",10,4,== Career == | === 1962–1970 ===,578.0,Nicky Hopkins,82.0,1.0,0.0,3696100
person,http://dbpedia.org/resource/Alan_Lomax,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","Lomax and Harrison recorded the remainder of the Is This What You Want? album in Los Angeles, with Hal Blaine and other members of the Wrecking Crew; but as with the concurrent single, the Lomax-produced ""New Day"", success remained elusive when the album was released in early 1969.",11,4,== Career == | === 1962–1970 ===,861.0,Lomax,0.0,0.9936753686557416,0.0059198355580986,3696100
person,http://dbpedia.org/resource/George_Harrison,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Lomax and Harrison recorded the remainder of the Is This What You Want? album in Los Angeles, with Hal Blaine and other members of the Wrecking Crew; but as with the concurrent single, the Lomax-produced ""New Day"", success remained elusive when the album was released in early 1969.",11,4,== Career == | === 1962–1970 ===,6275.0,Harrison,10.0,0.999998780253866,1.2190172689727835e-06,3696100
person,http://dbpedia.org/resource/Hal_Blaine,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","Lomax and Harrison recorded the remainder of the Is This What You Want? album in Los Angeles, with Hal Blaine and other members of the Wrecking Crew; but as with the concurrent single, the Lomax-produced ""New Day"", success remained elusive when the album was released in early 1969.",11,4,== Career == | === 1962–1970 ===,517.0,Hal Blaine,99.0,1.0,0.0,3696100
person,http://dbpedia.org/resource/Alan_Lomax,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","Lomax and Harrison recorded the remainder of the Is This What You Want? album in Los Angeles, with Hal Blaine and other members of the Wrecking Crew; but as with the concurrent single, the Lomax-produced ""New Day"", success remained elusive when the album was released in early 1969.",11,4,== Career == | === 1962–1970 ===,861.0,Lomax,0.0,0.9936753686557416,0.0059198355580986,3696100
person,http://dbpedia.org/resource/Hal_Blaine,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","Lomax and Harrison recorded the remainder of the Is This What You Want? album in Los Angeles, with Hal Blaine and other members of the Wrecking Crew; but as with the concurrent single, the Lomax-produced ""New Day"", success remained elusive when the album was released in early 1969.",11,4,== Career == | === 1962–1970 ===,517.0,Hal Blaine,99.0,1.0,0.0,3696100
place,http://dbpedia.org/resource/Los_Angeles,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Lomax and Harrison recorded the remainder of the Is This What You Want? album in Los Angeles, with Hal Blaine and other members of the Wrecking Crew; but as with the concurrent single, the Lomax-produced ""New Day"", success remained elusive when the album was released in early 1969.",11,4,== Career == | === 1962–1970 ===,123072.0,Los Angeles,81.0,0.9999943500395596,2.4468847216354058e-06,3696100
person,http://dbpedia.org/resource/Leon_Russell,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","A final Apple single followed, a cover version of ""How the Web Was Woven"" featuring Leon Russell.",12,4,== Career == | === 1962–1970 ===,1421.0,Leon Russell,84.0,0.999999999848427,1.5155861887788235e-10,3696100
person,http://dbpedia.org/resource/Alan_Lomax,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","After leaving Apple, Lomax joined a band called Heavy Jelly.",0,6,== Career == | === 1970–1977 ===,861.0,Lomax,21.0,0.9783211321384936,0.0162718157525227,3696100
person,http://dbpedia.org/resource/Alan_Lomax,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","After leaving Apple, Lomax joined a band called Heavy Jelly.",0,6,== Career == | === 1970–1977 ===,861.0,Lomax,21.0,0.9783211321384936,0.0162718157525227,3696100
person,http://dbpedia.org/resource/Aynsley_Dunbar,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","Guitarist John Morshead from The Aynsley Dunbar Retaliation and three ringers had posed for the ""group's"" photo in the magazine, so to cash in on the buzz Morshead and drummer Carlo Little released a single on promoter John Curd's Head Records (""Chewn In""/""Time Out"", Head HDS4001, 1969).",2,6,== Career == | === 1970–1977 ===,241.0,The Aynsley Dunbar Retaliation,29.0,1.0,2.766900414136432e-37,3696100
person,http://dbpedia.org/resource/Aynsley_Dunbar,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","Guitarist John Morshead from The Aynsley Dunbar Retaliation and three ringers had posed for the ""group's"" photo in the magazine, so to cash in on the buzz Morshead and drummer Carlo Little released a single on promoter John Curd's Head Records (""Chewn In""/""Time Out"", Head HDS4001, 1969).",2,6,== Career == | === 1970–1977 ===,241.0,Aynsley Dunbar Retaliation,33.0,1.0,0.0,3696100
