@URI,@support,@types,entity,@offset,@similarityScore,@percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Erkin_Koray,59,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Erkin Koray,0,1.0,1.6811172004042826E-27,person,"Erkin Koray (Turkish pronunciation: [æɾˈcin ˈkoɾaj]; born 24 June 1941) is a Turkish singer-songwriter, guitarist and one of the pioneers of Anatolian rock.Koray has been in the Turkish rock music scene since the late 1950s.",0,0,,1148248
http://dbpedia.org/resource/Erkin_Koray,59,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Erkin Koray,0,1.0,1.6811172004042826E-27,person,"Erkin Koray (Turkish pronunciation: [æɾˈcin ˈkoɾaj]; born 24 June 1941) is a Turkish singer-songwriter, guitarist and one of the pioneers of Anatolian rock.Koray has been in the Turkish rock music scene since the late 1950s.",0,0,,1148248
http://dbpedia.org/resource/Anatolia,14195,"Wikidata:Q23442,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Island",Anatolian,146,0.5548630804240038,0.4975822138069499,place,"Erkin Koray (Turkish pronunciation: [æɾˈcin ˈkoɾaj]; born 24 June 1941) is a Turkish singer-songwriter, guitarist and one of the pioneers of Anatolian rock.Koray has been in the Turkish rock music scene since the late 1950s.",0,0,,1148248
http://dbpedia.org/resource/Elvis_Presley,10244,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Elvis Presley,145,0.9999999988391437,1.1431787471788147E-9,person,"He is widely acclaimed as being the first person to ever play rock and roll in Turkey; in 1957, he and his band gained fame by playing covers of Elvis Presley and Fats Domino.",1,0,,1148248
http://dbpedia.org/resource/Fats_Domino,954,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Fats Domino,163,1.0,0.0,person,"He is widely acclaimed as being the first person to ever play rock and roll in Turkey; in 1957, he and his band gained fame by playing covers of Elvis Presley and Fats Domino.",1,0,,1148248
http://dbpedia.org/resource/Turkey,89593,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Turkey,79,0.9993063148809825,5.761195092487419E-4,place,"He is widely acclaimed as being the first person to ever play rock and roll in Turkey; in 1957, he and his band gained fame by playing covers of Elvis Presley and Fats Domino.",1,0,,1148248
http://dbpedia.org/resource/Orhan_Gencebay,44,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Orhan Gencebay,122,1.0,0.0,person,"Although they only recorded one single before breaking up, Hor Görme Garibi (a cover of the major Arabesque music hit by Orhan Gencebay) was a smash hit, furthering Koray's career.",1,2,,1148248
http://dbpedia.org/resource/Orhan_Gencebay,44,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Orhan Gencebay,122,1.0,0.0,person,"Although they only recorded one single before breaking up, Hor Görme Garibi (a cover of the major Arabesque music hit by Orhan Gencebay) was a smash hit, furthering Koray's career.",1,2,,1148248
http://dbpedia.org/resource/Erkin_Koray,59,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Erkin Koray,26,1.0,1.2159221642040349E-15,person,"In 1973, his first album, Erkin Koray, was released, consisting of a collection of singles from 1967 to 1973.",3,2,,1148248
http://dbpedia.org/resource/Erkin_Koray,59,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Erkin Koray,26,1.0,1.2159221642040349E-15,person,"In 1973, his first album, Erkin Koray, was released, consisting of a collection of singles from 1967 to 1973.",3,2,,1148248
http://dbpedia.org/resource/Istanbul,30641,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Istanbul,8,0.9999575096502825,2.450781575304593E-5,place,He left Istanbul Records after the release of the album.,4,2,,1148248
http://dbpedia.org/resource/Vancouver,40059,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Vancouver,19,0.9999282605872474,2.5761120223517596E-5,place,"Now Koray lives in Vancouver Canada and continues to create new songs to this day, and in Turkish music circles he is often referred to as Erkin Baba (""Erkin the Father"") for his pioneering influence on Turkish popular music.",8,2,,1148248
http://dbpedia.org/resource/Canada,184784,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Canada,29,0.9989728046433182,8.943284443290113E-4,place,"Now Koray lives in Vancouver Canada and continues to create new songs to this day, and in Turkish music circles he is often referred to as Erkin Baba (""Erkin the Father"") for his pioneering influence on Turkish popular music.",8,2,,1148248
http://dbpedia.org/resource/United_Kingdom,196331,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",UK,100,0.9373943469141497,0.05488730832605181,place,"In the late 1990s and early 2000s, a flowering of interest in psychedelic music made outside of the UK and the US brought Koray to the attention of listeners in the West.",1,3,,1148248
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",US,111,0.9822567152037637,0.012651785213467784,place,"In the late 1990s and early 2000s, a flowering of interest in psychedelic music made outside of the UK and the US brought Koray to the attention of listeners in the West.",1,3,,1148248
http://dbpedia.org/resource/Erkin_Koray,59,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Erkin Koray,0,1.0,1.6378882408795686E-18,person,Erkin Koray Tutkusu (1977),0,8,== Discography ==,1148248
http://dbpedia.org/resource/Erkin_Koray,59,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Erkin Koray,0,1.0,1.6378882408795686E-18,person,Erkin Koray Tutkusu (1977),0,8,== Discography ==,1148248
http://dbpedia.org/resource/Shanoor_Sana,82,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Sana,7,0.5424981432948447,0.5223126359094017,person,Benden Sana (1982),0,9,== Discography ==,1148248
http://dbpedia.org/resource/Gaddar,41,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Gaddar,0,0.9999999161502053,0.0,person,Gaddar (1986),0,12,== Discography ==,1148248
,,,24 June 1941,,,,time,"Erkin Koray (Turkish pronunciation: [æɾˈcin ˈkoɾaj]; born 24 June 1941) is a Turkish singer-songwriter, guitarist and one of the pioneers of Anatolian rock.Koray has been in the Turkish rock music scene since the late 1950s.",0,0,,1148248
,,,one,,,,time,"Erkin Koray (Turkish pronunciation: [æɾˈcin ˈkoɾaj]; born 24 June 1941) is a Turkish singer-songwriter, guitarist and one of the pioneers of Anatolian rock.Koray has been in the Turkish rock music scene since the late 1950s.",0,0,,1148248
,,,in 1957,,,,time,"He is widely acclaimed as being the first person to ever play rock and roll in Turkey; in 1957, he and his band gained fame by playing covers of Elvis Presley and Fats Domino.",1,0,,1148248
,,,one,,,,time,He was also one of the first Turkish musicians to embrace the electric guitar and modern amplification.,2,0,,1148248
,,,in 1967,,,,time,"By the late 1960s, he had become a major figure in Turkish psychedelic music and Anatolian rock, beginning with his first psychedelic single Anma Arkadaş in 1967.",0,1,,1148248
