URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Richard_O'Brien,231.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer",Richard O'Brien,68.0,0.9999999999806732,1.9192828036117605e-11,person,"Richard Timothy Smith (born 25 March 1942), known professionally as Richard O'Brien, is an English-New Zealand actor, writer, musician, and television presenter.",0,0,,489381
http://dbpedia.org/resource/Zealand,1969.0,"Wikidata:Q23442,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Island",Zealand,103.0,0.995124524336448,0.0045289642835734,place,"Richard Timothy Smith (born 25 March 1942), known professionally as Richard O'Brien, is an English-New Zealand actor, writer, musician, and television presenter.",0,0,,489381
http://dbpedia.org/resource/Television_presenter,,http://dbpedia.org/ontology/Person,,,,,person,"Richard Timothy Smith (born 25 March 1942), known professionally as Richard O'Brien, is an English-New Zealand actor, writer, musician, and television presenter.",0,0,,489381
http://dbpedia.org/resource/William_McKinley,2486.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",McKinley,78.0,0.9721179002057848,0.0235631988254137,person,O'Brien co-wrote Shock Treatment (1981) and appeared in the film as Dr. Cosmo McKinley.,4,0,,489381
http://dbpedia.org/resource/Lawrence_Fletcher,,http://dbpedia.org/ontology/Person,,,,,person,He played the voice role of Lawrence Fletcher in the Disney Channel animated series Phineas and Ferb (2007–2015) and its two films (2011 and 2020).,1,1,,489381
http://dbpedia.org/resource/Cassandra_Peterson,325.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Elvira,79.0,0.9999365637394176,5.349418398340313e-05,person,"He has also appeared in the films Dark City (1998), Dungeons & Dragons (2000), Elvira's Haunted Hills (2001), and Jackboots on Whitehall (2010).",2,1,,489381
http://dbpedia.org/resource/Whitehall,1773.0,"Wikidata:Q34442,Schema:Place,DBpedia:RouteOfTransportation,DBpedia:Place,DBpedia:Location,DBpedia:Infrastructure,DBpedia:ArchitecturalStructure,DBpedia:Road",Whitehall,127.0,0.9999288783952656,4.8270972874501015e-05,place,"He has also appeared in the films Dark City (1998), Dungeons & Dragons (2000), Elvira's Haunted Hills (2001), and Jackboots on Whitehall (2010).",2,1,,489381
http://dbpedia.org/resource/United_Kingdom,196331.0,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",United Kingdom,48.0,0.9994368394003732,0.00034993534017668625,place,"After a long and successful career based in the United Kingdom, O'Brien gained dual citizenship with New Zealand in 2011, where he resided in Tauranga.",0,2,,489381
http://dbpedia.org/resource/New_Zealand,120785.0,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",New Zealand,101.0,0.9083419076924534,0.0740987760531235,place,"After a long and successful career based in the United Kingdom, O'Brien gained dual citizenship with New Zealand in 2011, where he resided in Tauranga.",0,2,,489381
http://dbpedia.org/resource/Tauranga,1761.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Tauranga,142.0,0.9999964355288716,3.5640019374092586e-06,place,"After a long and successful career based in the United Kingdom, O'Brien gained dual citizenship with New Zealand in 2011, where he resided in Tauranga.",0,2,,489381
