URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID,timeEntityType
http://dbpedia.org/resource/Paul_Dessau,129.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Paul Dessau,0.0,1.0,0.0,person,Paul Dessau (19 December 1894 – 28 June 1979) was a German composer and conductor.,0,0,,3463240,
http://dbpedia.org/resource/Composer,,http://dbpedia.org/ontology/Person,,,,,person,Paul Dessau (19 December 1894 – 28 June 1979) was a German composer and conductor.,0,0,,3463240,
http://dbpedia.org/resource/Conducting,,http://dbpedia.org/ontology/Person,,,,,person,Paul Dessau (19 December 1894 – 28 June 1979) was a German composer and conductor.,0,0,,3463240,
http://dbpedia.org/resource/Bertolt_Brecht,3101.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer",Bertolt Brecht,21.0,1.0,0.0,person,"He collaborated with Bertolt Brecht and composed incidental music for his plays, and several operas based on them.",1,0,,3463240,
http://dbpedia.org/resource/Dessau,1389.0,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Dessau,0.0,0.9991959257591522,0.000695215911135183,place,Dessau was born in Hamburg into a musical family.,0,2,== Biography ==,3463240,
http://dbpedia.org/resource/Hamburg,31579.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Hamburg,19.0,0.9994672946017418,0.0004128260733750154,place,Dessau was born in Hamburg into a musical family.,0,2,== Biography ==,3463240,
http://dbpedia.org/resource/Moses,12545.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q43115,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Saint",Moses,17.0,0.999587789851001,0.0003999807072357248,person,"His grandfather, Moses Berend Dessau, was a cantor in the Hamburg synagogue.",1,2,== Biography ==,3463240,
http://dbpedia.org/resource/Dessau,1389.0,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Dessau,30.0,0.9999702897181336,1.711522751072014e-05,place,"His grandfather, Moses Berend Dessau, was a cantor in the Hamburg synagogue.",1,2,== Biography ==,3463240,
http://dbpedia.org/resource/Hamburg,31579.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Hamburg,58.0,0.9999923726531238,5.515009329202292e-06,place,"His grandfather, Moses Berend Dessau, was a cantor in the Hamburg synagogue.",1,2,== Biography ==,3463240,
http://dbpedia.org/resource/Saint_Florian,215.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q43115,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Saint",Florian,51.0,0.9193462132465966,0.0877288765525801,person,"From 1909, Dessau majored in violin, studying with Florian Zajic at the Klindworth-Scharwenka Conservatory in Berlin.",2,2,== Biography ==,3463240,
