@URI,@support,@types,entity,@offset,@similarityScore,@percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Eliades_Ochoa,60,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Eliades Ochoa,0,1.0,0.0,person,"Eliades Ochoa Bustamante (born 22 June 1946) is a Cuban guitarist and singer from Loma de la Avispa, Songo La Maya in the east of the country near Santiago de Cuba.He began playing the guitar when he was six and in 1978 he was invited to join Cuarteto Patria, a group founded in 1939, as its leader.",0,0,,2266591
http://dbpedia.org/resource/Eliades_Ochoa,60,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Eliades Ochoa,0,1.0,0.0,person,"Eliades Ochoa Bustamante (born 22 June 1946) is a Cuban guitarist and singer from Loma de la Avispa, Songo La Maya in the east of the country near Santiago de Cuba.He began playing the guitar when he was six and in 1978 he was invited to join Cuarteto Patria, a group founded in 1939, as its leader.",0,0,,2266591
http://dbpedia.org/resource/La_Maya,2,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town",La Maya,107,0.9943457554443333,0.005686393625255817,place,"Eliades Ochoa Bustamante (born 22 June 1946) is a Cuban guitarist and singer from Loma de la Avispa, Songo La Maya in the east of the country near Santiago de Cuba.He began playing the guitar when he was six and in 1978 he was invited to join Cuarteto Patria, a group founded in 1939, as its leader.",0,0,,2266591
http://dbpedia.org/resource/Santiago_de_Cuba,1856,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Santiago,147,0.9999999814875766,1.831597230375108E-8,place,"Eliades Ochoa Bustamante (born 22 June 1946) is a Cuban guitarist and singer from Loma de la Avispa, Songo La Maya in the east of the country near Santiago de Cuba.He began playing the guitar when he was six and in 1978 he was invited to join Cuarteto Patria, a group founded in 1939, as its leader.",0,0,,2266591
http://dbpedia.org/resource/Wim_Wenders,808,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Wim Wenders,57,1.0,0.0,person,"His involvement with the Buena Vista Social Club and the Wim Wenders film of the same name (1999), has led him to worldwide fame.",3,0,,2266591
http://dbpedia.org/resource/Compay_Segundo,131,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Compay Segundo,18,1.0,0.0,person,Chanchaneando con Compay Segundo (1989),0,7,== Discography == | === Albums ===,2266591
http://dbpedia.org/resource/Compay_Segundo,131,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Compay Segundo,18,1.0,0.0,person,Chanchaneando con Compay Segundo (1989),0,7,== Discography == | === Albums ===,2266591
http://dbpedia.org/resource/Teror,19,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town",Teror,16,0.9999999988309014,0.0,place,La parranda del Teror con el Cuarteto Patria (1992),0,8,== Discography == | === Albums ===,2266591
http://dbpedia.org/resource/Una_district,101,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",una,2,0.8366207141244966,0.09849858379850449,place,A una coqueta (1993),0,9,== Discography == | === Albums ===,2266591
http://dbpedia.org/resource/Santiago_de_Cuba,1856,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Santiago de Cuba,12,0.9996531968850707,3.1361712358111266E-4,place,La trova de Santiago de Cuba.,0,11,== Discography == | === Albums ===,2266591
http://dbpedia.org/resource/Eliades_Ochoa,60,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Eliades Ochoa,0,1.0,0.0,person,Eliades Ochoa y el Cuarteto Patria (1996),0,12,== Discography == | === Albums ===,2266591
http://dbpedia.org/resource/Eliades_Ochoa,60,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Eliades Ochoa,0,1.0,0.0,person,Eliades Ochoa y el Cuarteto Patria (1996),0,12,== Discography == | === Albums ===,2266591
http://dbpedia.org/resource/Como,2246,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",como,6,0.8402906131110983,0.18519945806281987,place,Estoy como nunca (2002),0,19,== Discography == | === Albums ===,2266591
http://dbpedia.org/resource/La_Banda,42,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",la Banda,10,0.9999927488428281,7.251208631074307E-6,place,Eliades y la Banda del Jigüe (2011),0,24,== Discography == | === Albums ===,2266591
http://dbpedia.org/resource/Eliades_Ochoa,60,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Eliades Ochoa,20,1.0,0.0,person,Lo más reciente de Eliades Ochoa (2012),0,25,== Discography == | === Albums ===,2266591
http://dbpedia.org/resource/Eliades_Ochoa,60,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Eliades Ochoa,20,1.0,0.0,person,Lo más reciente de Eliades Ochoa (2012),0,25,== Discography == | === Albums ===,2266591
