URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Mance_Lipscomb,59.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Mance Lipscomb,0.0,1.0,0.0,person,"Mance Lipscomb (April 9, 1895 – January 30, 1976) was an American blues singer, guitarist and songster.",0,0,,20484
http://dbpedia.org/resource/Mance_Lipscomb,59.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Mance Lipscomb,0.0,1.0,0.0,person,"Mance Lipscomb (April 9, 1895 – January 30, 1976) was an American blues singer, guitarist and songster.",0,0,,20484
http://dbpedia.org/resource/United_States,551746.0,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,59.0,0.9990468444974974,0.0008649401149386658,place,"Mance Lipscomb (April 9, 1895 – January 30, 1976) was an American blues singer, guitarist and songster.",0,0,,20484
http://dbpedia.org/resource/Beau_Bridges,581.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Beau,12.0,0.7735375231181757,0.2556043907177543,person,"He was born Beau De Glen Lipscomb near Navasota, Texas.",1,0,,20484
"http://dbpedia.org/resource/Navasota,_Texas",181.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Navasota, Texas",39.0,0.9999999999999716,0.0,place,"He was born Beau De Glen Lipscomb near Navasota, Texas.",1,0,,20484
http://dbpedia.org/resource/Alabama,42130.0,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",Alabama,41.0,0.9949613534009808,0.0022473262046171,place,His father had been born into slavery in Alabama; his mother was half African American and half Native American.,1,2,== Biography ==,20484
http://dbpedia.org/resource/Texas,138942.0,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",Texas,71.0,0.9996538554985128,0.0003059196664053435,place,"For most of his life, Lipscomb supported himself as a tenant farmer in Texas.",3,2,== Biography ==,20484
"http://dbpedia.org/resource/Navasota,_Texas",181.0,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Navasota, Texas",113.0,0.9999999999999716,0.0,place,"Until around 1960, most of his musical activity took place within what he called his ""precinct"", the area around Navasota, Texas.",7,2,== Biography ==,20484
http://dbpedia.org/resource/Chris_Strachwitz,64.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Chris Strachwitz,53.0,1.0,0.0,person,"He was discovered and recorded by Mack McCormick and Chris Strachwitz in 1960, during a revival of interest in the country blues.",0,3,== Biography ==,20484
http://dbpedia.org/resource/Chris_Strachwitz,64.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Chris Strachwitz,53.0,1.0,0.0,person,"He was discovered and recorded by Mack McCormick and Chris Strachwitz in 1960, during a revival of interest in the country blues.",0,3,== Biography ==,20484
http://dbpedia.org/resource/Mack_McCormick,,http://dbpedia.org/ontology/Person,,,,,person,"He was discovered and recorded by Mack McCormick and Chris Strachwitz in 1960, during a revival of interest in the country blues.",0,3,== Biography ==,20484
